     -57.5     -72.5    0.0000    0.0000
     -55.0     -72.5    0.0000    0.0000
     -52.5     -72.5    0.0000    0.0000
     -50.0     -72.5    0.0000    0.0000
     -47.5     -72.5    0.0000    0.0000
     -45.0     -72.5    0.0000    0.0000
     -42.5     -72.5    0.0000    0.0000
     -40.0     -72.5    0.0000    0.0000
     -37.5     -72.5    0.0000    0.0000
     -35.0     -72.5    0.0000    0.0000
     -32.5     -72.5    0.0000    0.0000
     -30.0     -72.5    0.0000    0.0000
     -27.5     -72.5    0.0000    0.0000
     -25.0     -72.5    0.0000    0.0000
     -22.5     -72.5    0.0000    0.0000
     -20.0     -72.5    0.0000    0.0000
     -17.5     -72.5    0.0000    0.0000
     -15.0     -72.5    0.0000    0.0000
     -12.5     -72.5    0.0000    0.0000
     -10.0     -72.5    0.0000    0.0000
      -7.5     -72.5    0.0000    0.0000
      -5.0     -72.5    0.0000    0.0000
      -2.5     -72.5    0.0000    0.0000
       0.0     -72.5    0.0000    0.0000
       2.5     -72.5    0.0000    0.0000
       5.0     -72.5    0.0000    0.0000
       7.5     -72.5    0.0000    0.0000
      10.0     -72.5    0.0000    0.0000
      12.5     -72.5    0.0000    0.0000
      15.0     -72.5    0.0000    0.0000
      17.5     -72.5    0.0000    0.0000
      20.0     -72.5    0.0000    0.0000
      22.5     -72.5    0.0000    0.0000
      25.0     -72.5    0.0000    0.0000
      27.5     -72.5    0.0000    0.0000
      30.0     -72.5    0.0000    0.0000
      32.5     -72.5    0.0000    0.0000
      35.0     -72.5    0.0000    0.0000
      37.5     -72.5    0.0000    0.0000
      40.0     -72.5    0.0000    0.0000
      42.5     -72.5    0.0000    0.0000
      45.0     -72.5    0.0000    0.0000
      47.5     -72.5    0.0000    0.0000
      50.0     -72.5    0.0000    0.0000
      52.5     -72.5    0.0000    0.0000
      55.0     -72.5    0.0000    0.0000
      57.5     -72.5    0.0000    0.0000
      60.0     -72.5    0.0000    0.0000
      62.5     -72.5    0.0000    0.0000
      65.0     -72.5    0.0000    0.0000
      67.5     -72.5    0.0000    0.0000
      70.0     -72.5    0.0000    0.0000
      72.5     -72.5    0.0000    0.0000
      75.0     -72.5    0.0000    0.0000
      77.5     -72.5    0.0000    0.0000
      80.0     -72.5    0.0000    0.0000
      82.5     -72.5    0.0000    0.0000
      85.0     -72.5    0.0000    0.0000
      87.5     -72.5    0.0000    0.0000
      90.0     -72.5    0.0000    0.0000
      92.5     -72.5    0.0000    0.0000
      95.0     -72.5    0.0000    0.0000
      97.5     -72.5    0.0000    0.0000
     100.0     -72.5    0.0000    0.0000
     102.5     -72.5    0.0000    0.0000
     105.0     -72.5    0.0000    0.0000
     107.5     -72.5    0.0000    0.0000
     110.0     -72.5    0.0000    0.0000
    -110.0     -70.0    0.0000    0.0000
    -107.5     -70.0    0.0000    0.0000
    -105.0     -70.0    0.0000    0.0000
    -102.5     -70.0    0.0000    0.0000
    -100.0     -70.0    0.0000    0.0000
     -97.5     -70.0    0.0000    0.0000
     -95.0     -70.0    0.0000    0.0000
     -92.5     -70.0    0.0000    0.0000
     -90.0     -70.0    0.0000    0.0000
     -87.5     -70.0    0.0000    0.0000
     -85.0     -70.0    0.0000    0.0000
     -82.5     -70.0    0.0000    0.0000
     -80.0     -70.0    0.0000    0.0000
     -77.5     -70.0    0.0000    0.0000
     -75.0     -70.0   -0.0000    0.0000
     -72.5     -70.0   -0.0000    0.0000
     -70.0     -70.0   -0.0000    0.0000
     -67.5     -70.0   -0.0000    0.0000
     -65.0     -70.0   -0.0000    0.0000
     -62.5     -70.0   -0.0000    0.0000
     -60.0     -70.0   -0.0000    0.0000
     -57.5     -70.0   -0.0000    0.0000
     -55.0     -70.0   -0.0000    0.0000
     -52.5     -70.0   -0.0000    0.0000
     -50.0     -70.0   -0.0000    0.0000
     -47.5     -70.0   -0.0000    0.0000
     -45.0     -70.0   -0.0000    0.0000
     -42.5     -70.0   -0.0000    0.0000
     -40.0     -70.0   -0.0000    0.0000
     -37.5     -70.0   -0.0000    0.0000
     -35.0     -70.0   -0.0000    0.0000
     -32.5     -70.0   -0.0000    0.0000
     -30.0     -70.0   -0.0000    0.0000
     -27.5     -70.0   -0.0000    0.0000
     -25.0     -70.0   -0.0000    0.0000
     -22.5     -70.0   -0.0000    0.0000
     -20.0     -70.0   -0.0000    0.0000
     -17.5     -70.0    0.0000    0.0000
     -15.0     -70.0    0.0000    0.0000
     -12.5     -70.0    0.0000    0.0000
     -10.0     -70.0    0.0000    0.0000
      -7.5     -70.0    0.0000    0.0000
      -5.0     -70.0    0.0000    0.0000
      -2.5     -70.0    0.0000    0.0000
       0.0     -70.0    0.0000    0.0000
       2.5     -70.0    0.0000    0.0000
       5.0     -70.0    0.0000    0.0000
       7.5     -70.0    0.0000    0.0000
      10.0     -70.0    0.0000    0.0000
      12.5     -70.0    0.0000    0.0000
      15.0     -70.0    0.0000    0.0000
      17.5     -70.0    0.0000    0.0000
      20.0     -70.0    0.0000    0.0000
      22.5     -70.0    0.0000    0.0000
      25.0     -70.0    0.0000    0.0000
      27.5     -70.0    0.0000    0.0000
      30.0     -70.0    0.0000    0.0000
      32.5     -70.0    0.0000    0.0000
      35.0     -70.0    0.0000    0.0000
      37.5     -70.0    0.0000    0.0000
      40.0     -70.0    0.0000    0.0000
      42.5     -70.0    0.0000    0.0000
      45.0     -70.0    0.0000    0.0000
      47.5     -70.0    0.0000    0.0000
      50.0     -70.0    0.0000    0.0000
      52.5     -70.0    0.0000    0.0000
      55.0     -70.0    0.0000    0.0000
      57.5     -70.0    0.0000    0.0000
      60.0     -70.0    0.0000    0.0000
      62.5     -70.0    0.0000    0.0000
      65.0     -70.0    0.0000    0.0000
      67.5     -70.0    0.0000    0.0000
      70.0     -70.0    0.0000    0.0000
      72.5     -70.0    0.0000    0.0000
      75.0     -70.0    0.0000    0.0000
      77.5     -70.0    0.0000    0.0000
      80.0     -70.0    0.0000    0.0000
      82.5     -70.0    0.0000    0.0000
      85.0     -70.0    0.0000    0.0000
      87.5     -70.0    0.0000    0.0000
      90.0     -70.0    0.0000    0.0000
      92.5     -70.0    0.0000    0.0000
      95.0     -70.0    0.0000    0.0000
      97.5     -70.0    0.0000    0.0000
     100.0     -70.0    0.0000    0.0000
     102.5     -70.0    0.0000    0.0000
     105.0     -70.0    0.0000    0.0000
     107.5     -70.0    0.0000    0.0000
     110.0     -70.0    0.0000    0.0000
    -110.0     -67.5    0.0000    0.0000
    -107.5     -67.5    0.0000    0.0000
    -105.0     -67.5    0.0000    0.0000
    -102.5     -67.5    0.0000    0.0000
    -100.0     -67.5   -0.0240    0.0307
     -97.5     -67.5   -0.0563    0.0314
     -95.0     -67.5   -0.0867    0.0309
     -92.5     -67.5   -0.1186    0.0314
     -90.0     -67.5   -0.1512    0.0313
     -87.5     -67.5   -0.1809    0.0310
     -85.0     -67.5   -0.2113    0.0312
     -82.5     -67.5   -0.2427    0.0307
     -80.0     -67.5   -0.2729    0.0310
     -77.5     -67.5   -0.3036    0.0301
     -75.0     -67.5   -0.3321    0.0298
     -72.5     -67.5   -0.3627    0.0282
     -70.0     -67.5   -0.3907    0.0279
     -67.5     -67.5   -0.4172    0.0269
     -65.0     -67.5   -0.4429    0.0254
     -62.5     -67.5   -0.4675    0.0228
     -60.0     -67.5   -0.4894    0.0213
     -57.5     -67.5   -0.5090    0.0183
     -55.0     -67.5   -0.5259    0.0156
     -52.5     -67.5   -0.5400    0.0120
     -50.0     -67.5   -0.5503    0.0080
     -47.5     -67.5   -0.5560    0.0039
     -45.0     -67.5   -0.5580   -0.0003
     -42.5     -67.5   -0.5552   -0.0049
     -40.0     -67.5   -0.5483   -0.0094
     -37.5     -67.5   -0.5362   -0.0144
     -35.0     -67.5   -0.5200   -0.0184
     -32.5     -67.5   -0.4992   -0.0220
     -30.0     -67.5   -0.4750   -0.0262
     -27.5     -67.5   -0.4453   -0.0297
     -25.0     -67.5   -0.4145   -0.0337
     -22.5     -67.5   -0.3785   -0.0346
     -20.0     -67.5   -0.3418   -0.0387
     -17.5     -67.5   -0.3044   -0.0404
     -15.0     -67.5   -0.2654   -0.0403
     -12.5     -67.5   -0.2219   -0.0425
     -10.0     -67.5   -0.1797   -0.0428
      -7.5     -67.5   -0.1337   -0.0435
      -5.0     -67.5   -0.0894   -0.0449
      -2.5     -67.5   -0.0455   -0.0458
       0.0     -67.5    0.0005   -0.0449
       2.5     -67.5    0.0455   -0.0458
       5.0     -67.5    0.0894   -0.0449
       7.5     -67.5    0.1337   -0.0435
      10.0     -67.5    0.1797   -0.0428
      12.5     -67.5    0.2219   -0.0425
      15.0     -67.5    0.2654   -0.0403
      17.5     -67.5    0.3044   -0.0404
      20.0     -67.5    0.3418   -0.0387
      22.5     -67.5    0.3785   -0.0346
      25.0     -67.5    0.4145   -0.0337
      27.5     -67.5    0.4453   -0.0297
      30.0     -67.5    0.4750   -0.0262
      32.5     -67.5    0.4992   -0.0220
      35.0     -67.5    0.5200   -0.0184
      37.5     -67.5    0.5362   -0.0144
      40.0     -67.5    0.5483   -0.0094
      42.5     -67.5    0.5552   -0.0049
      45.0     -67.5    0.5580   -0.0003
      47.5     -67.5    0.5560    0.0039
      50.0     -67.5    0.5503    0.0080
      52.5     -67.5    0.5400    0.0120
      55.0     -67.5    0.5259    0.0156
      57.5     -67.5    0.5090    0.0183
      60.0     -67.5    0.4894    0.0213
      62.5     -67.5    0.4675    0.0228
      65.0     -67.5    0.4429    0.0254
      67.5     -67.5    0.4172    0.0269
      70.0     -67.5    0.3907    0.0279
      72.5     -67.5    0.3627    0.0282
      75.0     -67.5    0.3321    0.0298
      77.5     -67.5    0.3036    0.0301
      80.0     -67.5    0.2729    0.0310
      82.5     -67.5    0.2427    0.0307
      85.0     -67.5    0.2113    0.0312
      87.5     -67.5    0.1809    0.0310
      90.0     -67.5    0.1512    0.0313
      92.5     -67.5    0.1186    0.0314
      95.0     -67.5    0.0867    0.0309
      97.5     -67.5    0.0563    0.0314
     100.0     -67.5    0.0240    0.0307
     102.5     -67.5    0.0000    0.0000
     105.0     -67.5    0.0000    0.0000
     107.5     -67.5    0.0000    0.0000
     110.0     -67.5    0.0000    0.0000
    -110.0     -65.0    0.0000    0.0000
    -107.5     -65.0    0.0000    0.0000
    -105.0     -65.0    0.0000    0.0000
    -102.5     -65.0    0.0000    0.0000
    -100.0     -65.0   -0.0269    0.0629
     -97.5     -65.0   -0.0560    0.0621
     -95.0     -65.0   -0.0884    0.0615
     -92.5     -65.0   -0.1180    0.0617
     -90.0     -65.0   -0.1493    0.0638
     -87.5     -65.0   -0.1811    0.0629
     -85.0     -65.0   -0.2117    0.0626
     -82.5     -65.0   -0.2442    0.0615
     -80.0     -65.0   -0.2743    0.0607
     -77.5     -65.0   -0.3043    0.0598
     -75.0     -65.0   -0.3352    0.0593
     -72.5     -65.0   -0.3630    0.0583
     -70.0     -65.0   -0.3926    0.0533
     -67.5     -65.0   -0.4203    0.0543
     -65.0     -65.0   -0.4459    0.0499
     -62.5     -65.0   -0.4711    0.0468
     -60.0     -65.0   -0.4939    0.0433
     -57.5     -65.0   -0.5129    0.0360
     -55.0     -65.0   -0.5314    0.0312
     -52.5     -65.0   -0.5456    0.0239
     -50.0     -65.0   -0.5562    0.0164
     -47.5     -65.0   -0.5623    0.0081
     -45.0     -65.0   -0.5647   -0.0002
     -42.5     -65.0   -0.5618   -0.0101
     -40.0     -65.0   -0.5550   -0.0192
     -37.5     -65.0   -0.5435   -0.0289
     -35.0     -65.0   -0.5267   -0.0365
     -32.5     -65.0   -0.5057   -0.0457
     -30.0     -65.0   -0.4804   -0.0536
     -27.5     -65.0   -0.4505   -0.0607
     -25.0     -65.0   -0.4191   -0.0652
     -22.5     -65.0   -0.3851   -0.0715
     -20.0     -65.0   -0.3459   -0.0768
     -17.5     -65.0   -0.3057   -0.0791
     -15.0     -65.0   -0.2651   -0.0818
     -12.5     -65.0   -0.2213   -0.0856
     -10.0     -65.0   -0.1787   -0.0877
      -7.5     -65.0   -0.1344   -0.0887
      -5.0     -65.0   -0.0905   -0.0907
      -2.5     -65.0   -0.0476   -0.0890
       0.0     -65.0    0.0016   -0.0895
       2.5     -65.0    0.0476   -0.0890
       5.0     -65.0    0.0905   -0.0907
       7.5     -65.0    0.1344   -0.0887
      10.0     -65.0    0.1787   -0.0877
      12.5     -65.0    0.2213   -0.0856
      15.0     -65.0    0.2651   -0.0818
      17.5     -65.0    0.3057   -0.0791
      20.0     -65.0    0.3459   -0.0768
      22.5     -65.0    0.3851   -0.0715
      25.0     -65.0    0.4191   -0.0652
      27.5     -65.0    0.4505   -0.0607
      30.0     -65.0    0.4804   -0.0536
      32.5     -65.0    0.5057   -0.0457
      35.0     -65.0    0.5267   -0.0365
      37.5     -65.0    0.5435   -0.0289
      40.0     -65.0    0.5550   -0.0192
      42.5     -65.0    0.5618   -0.0101
      45.0     -65.0    0.5647   -0.0002
      47.5     -65.0    0.5623    0.0081
      50.0     -65.0    0.5562    0.0164
      52.5     -65.0    0.5456    0.0239
      55.0     -65.0    0.5314    0.0312
      57.5     -65.0    0.5129    0.0360
      60.0     -65.0    0.4939    0.0433
      62.5     -65.0    0.4711    0.0468
      65.0     -65.0    0.4459    0.0499
      67.5     -65.0    0.4203    0.0543
      70.0     -65.0    0.3926    0.0533
      72.5     -65.0    0.3630    0.0583
      75.0     -65.0    0.3352    0.0593
      77.5     -65.0    0.3043    0.0598
      80.0     -65.0    0.2743    0.0607
      82.5     -65.0    0.2442    0.0615
      85.0     -65.0    0.2117    0.0626
      87.5     -65.0    0.1811    0.0629
      90.0     -65.0    0.1493    0.0638
      92.5     -65.0    0.1180    0.0617
      95.0     -65.0    0.0884    0.0615
      97.5     -65.0    0.0560    0.0621
     100.0     -65.0    0.0269    0.0629
     102.5     -65.0    0.0000    0.0000
     105.0     -65.0    0.0000    0.0000
     107.5     -65.0    0.0000    0.0000
     110.0     -65.0    0.0000    0.0000
    -110.0     -62.5    0.0000    0.0000
    -107.5     -62.5    0.0000    0.0000
    -105.0     -62.5    0.0000    0.0000
    -102.5     -62.5    0.0000    0.0000
    -100.0     -62.5   -0.0252    0.0938
     -97.5     -62.5   -0.0558    0.0936
     -95.0     -62.5   -0.0877    0.0933
     -92.5     -62.5   -0.1189    0.0932
     -90.0     -62.5   -0.1496    0.0932
     -87.5     -62.5   -0.1814    0.0935
     -85.0     -62.5   -0.2128    0.0940
     -82.5     -62.5   -0.2443    0.0923
     -80.0     -62.5   -0.2755    0.0906
     -77.5     -62.5   -0.3057    0.0905
     -75.0     -62.5   -0.3358    0.0898
     -72.5     -62.5   -0.3652    0.0864
     -70.0     -62.5   -0.3937    0.0847
     -67.5     -62.5   -0.4230    0.0810
     -65.0     -62.5   -0.4499    0.0764
     -62.5     -62.5   -0.4758    0.0710
     -60.0     -62.5   -0.4993    0.0630
     -57.5     -62.5   -0.5205    0.0562
     -55.0     -62.5   -0.5394    0.0474
     -52.5     -62.5   -0.5547    0.0373
