xmm,ymm,intensity
-44.75,-44.75,3.86033
-44.25,-44.75,3.90586
-43.75,-44.75,3.87991
-43.25,-44.75,3.81837
-42.75,-44.75,3.75121
-42.25,-44.75,3.69233
-41.75,-44.75,3.64965
-41.25,-44.75,3.62573
-40.75,-44.75,3.61815
-40.25,-44.75,3.62048
-39.75,-44.75,3.62392
-39.25,-44.75,3.61918
-38.75,-44.75,3.59851
-38.25,-44.75,3.55731
-37.75,-44.75,3.49525
-37.25,-44.75,3.41641
-36.75,-44.75,3.3283
-36.25,-44.75,3.2402
-35.75,-44.75,3.16087
-35.25,-44.75,3.09649
-34.75,-44.75,3.04916
-34.25,-44.75,3.01654
-33.75,-44.75,2.99267
-33.25,-44.75,2.9697
-32.75,-44.75,2.94008
-32.25,-44.75,2.89856
-31.75,-44.75,2.84348
-31.25,-44.75,2.77707
-30.75,-44.75,2.70484
-30.25,-44.75,2.63436
-29.75,-44.75,2.57357
-29.25,-44.75,2.52941
-28.75,-44.75,2.50671
-28.25,-44.75,2.50762
-27.75,-44.75,2.53149
-27.25,-44.75,2.57515
-26.75,-44.75,2.63342
-26.25,-44.75,2.69978
-25.75,-44.75,2.76718
-25.25,-44.75,2.82879
-24.75,-44.75,2.87885
-24.25,-44.75,2.91341
-23.75,-44.75,2.93089
-23.25,-44.75,2.93239
-22.75,-44.75,2.92154
-22.25,-44.75,2.90406
-21.75,-44.75,2.88702
-21.25,-44.75,2.87799
-20.75,-44.75,2.88432
-20.25,-44.75,2.91261
-19.75,-44.75,2.96846
-19.25,-44.75,3.05648
-18.75,-44.75,3.18033
-18.25,-44.75,3.34277
-17.75,-44.75,3.54557
-17.25,-44.75,3.78924
-16.75,-44.75,4.07281
-16.25,-44.75,4.39362
-15.75,-44.75,4.74724
-15.25,-44.75,5.12772
-14.75,-44.75,5.528
-14.25,-44.75,5.94053
-13.75,-44.75,6.35801
-13.25,-44.75,6.77399
-12.75,-44.75,7.18332
-12.25,-44.75,7.58227
-11.75,-44.75,7.96815
-11.25,-44.75,8.33856
-10.75,-44.75,8.69039
-10.25,-44.75,9.01874
-9.75,-44.75,9.31619
-9.25,-44.75,9.5728
-8.75,-44.75,9.77696
-8.25,-44.75,9.91726
-7.75,-44.75,9.98518
-7.25,-44.75,9.97783
-6.75,-44.75,9.90009
-6.25,-44.75,9.76547
-5.75,-44.75,9.59548
-5.25,-44.75,9.41708
-4.75,-44.75,9.25949
-4.25,-44.75,9.15056
-3.75,-44.75,9.11375
-3.25,-44.75,9.16631
-2.75,-44.75,9.31865
-2.25,-44.75,9.57457
-1.75,-44.75,9.93196
-1.25,-44.75,10.3834
-0.75,-44.75,10.9169
-0.25,-44.75,11.5163
0.25,-44.75,12.162
0.75,-44.75,12.8321
1.25,-44.75,13.5038
1.75,-44.75,14.1553
2.25,-44.75,14.7678
2.75,-44.75,15.3271
3.25,-44.75,15.8247
3.75,-44.75,16.2583
4.25,-44.75,16.6308
4.75,-44.75,16.9492
5.25,-44.75,17.2229
5.75,-44.75,17.4612
6.25,-44.75,17.6723
6.75,-44.75,17.8615
7.25,-44.75,18.0316
7.75,-44.75,18.1821
8.25,-44.75,18.3104
8.75,-44.75,18.4116
9.25,-44.75,18.4795
9.75,-44.75,18.5062
10.25,-44.75,18.4829
10.75,-44.75,18.3996
11.25,-44.75,18.2462
11.75,-44.75,18.0126
12.25,-44.75,17.6904
12.75,-44.75,17.2734
13.25,-44.75,16.7594
13.75,-44.75,16.1514
14.25,-44.75,15.4581
14.75,-44.75,14.6942
15.25,-44.75,13.8805
15.75,-44.75,13.0418
16.25,-44.75,12.2056
16.75,-44.75,11.3989
17.25,-44.75,10.6459
17.75,-44.75,9.96566
18.25,-44.75,9.37079
18.75,-44.75,8.86658
19.25,-44.75,8.45139
19.75,-44.75,8.11743
20.25,-44.75,7.85212
20.75,-44.75,7.63952
21.25,-44.75,7.46203
21.75,-44.75,7.30221
22.25,-44.75,7.14452
22.75,-44.75,6.9769
23.25,-44.75,6.79176
23.75,-44.75,6.58638
24.25,-44.75,6.36231
24.75,-44.75,6.12409
25.25,-44.75,5.87742
25.75,-44.75,5.62739
26.25,-44.75,5.37705
26.75,-44.75,5.12693
27.25,-44.75,4.87548
27.75,-44.75,4.62019
28.25,-44.75,4.35917
28.75,-44.75,4.09233
29.25,-44.75,3.8219
29.75,-44.75,3.55203
30.25,-44.75,3.28767
30.75,-44.75,3.03316
31.25,-44.75,2.79105
31.75,-44.75,2.56168
32.25,-44.75,2.34345
32.75,-44.75,2.13382
33.25,-44.75,1.93045
33.75,-44.75,1.73208
34.25,-44.75,1.53897
34.75,-44.75,1.35268
35.25,-44.75,1.17554
35.75,-44.75,1.00996
36.25,-44.75,0.857921
36.75,-44.75,0.720696
37.25,-44.75,0.598848
37.75,-44.75,0.492353
38.25,-44.75,0.40076
38.75,-44.75,0.323336
39.25,-44.75,0.259145
39.75,-44.75,0.20711
40.25,-44.75,0.166089
40.75,-44.75,0.135
41.25,-44.75,0.11294
41.75,-44.75,0.0992987
42.25,-44.75,0.0937623
42.75,-44.75,0.0962344
43.25,-44.75,0.106609
43.75,-44.75,0.124467
44.25,-44.75,0.14866
44.75,-44.75,0.177056
-44.75,-44.25,4.66152
-44.25,-44.25,4.65819
-43.75,-44.25,4.55742
-43.25,-44.25,4.40574
-42.75,-44.25,4.24249
-42.25,-44.25,4.08777
-41.75,-44.25,3.95431
-41.25,-44.25,3.84803
-40.75,-44.25,3.76851
-40.25,-44.25,3.71025
-39.75,-44.25,3.66465
-39.25,-44.25,3.62225
-38.75,-44.25,3.57502
-38.25,-44.25,3.51821
-37.75,-44.25,3.45153
-37.25,-44.25,3.37917
-36.75,-44.25,3.30872
-36.25,-44.25,3.24913
-35.75,-44.25,3.20819
-35.25,-44.25,3.1902
-34.75,-44.25,3.19442
-34.25,-44.25,3.21484
-33.75,-44.25,3.24133
-33.25,-44.25,3.26178
-32.75,-44.25,3.26479
-32.25,-44.25,3.24217
-31.75,-44.25,3.19046
-31.25,-44.25,3.11158
-30.75,-44.25,3.01217
-30.25,-44.25,2.90229
-29.75,-44.25,2.79355
-29.25,-44.25,2.69737
-28.75,-44.25,2.62344
-28.25,-44.25,2.57863
-27.75,-44.25,2.56646
-27.25,-44.25,2.58686
-26.75,-44.25,2.63643
-26.25,-44.25,2.70898
-25.75,-44.25,2.79627
-25.25,-44.25,2.8891
-24.75,-44.25,2.97851
-24.25,-44.25,3.05699
-23.75,-44.25,3.11956
-23.25,-44.25,3.16441
-22.75,-44.25,3.19312
-22.25,-44.25,3.21024
-21.75,-44.25,3.22257
-21.25,-44.25,3.23807
-20.75,-44.25,3.26494
-20.25,-44.25,3.31084
-19.75,-44.25,3.38242
-19.25,-44.25,3.48513
-18.75,-44.25,3.62318
-18.25,-44.25,3.79953
-17.75,-44.25,4.01586
-17.25,-44.25,4.27242
-16.75,-44.25,4.56799
-16.25,-44.25,4.89979
-15.75,-44.25,5.26363
-15.25,-44.25,5.65421
-14.75,-44.25,6.06561
-14.25,-44.25,6.49182
-13.75,-44.25,6.92734
-13.25,-44.25,7.36761
-12.75,-44.25,7.80914
-12.25,-44.25,8.24931
-11.75,-44.25,8.68579
-11.25,-44.25,9.11553
-10.75,-44.25,9.53361
-10.25,-44.25,9.93224
-9.75,-44.25,10.3002
-9.25,-44.25,10.6233
-8.75,-44.25,10.8854
-8.25,-44.25,11.0714
-7.75,-44.25,11.1698
-7.25,-44.25,11.1765
-6.75,-44.25,11.0967
-6.25,-44.25,10.9458
-5.75,-44.25,10.7486
-5.25,-44.25,10.536
-4.75,-44.25,10.3415
-4.25,-44.25,10.1967
-3.75,-44.25,10.128
-3.25,-44.25,10.1549
-2.75,-44.25,10.2887
-2.25,-44.25,10.5337
-1.75,-44.25,10.8879
-1.25,-44.25,11.3438
-0.75,-44.25,11.8897
-0.25,-44.25,12.5098
0.25,-44.25,13.1851
0.75,-44.25,13.8944
1.25,-44.25,14.615
1.75,-44.25,15.325
2.25,-44.25,16.0046
2.75,-44.25,16.638
3.25,-44.25,17.2147
3.75,-44.25,17.7298
4.25,-44.25,18.1841
4.75,-44.25,18.5827
5.25,-44.25,18.9334
5.75,-44.25,19.2452
6.25,-44.25,19.5258
6.75,-44.25,19.781
7.25,-44.25,20.0135
7.75,-44.25,20.2228
8.25,-44.25,20.4055
8.75,-44.25,20.5553
9.25,-44.25,20.6638
9.75,-44.25,20.7208
10.25,-44.25,20.7147
10.75,-44.25,20.6334
11.25,-44.25,20.4647
11.75,-44.25,20.1975
12.25,-44.25,19.8232
12.75,-44.25,19.3365
13.25,-44.25,18.737
13.75,-44.25,18.0305
14.25,-44.25,17.229
14.75,-44.25,16.3515
15.25,-44.25,15.4225
15.75,-44.25,14.4707
16.25,-44.25,13.5268
16.75,-44.25,12.6205
17.25,-44.25,11.7779
17.75,-44.25,11.0194
18.25,-44.25,10.3582
18.75,-44.25,9.7997
19.25,-44.25,9.34195
19.75,-44.25,8.97643
20.25,-44.25,8.68944
20.75,-44.25,8.46357
21.25,-44.25,8.27934
21.75,-44.25,8.11705
22.25,-44.25,7.9586
22.75,-44.25,7.78927
23.25,-44.25,7.599
23.75,-44.25,7.38306
24.25,-44.25,7.14182
24.75,-44.25,6.87959
25.25,-44.25,6.60283
25.75,-44.25,6.31819
26.25,-44.25,6.03077
26.75,-44.25,5.74325
27.25,-44.25,5.45599
27.75,-44.25,5.16796
28.25,-44.25,4.87813
28.75,-44.25,4.58681
29.25,-44.25,4.29615
29.75,-44.25,4.00996
30.25,-44.25,3.73256
30.75,-44.25,3.46747
31.25,-44.25,3.21624
31.75,-44.25,2.97805
32.25,-44.25,2.75008
32.75,-44.25,2.52866
33.25,-44.25,2.31049
33.75,-44.25,2.09377
34.25,-44.25,1.87861
34.75,-44.25,1.66691
35.25,-44.25,1.46172
35.75,-44.25,1.26648
36.25,-44.25,1.08431
36.75,-44.25,0.91762
37.25,-44.25,0.767994
37.75,-44.25,0.6362
38.25,-44.25,0.522317
38.75,-44.25,0.425865
39.25,-44.25,0.345931
39.75,-44.25,0.281286
40.25,-44.25,0.230567
40.75,-44.25,0.192492
41.25,-44.25,0.166076
41.75,-44.25,0.150784
42.25,-44.25,0.146524
42.75,-44.25,0.153496
43.25,-44.25,0.171828
43.75,-44.25,0.201101
44.25,-44.25,0.239709
44.75,-44.25,0.284471
-44.75,-43.75,5.41261
-44.25,-43.75,5.37585
-43.75,-43.75,5.21589
-43.25,-43.75,4.98852
-42.75,-43.75,4.74139
-42.25,-43.75,4.50051
-41.75,-43.75,4.28331
-41.25,-43.75,4.09913
-40.75,-43.75,3.94974
-40.25,-43.75,3.83084
-39.75,-43.75,3.73438
-39.25,-43.75,3.65113
-38.75,-43.75,3.57329
-38.25,-43.75,3.49645
-37.75,-43.75,3.42077
-37.25,-43.75,3.35088
-36.75,-43.75,3.29462
-36.25,-43.75,3.26067
-35.75,-43.75,3.25585
-35.25,-43.75,3.28259
-34.75,-43.75,3.33735
-34.25,-43.75,3.41061
-33.75,-43.75,3.48818
-33.25,-43.75,3.55388
-32.75,-43.75,3.59258
-32.25,-43.75,3.59303
-31.75,-43.75,3.54987
-31.25,-43.75,3.46429
-30.75,-43.75,3.34359
-30.25,-43.75,3.19976
-29.75,-43.75,3.04745
-29.25,-43.75,2.90195
-28.75,-43.75,2.77728
-28.25,-43.75,2.68478
-27.75,-43.75,2.63198
-27.25,-43.75,2.62217
-26.75,-43.75,2.65418
-26.25,-43.75,2.72282
-25.75,-43.75,2.81959
-25.25,-43.75,2.93384
-24.75,-43.75,3.05427
-24.25,-43.75,3.17055
-23.75,-43.75,3.27468
-23.25,-43.75,3.36213
-22.75,-43.75,3.4322
-22.25,-43.75,3.48793
-21.75,-43.75,3.53524
-21.25,-43.75,3.58198
-20.75,-43.75,3.63671
-20.25,-43.75,3.70785
-19.75,-43.75,3.80293
-19.25,-43.75,3.92825
-18.75,-43.75,4.08867
-18.25,-43.75,4.28757
-17.75,-43.75,4.52674
-17.25,-43.75,4.8064
-16.75,-43.75,5.12518
-16.25,-43.75,5.48025
-15.75,-43.75,5.86755
-15.25,-43.75,6.28222
-14.75,-43.75,6.71909
-14.25,-43.75,7.17324
-13.75,-43.75,7.64046
-13.25,-43.75,8.11746
-12.75,-43.75,8.60187
-12.25,-43.75,9.09176
-11.75,-43.75,9.58476
-11.25,-43.75,10.077
-10.75,-43.75,10.5619
-10.25,-43.75,11.0291
-9.75,-43.75,11.4643
-9.25,-43.75,11.8499
-8.75,-43.75,12.167
-8.25,-43.75,12.3975
-7.75,-43.75,12.5288
-7.25,-43.75,12.5562
-6.75,-43.75,12.4858
-6.25,-43.75,12.3349
-5.75,-43.75,12.1308
-5.25,-43.75,11.9075
-4.75,-43.75,11.7012
-4.25,-43.75,11.5461
-3.75,-43.75,11.4707
-3.25,-43.75,11.4956
-2.75,-43.75,11.6332
-2.25,-43.75,11.8879
-1.75,-43.75,12.2579
-1.25,-43.75,12.7359
-0.75,-43.75,13.3105
-0.25,-43.75,13.9667
0.25,-43.75,14.6863
0.75,-43.75,15.4489
1.25,-43.75,16.2325
1.75,-43.75,17.0153
2.25,-43.75,17.7771
2.75,-43.75,18.5007
3.25,-43.75,19.1737
3.75,-43.75,19.7886
4.25,-43.75,20.3434
4.75,-43.75,20.8404
5.25,-43.75,21.2849
5.75,-43.75,21.6837
6.25,-43.75,22.0432
6.75,-43.75,22.3678
7.25,-43.75,22.6595
7.75,-43.75,22.9168
8.25,-43.75,23.1352
8.75,-43.75,23.307
9.25,-43.75,23.4226
9.75,-43.75,23.4705
10.25,-43.75,23.4382
10.75,-43.75,23.313
11.25,-43.75,23.0832
11.75,-43.75,22.7387
12.25,-43.75,22.2726
12.75,-43.75,21.6823
13.25,-43.75,20.9705
13.75,-43.75,20.146
14.25,-43.75,19.2242
14.75,-43.75,18.2268
15.25,-43.75,17.1808
15.75,-43.75,16.1169
16.25,-43.75,15.0669
16.75,-43.75,14.0616
17.25,-43.75,13.1278
17.75,-43.75,12.2863
18.25,-43.75,11.5508
18.75,-43.75,10.9269
19.25,-43.75,10.4128
19.75,-43.75,10.0001
20.25,-43.75,9.67456
20.75,-43.75,9.41817
21.25,-43.75,9.21035
21.75,-43.75,9.02983
22.25,-43.75,8.8565
22.75,-43.75,8.67322
23.25,-43.75,8.46737
23.75,-43.75,8.23186
24.25,-43.75,7.96521
24.75,-43.75,7.6708
25.25,-43.75,7.35524
25.75,-43.75,7.02635
26.25,-43.75,6.69128
26.75,-43.75,6.35517
27.25,-43.75,6.02089
27.75,-43.75,5.68956
28.25,-43.75,5.36169
28.75,-43.75,5.03843
29.25,-43.75,4.72214
29.75,-43.75,4.41626
30.25,-43.75,4.12439
30.75,-43.75,3.84907
31.25,-43.75,3.59071
31.75,-43.75,3.3472
32.25,-43.75,3.11437
32.75,-43.75,2.88718
33.25,-43.75,2.66109
33.75,-43.75,2.43328
34.25,-43.75,2.20321
34.75,-43.75,1.97264
35.25,-43.75,1.74496
35.75,-43.75,1.5244
36.25,-43.75,1.31524
36.75,-43.75,1.12121
37.25,-43.75,0.945154
37.75,-43.75,0.788951
38.25,-43.75,0.653466
38.75,-43.75,0.538664
39.25,-43.75,0.443754
39.75,-43.75,0.367399
40.25,-43.75,0.308028
40.75,-43.75,0.26418
41.25,-43.75,0.234837
41.75,-43.75,0.219629
42.25,-43.75,0.218799
42.75,-43.75,0.232963
43.25,-43.75,0.262563
43.75,-43.75,0.307187
44.25,-43.75,0.364652
44.75,-43.75,0.430457
-44.75,-43.25,6.05068
-44.25,-43.25,6.00342
-43.75,-43.25,5.80936
-43.25,-43.25,5.53063
-42.75,-43.25,5.22114
-42.25,-43.25,4.91178
-41.75,-43.25,4.62429
-41.25,-43.25,4.3715
-40.75,-43.25,4.15776
-40.25,-43.25,3.98055
-39.75,-43.25,3.83306
-39.25,-43.25,3.70703
-38.75,-43.25,3.5955
-38.25,-43.25,3.49492
-37.75,-43.25,3.40623
-37.25,-43.25,3.33468
-36.75,-43.25,3.28833
-36.25,-43.25,3.27549
-35.75,-43.25,3.30191
-35.25,-43.25,3.36812
-34.75,-43.25,3.46803
-34.25,-43.25,3.58895
-33.75,-43.25,3.71328
-33.25,-43.25,3.82138
-32.75,-43.25,3.89496
-32.25,-43.25,3.92021
-31.75,-43.25,3.88995
-31.25,-43.25,3.80452
-30.75,-43.25,3.67141
-30.25,-43.25,3.5038
-29.75,-43.25,3.3185
-29.25,-43.25,3.1337
-28.75,-43.25,2.96686
-28.25,-43.25,2.83292
-27.75,-43.25,2.74295
-27.25,-43.25,2.70329
-26.75,-43.25,2.71513
-26.25,-43.25,2.77474
-25.75,-43.25,2.87406
-25.25,-43.25,3.00192
-24.75,-43.25,3.14568
-24.25,-43.25,3.29304
-23.75,-43.25,3.43371
-23.25,-43.25,3.56077
-22.75,-43.25,3.67142
-22.25,-43.25,3.76689
-21.75,-43.25,3.85196
-21.25,-43.25,3.93385
-20.75,-43.25,4.02113
-20.25,-43.25,4.12266
-19.75,-43.25,4.2467
-19.25,-43.25,4.40038
-18.75,-43.25,4.58934
-18.25,-43.25,4.81752
-17.75,-43.25,5.08709
-17.25,-43.25,5.39837
-16.75,-43.25,5.74997
-16.25,-43.25,6.13898
-15.75,-43.25,6.56137
-15.25,-43.25,7.01242
-14.75,-43.25,7.4873
-14.25,-43.25,7.98167
-13.75,-43.25,8.49207
-13.25,-43.25,9.01601
-12.75,-43.25,9.55179
-12.25,-43.25,10.0979
-11.75,-43.25,10.6518
-11.25,-43.25,11.209
-10.75,-43.25,11.7616
-10.25,-43.25,12.2976
-9.75,-43.25,12.8005
-9.25,-43.25,13.2508
-8.75,-43.25,13.6273
-8.25,-43.25,13.911
-7.75,-43.25,14.0884
-7.25,-43.25,14.1548
-6.75,-43.25,14.117
-6.25,-43.25,13.9933
-5.75,-43.25,13.8126
-5.25,-43.25,13.6102
-4.75,-43.25,13.424
-4.25,-43.25,13.2895
-3.75,-43.25,13.2363
-3.25,-43.25,13.2861
-2.75,-43.25,13.452
-2.25,-43.25,13.7391
-1.75,-43.25,14.1463
-1.25,-43.25,14.667
-0.75,-43.25,15.2906
-0.25,-43.25,16.0031
0.25,-43.25,16.7875
0.75,-43.25,17.6245
1.25,-43.25,18.493
1.75,-43.25,19.3716
2.25,-43.25,20.2396
2.75,-43.25,21.0787
3.25,-43.25,21.874
3.75,-43.25,22.6153
4.25,-43.25,23.2969
4.75,-43.25,23.9171
5.25,-43.25,24.4778
5.75,-43.25,24.982
6.25,-43.25,25.4332
6.75,-43.25,25.8335
7.25,-43.25,26.1826
7.75,-43.25,26.4776
8.25,-43.25,26.7124
8.75,-43.25,26.8787
9.25,-43.25,26.9662
9.75,-43.25,26.9635
10.25,-43.25,26.8589
10.75,-43.25,26.6416
11.25,-43.25,26.3021
11.75,-43.25,25.8339
12.25,-43.25,25.2338
12.75,-43.25,24.5033
13.25,-43.25,23.6491
13.75,-43.25,22.6837
14.25,-43.25,21.6254
14.75,-43.25,20.4977
15.25,-43.25,19.3285
15.75,-43.25,18.1484
16.25,-43.25,16.989
16.75,-43.25,15.88
17.25,-43.25,14.8478
17.75,-43.25,13.9128
18.25,-43.25,13.0889
18.75,-43.25,12.382
19.25,-43.25,11.791
19.75,-43.25,11.3079
20.25,-43.25,10.919
20.75,-43.25,10.6064
21.25,-43.25,10.3492
21.75,-43.25,10.1254
22.25,-43.25,9.91358
22.75,-43.25,9.69479
23.25,-43.25,9.45408
23.75,-43.25,9.18192
24.25,-43.25,8.87464
24.75,-43.25,8.53409
25.25,-43.25,8.16638
25.75,-43.25,7.78001
26.25,-43.25,7.3839
26.75,-43.25,6.98574
27.25,-43.25,6.59124
27.75,-43.25,6.20415
28.25,-43.25,5.82705
28.75,-43.25,5.46232
29.25,-43.25,5.11273
29.75,-43.25,4.78138
30.25,-43.25,4.47106
30.75,-43.25,4.18321
31.25,-43.25,3.91696
31.75,-43.25,3.66888
32.25,-43.25,3.43342
32.75,-43.25,3.2041
33.25,-43.25,2.97496
33.75,-43.25,2.7418
34.25,-43.25,2.50304
34.75,-43.25,2.25975
35.25,-43.25,2.01525
35.75,-43.25,1.77427
36.25,-43.25,1.54212
36.75,-43.25,1.32385
37.25,-43.25,1.12379
37.75,-43.25,0.945118
38.25,-43.25,0.789714
38.75,-43.25,0.658157
39.25,-43.25,0.549891
39.75,-43.25,0.463532
40.25,-43.25,0.397329
40.75,-43.25,0.349671
41.25,-43.25,0.319539
41.75,-43.25,0.306772
42.25,-43.25,0.311996
42.75,-43.25,0.336273
43.25,-43.25,0.380352
43.75,-43.25,0.443765
44.25,-43.25,0.523622
44.75,-43.25,0.613875
-44.75,-42.75,6.52463
-44.25,-42.75,6.49045
-43.75,-42.75,6.29008
-43.25,-42.75,5.98836
-42.75,-42.75,5.64259
-42.25,-42.75,5.28696
-41.75,-42.75,4.9468
-41.25,-42.75,4.63837
-40.75,-42.75,4.36904
-40.25,-42.75,4.13883
-39.75,-42.75,3.94305
-39.25,-42.75,3.77517
-38.75,-42.75,3.62978
-38.25,-42.75,3.50456
-37.75,-42.75,3.40135
-37.25,-42.75,3.32588
-36.75,-42.75,3.28606
-36.25,-42.75,3.28949
-35.75,-42.75,3.34056
-35.25,-42.75,3.43794
-34.75,-42.75,3.57331
-34.25,-42.75,3.7316
-33.75,-42.75,3.89282
-33.25,-42.75,4.03512
-32.75,-42.75,4.13819
-32.25,-42.75,4.18656
-31.75,-42.75,4.17178
-31.25,-42.75,4.09341
-30.75,-42.75,3.95868
-30.25,-42.75,3.78118
-29.75,-42.75,3.57874
-29.25,-42.75,3.37119
-28.75,-42.75,3.1781
-28.25,-42.75,3.01691
-27.75,-42.75,2.90126
-27.25,-42.75,2.83999
-26.75,-42.75,2.83645
-26.25,-42.75,2.88854
-25.75,-42.75,2.98918
-25.25,-42.75,3.12746
-24.75,-42.75,3.29027
-24.25,-42.75,3.46421
-23.75,-42.75,3.63743
-23.25,-42.75,3.80116
-22.75,-42.75,3.95066
-22.25,-42.75,4.08544
-21.75,-42.75,4.20893
-21.25,-42.75,4.32752
-20.75,-42.75,4.44952
-20.25,-42.75,4.58404
-19.75,-42.75,4.73999
-19.25,-42.75,4.92538
-18.75,-42.75,5.14675
-18.25,-42.75,5.40884
-17.75,-42.75,5.71439
-17.25,-42.75,6.06406
-16.75,-42.75,6.45655
-16.25,-42.75,6.88884
-15.75,-42.75,7.35667
-15.25,-42.75,7.85511
-14.75,-42.75,8.37922
-14.25,-42.75,8.92465
-13.75,-42.75,9.48815
-13.25,-42.75,10.0675
-12.75,-42.75,10.6615
-12.25,-42.75,11.2688
-11.75,-42.75,11.8871
-11.25,-42.75,12.5117
-10.75,-42.75,13.1343
-10.25,-42.75,13.7422
-9.75,-42.75,14.318
-9.25,-42.75,14.8413
-8.75,-42.75,15.2903
-8.25,-42.75,15.6452
-7.75,-42.75,15.8922
-7.25,-42.75,16.0265
-6.75,-42.75,16.0547
-6.25,-42.75,15.995
-5.75,-42.75,15.8762
-5.25,-42.75,15.7337
-4.75,-42.75,15.6054
-4.25,-42.75,15.5273
-3.75,-42.75,15.5295
-3.25,-42.75,15.6347
-2.75,-42.75,15.8571
-2.25,-42.75,16.2032
-1.75,-42.75,16.6731
-1.25,-42.75,17.2617
-0.75,-42.75,17.9598
-0.25,-42.75,18.7551
0.25,-42.75,19.6319
0.75,-42.75,20.5721
1.25,-42.75,21.5559
1.75,-42.75,22.5619
2.25,-42.75,23.569
2.75,-42.75,24.5572
3.25,-42.75,25.5091
3.75,-42.75,26.4107
4.25,-42.75,27.2517
4.75,-42.75,28.0259
5.25,-42.75,28.7297
5.75,-42.75,29.3616
6.25,-42.75,29.9205
6.75,-42.75,30.405
7.25,-42.75,30.8116
7.75,-42.75,31.1352
8.25,-42.75,31.3686
8.75,-42.75,31.5028
9.25,-42.75,31.5281
9.75,-42.75,31.4346
10.25,-42.75,31.2133
10.75,-42.75,30.8569
11.25,-42.75,30.3606
11.75,-42.75,29.7231
12.25,-42.75,28.9467
12.75,-42.75,28.0384
13.25,-42.75,27.0097
13.75,-42.75,25.8771
14.25,-42.75,24.6611
14.75,-42.75,23.3865
15.25,-42.75,22.0806
15.75,-42.75,20.7727
16.25,-42.75,19.492
16.75,-42.75,18.2661
17.25,-42.75,17.1196
17.75,-42.75,16.0717
18.25,-42.75,15.136
18.75,-42.75,14.319
19.25,-42.75,13.6205
19.75,-42.75,13.0337
20.25,-42.75,12.5461
20.75,-42.75,12.1409
21.25,-42.75,11.7977
21.75,-42.75,11.4949
22.25,-42.75,11.2105
22.75,-42.75,10.9245
23.25,-42.75,10.6203
23.75,-42.75,10.286
24.25,-42.75,9.91584
24.75,-42.75,9.50964
25.25,-42.75,9.07243
25.75,-42.75,8.61274
26.25,-42.75,8.14075
26.75,-42.75,7.66639
27.25,-42.75,7.19818
27.75,-42.75,6.7427
28.25,-42.75,6.30486
28.75,-42.75,5.88852
29.25,-42.75,5.49697
29.75,-42.75,5.13302
30.25,-42.75,4.79854
30.75,-42.75,4.49369
31.25,-42.75,4.21625
31.75,-42.75,3.9614
32.25,-42.75,3.72226
32.75,-42.75,3.49093
33.25,-42.75,3.25999
33.75,-42.75,3.02383
34.25,-42.75,2.77953
34.75,-42.75,2.52723
35.25,-42.75,2.26982
35.75,-42.75,2.01224
36.25,-42.75,1.76058
36.75,-42.75,1.52118
37.25,-42.75,1.2998
37.75,-42.75,1.10102
38.25,-42.75,0.927829
38.75,-42.75,0.781538
39.25,-42.75,0.661915
39.75,-42.75,0.567603
40.25,-42.75,0.496718
40.75,-42.75,0.447521
41.25,-42.75,0.41899
41.75,-42.75,0.411141
42.25,-42.75,0.42491
42.75,-42.75,0.461696
43.25,-42.75,0.522422
43.75,-42.75,0.606412
44.25,-42.75,0.709935
44.75,-42.75,0.8253
-44.75,-42.25,6.80651
-44.25,-42.25,6.80308
-43.75,-42.25,6.62002
-43.25,-42.25,6.32119
-42.75,-42.25,5.96414
-42.25,-42.25,5.58459
-41.75,-42.25,5.21041
-41.25,-42.25,4.86104
-40.75,-42.25,4.54717
-40.25,-42.25,4.27211
-39.75,-42.25,4.03405
-39.25,-42.25,3.82903
-38.75,-42.25,3.65363
-38.25,-42.25,3.50697
-37.75,-42.25,3.3916
-37.25,-42.25,3.31319
-36.75,-42.25,3.27886
-36.25,-42.25,3.29482
-35.75,-42.25,3.36366
-35.25,-42.25,3.48218
-34.75,-42.25,3.64035
-34.25,-42.25,3.82177
-33.75,-42.25,4.00552
-33.25,-42.25,4.16917
-32.75,-42.25,4.29207
-32.25,-42.25,4.35839
-31.75,-42.25,4.35931
-31.25,-42.25,4.29387
-30.75,-42.25,4.16877
-30.25,-42.25,3.99716
-29.75,-42.25,3.79667
-29.25,-42.25,3.58729
-28.75,-42.25,3.38924
-28.25,-42.25,3.221
-27.75,-42.25,3.09768
-27.25,-42.25,3.0298
-26.75,-42.25,3.02247
-26.25,-42.25,3.07516
-25.75,-42.25,3.1821
-25.25,-42.25,3.33316
-24.75,-42.25,3.51547
-24.25,-42.25,3.71525
-23.75,-42.25,3.91968
-23.25,-42.25,4.11865
-22.75,-42.25,4.30583
-22.25,-42.25,4.4792
-21.75,-42.25,4.64088
-21.25,-42.25,4.79641
-20.75,-42.25,4.95378
-20.25,-42.25,5.12234
-19.75,-42.25,5.31168
-19.25,-42.25,5.53077
-18.75,-42.25,5.78726
-18.25,-42.25,6.08692
-17.75,-42.25,6.43335
-17.25,-42.25,6.82774
-16.75,-42.25,7.26898
-16.25,-42.25,7.75388
-15.75,-42.25,8.27772
-15.25,-42.25,8.83492
-14.75,-42.25,9.41984
-14.25,-42.25,10.0275
-13.75,-42.25,10.6543
-13.25,-42.25,11.2979
-12.75,-42.25,11.9571
