xmm,ymm,intensity
-35.75,-25.25,30.98
-35.25,-25.25,36.0141
-34.75,-25.25,41.9662
-34.25,-25.25,48.9258
-33.75,-25.25,56.9737
-33.25,-25.25,66.1801
-32.75,-25.25,76.601
-32.25,-25.25,88.2773
-31.75,-25.25,101.234
-31.25,-25.25,115.479
-30.75,-25.25,131.004
-30.25,-25.25,147.786
-29.75,-25.25,165.785
-29.25,-25.25,184.948
-28.75,-25.25,205.205
-28.25,-25.25,226.469
-27.75,-25.25,248.634
-27.25,-25.25,271.574
-26.75,-25.25,295.141
-26.25,-25.25,319.166
-25.75,-25.25,343.463
-25.25,-25.25,367.839
-24.75,-25.25,392.099
-24.25,-25.25,416.062
-23.75,-25.25,439.57
-23.25,-25.25,462.496
-22.75,-25.25,484.748
-22.25,-25.25,506.275
-21.75,-25.25,527.059
-21.25,-25.25,547.11
-20.75,-25.25,566.462
-20.25,-25.25,585.162
-19.75,-25.25,603.271
-19.25,-25.25,620.855
-18.75,-25.25,637.988
-18.25,-25.25,654.755
-17.75,-25.25,671.247
-17.25,-25.25,687.567
-16.75,-25.25,703.819
-16.25,-25.25,720.107
-15.75,-25.25,736.524
-15.25,-25.25,753.142
-14.75,-25.25,770.004
-14.25,-25.25,787.121
-13.75,-25.25,804.468
-13.25,-25.25,821.99
-12.75,-25.25,839.608
-12.25,-25.25,857.235
-11.75,-25.25,874.783
-11.25,-25.25,892.185
-10.75,-25.25,909.399
-10.25,-25.25,926.414
-9.75,-25.25,943.26
-9.25,-25.25,959.996
-8.75,-25.25,976.712
-8.25,-25.25,993.517
-7.75,-25.25,1010.53
-7.25,-25.25,1027.89
-6.75,-25.25,1045.71
-6.25,-25.25,1064.12
-5.75,-25.25,1083.22
-5.25,-25.25,1103.13
-4.75,-25.25,1123.93
-4.25,-25.25,1145.69
-3.75,-25.25,1168.49
-3.25,-25.25,1192.36
-2.75,-25.25,1217.35
-2.25,-25.25,1243.46
-1.75,-25.25,1270.68
-1.25,-25.25,1298.97
-0.75,-25.25,1328.27
-0.25,-25.25,1358.47
0.25,-25.25,1389.47
0.75,-25.25,1421.1
1.25,-25.25,1453.22
1.75,-25.25,1485.65
2.25,-25.25,1518.26
2.75,-25.25,1550.93
3.25,-25.25,1583.59
3.75,-25.25,1616.22
4.25,-25.25,1648.87
4.75,-25.25,1681.64
5.25,-25.25,1714.7
5.75,-25.25,1748.23
6.25,-25.25,1782.44
6.75,-25.25,1817.5
7.25,-25.25,1853.55
7.75,-25.25,1890.65
8.25,-25.25,1928.78
8.75,-25.25,1967.8
9.25,-25.25,2007.45
9.75,-25.25,2047.36
10.25,-25.25,2087.07
10.75,-25.25,2126
11.25,-25.25,2163.53
11.75,-25.25,2198.98
12.25,-25.25,2231.64
12.75,-25.25,2260.82
13.25,-25.25,2285.87
13.75,-25.25,2306.18
14.25,-25.25,2321.23
14.75,-25.25,2330.61
15.25,-25.25,2334.04
15.75,-25.25,2331.33
16.25,-25.25,2322.47
16.75,-25.25,2307.54
17.25,-25.25,2286.73
17.75,-25.25,2260.31
18.25,-25.25,2228.6
18.75,-25.25,2191.93
19.25,-25.25,2150.63
19.75,-25.25,2105.01
20.25,-25.25,2055.34
20.75,-25.25,2001.84
21.25,-25.25,1944.72
21.75,-25.25,1884.15
22.25,-25.25,1820.31
22.75,-25.25,1753.39
23.25,-25.25,1683.59
23.75,-25.25,1611.15
24.25,-25.25,1536.34
24.75,-25.25,1459.5
25.25,-25.25,1380.99
25.75,-25.25,1301.21
26.25,-25.25,1220.61
26.75,-25.25,1139.67
27.25,-25.25,1058.89
27.75,-25.25,978.803
28.25,-25.25,899.963
28.75,-25.25,822.934
29.25,-25.25,748.279
29.75,-25.25,676.546
30.25,-25.25,608.251
30.75,-25.25,543.853
31.25,-25.25,483.733
31.75,-25.25,428.177
32.25,-25.25,377.358
32.75,-25.25,331.332
33.25,-25.25,290.038
33.75,-25.25,253.305
34.25,-25.25,220.876
34.75,-25.25,192.424
35.25,-25.25,167.579
35.75,-25.25,145.956
36.25,-25.25,127.168
36.75,-25.25,110.852
37.25,-25.25,96.6749
37.75,-25.25,84.3403
38.25,-25.25,73.5917
38.75,-25.25,64.2108
39.25,-25.25,56.0132
39.75,-25.25,48.8433
40.25,-25.25,42.5694
40.75,-25.25,37.0781
41.25,-25.25,32.2702
41.75,-25.25,28.0579
42.25,-25.25,24.3623
42.75,-25.25,21.1125
43.25,-25.25,18.2462
43.75,-25.25,15.7084
44.25,-25.25,13.4493
44.75,-25.25,11.4274
-44.75,-24.75,14.84
-44.25,-24.75,14.155
-43.75,-24.75,13.4855
-43.25,-24.75,12.9297
-42.75,-24.75,12.5368
-42.25,-24.75,12.3123
-41.75,-24.75,12.261
-41.25,-24.75,12.3905
-40.75,-24.75,12.7135
-40.25,-24.75,13.2496
-39.75,-24.75,14.0264
-39.25,-24.75,15.081
-38.75,-24.75,16.4609
-38.25,-24.75,18.2255
-37.75,-24.75,20.446
-37.25,-24.75,23.2057
-36.75,-24.75,26.5987
-36.25,-24.75,30.7271
-35.75,-24.75,35.698
-35.25,-24.75,41.6199
-34.75,-24.75,48.5987
-34.25,-24.75,56.7333
-33.75,-24.75,66.1114
-33.25,-24.75,76.8075
-32.75,-24.75,88.8788
-32.25,-24.75,102.365
-31.75,-24.75,117.284
-31.25,-24.75,133.638
-30.75,-24.75,151.404
-30.25,-24.75,170.545
-29.75,-24.75,191.004
-29.25,-24.75,212.707
-28.75,-24.75,235.562
-28.25,-24.75,259.459
-27.75,-24.75,284.27
-27.25,-24.75,309.843
-26.75,-24.75,336.006
-26.25,-24.75,362.567
-25.75,-24.75,389.317
-25.25,-24.75,416.04
-24.75,-24.75,442.522
-24.25,-24.75,468.565
-23.75,-24.75,493.995
-23.25,-24.75,518.674
-22.75,-24.75,542.505
-22.25,-24.75,565.436
-21.75,-24.75,587.451
-21.25,-24.75,608.569
-20.75,-24.75,628.839
-20.25,-24.75,648.326
-19.75,-24.75,667.108
-19.25,-24.75,685.278
-18.75,-24.75,702.933
-18.25,-24.75,720.181
-17.75,-24.75,737.138
-17.25,-24.75,753.926
-16.75,-24.75,770.669
-16.25,-24.75,787.486
-15.75,-24.75,804.485
-15.25,-24.75,821.75
-14.75,-24.75,839.335
-14.25,-24.75,857.26
-13.75,-24.75,875.508
-13.25,-24.75,894.029
-12.75,-24.75,912.749
-12.25,-24.75,931.58
-11.75,-24.75,950.435
-11.25,-24.75,969.241
-10.75,-24.75,987.947
-10.25,-24.75,1006.53
-9.75,-24.75,1025.02
-9.25,-24.75,1043.45
-8.75,-24.75,1061.91
-8.25,-24.75,1080.51
-7.75,-24.75,1099.35
-7.25,-24.75,1118.58
-6.75,-24.75,1138.31
-6.25,-24.75,1158.68
-5.75,-24.75,1179.8
-5.25,-24.75,1201.79
-4.75,-24.75,1224.73
-4.25,-24.75,1248.69
-3.75,-24.75,1273.74
-3.25,-24.75,1299.91
-2.75,-24.75,1327.21
-2.25,-24.75,1355.63
-1.75,-24.75,1385.14
-1.25,-24.75,1415.67
-0.75,-24.75,1447.13
-0.25,-24.75,1479.39
0.25,-24.75,1512.31
0.75,-24.75,1545.72
1.25,-24.75,1579.47
1.75,-24.75,1613.39
2.25,-24.75,1647.34
2.75,-24.75,1681.24
3.25,-24.75,1715.05
3.75,-24.75,1748.8
4.25,-24.75,1782.6
4.75,-24.75,1816.62
5.25,-24.75,1851.08
5.75,-24.75,1886.25
6.25,-24.75,1922.37
6.75,-24.75,1959.67
7.25,-24.75,1998.32
7.75,-24.75,2038.39
8.25,-24.75,2079.85
8.75,-24.75,2122.53
9.25,-24.75,2166.11
9.75,-24.75,2210.17
10.25,-24.75,2254.13
10.75,-24.75,2297.34
11.25,-24.75,2339.04
11.75,-24.75,2378.47
12.25,-24.75,2414.8
12.75,-24.75,2447.25
13.25,-24.75,2475.08
13.75,-24.75,2497.62
14.25,-24.75,2514.3
14.75,-24.75,2524.7
15.25,-24.75,2528.5
15.75,-24.75,2525.55
16.25,-24.75,2515.85
16.75,-24.75,2499.51
17.25,-24.75,2476.76
17.75,-24.75,2447.91
18.25,-24.75,2413.34
18.75,-24.75,2373.42
19.25,-24.75,2328.55
19.75,-24.75,2279.09
20.25,-24.75,2225.35
20.75,-24.75,2167.64
21.25,-24.75,2106.2
21.75,-24.75,2041.24
22.25,-24.75,1972.98
22.75,-24.75,1901.6
23.25,-24.75,1827.33
23.75,-24.75,1750.37
24.25,-24.75,1671.01
24.75,-24.75,1589.53
25.25,-24.75,1506.27
25.75,-24.75,1421.61
26.25,-24.75,1335.98
26.75,-24.75,1249.83
27.25,-24.75,1163.66
27.75,-24.75,1078.02
28.25,-24.75,993.472
28.75,-24.75,910.608
29.25,-24.75,830.029
29.75,-24.75,752.329
30.25,-24.75,678.073
30.75,-24.75,607.778
31.25,-24.75,541.88
31.75,-24.75,480.721
32.25,-24.75,424.524
32.75,-24.75,373.391
33.25,-24.75,327.296
33.75,-24.75,286.097
34.25,-24.75,249.554
34.75,-24.75,217.347
35.25,-24.75,189.107
35.75,-24.75,164.441
36.25,-24.75,142.949
36.75,-24.75,124.251
37.25,-24.75,107.993
37.75,-24.75,93.8561
38.25,-24.75,81.5616
38.75,-24.75,70.8666
39.25,-24.75,61.5629
39.75,-24.75,53.4707
40.25,-24.75,46.4349
40.75,-24.75,40.3192
41.25,-24.75,35.003
41.75,-24.75,30.3787
42.25,-24.75,26.3491
42.75,-24.75,22.8275
43.25,-24.75,19.7374
43.75,-24.75,17.012
44.25,-24.75,14.5914
44.75,-24.75,12.4255
-44.75,-24.25,14.9575
-44.25,-24.25,14.3451
-43.75,-24.25,13.7425
-43.25,-24.25,13.2519
-42.75,-24.25,12.9272
-42.25,-24.25,12.779
-41.75,-24.25,12.817
-41.25,-24.25,13.054
-40.75,-24.25,13.5078
-40.25,-24.25,14.2034
-39.75,-24.25,15.1751
-39.25,-24.25,16.4672
-38.75,-24.25,18.1366
-38.25,-24.25,20.2529
-37.75,-24.25,22.8994
-37.25,-24.25,26.1725
-36.75,-24.25,30.1803
-36.25,-24.25,35.039
-35.75,-24.25,40.8694
-35.25,-24.25,47.7927
-34.75,-24.25,55.926
-34.25,-24.25,65.377
-33.75,-24.25,76.2395
-33.25,-24.25,88.5911
-32.75,-24.25,102.488
-32.25,-24.25,117.966
-31.75,-24.25,135.036
-31.25,-24.25,153.683
-30.75,-24.25,173.873
-30.25,-24.25,195.545
-29.75,-24.25,218.622
-29.25,-24.25,243.004
-28.75,-24.25,268.573
-28.25,-24.25,295.194
-27.75,-24.25,322.712
-27.25,-24.25,350.952
-26.75,-24.25,379.72
-26.25,-24.25,408.802
-25.75,-24.25,437.972
-25.25,-24.25,466.999
-24.75,-24.25,495.657
-24.25,-24.25,523.736
-23.75,-24.25,551.056
-23.25,-24.25,577.473
-22.75,-24.25,602.887
-22.25,-24.25,627.245
-21.75,-24.25,650.535
-21.25,-24.25,672.783
-20.75,-24.25,694.046
-20.25,-24.25,714.402
-19.75,-24.25,733.949
-19.25,-24.25,752.794
-18.75,-24.25,771.056
-18.25,-24.25,788.862
-17.75,-24.25,806.347
-17.25,-24.25,823.653
-16.75,-24.25,840.918
-16.25,-24.25,858.279
-15.75,-24.25,875.855
-15.25,-24.25,893.743
-14.75,-24.25,912.007
-14.25,-24.25,930.68
-13.75,-24.25,949.753
-13.25,-24.25,969.186
-12.75,-24.25,988.914
-12.25,-24.25,1008.85
-11.75,-24.25,1028.92
-11.25,-24.25,1049.04
-10.75,-24.25,1069.15
-10.25,-24.25,1089.24
-9.75,-24.25,1109.3
-9.25,-24.25,1129.38
-8.75,-24.25,1149.56
-8.25,-24.25,1169.92
-7.75,-24.25,1190.59
-7.25,-24.25,1211.69
-6.75,-24.25,1233.37
-6.25,-24.25,1255.74
-5.75,-24.25,1278.94
-5.25,-24.25,1303.07
-4.75,-24.25,1328.22
-4.25,-24.25,1354.48
-3.75,-24.25,1381.88
-3.25,-24.25,1410.45
-2.75,-24.25,1440.18
-2.25,-24.25,1471.03
-1.75,-24.25,1502.94
-1.25,-24.25,1535.82
-0.75,-24.25,1569.55
-0.25,-24.25,1603.98
0.25,-24.25,1638.95
0.75,-24.25,1674.28
1.25,-24.25,1709.79
1.75,-24.25,1745.34
2.25,-24.25,1780.8
2.75,-24.25,1816.11
3.25,-24.25,1851.27
3.75,-24.25,1886.37
4.25,-24.25,1921.55
4.75,-24.25,1957.06
5.25,-24.25,1993.17
5.75,-24.25,2030.2
6.25,-24.25,2068.46
6.75,-24.25,2108.2
7.25,-24.25,2149.63
7.75,-24.25,2192.81
8.25,-24.25,2237.7
8.75,-24.25,2284.09
9.25,-24.25,2331.63
9.75,-24.25,2379.81
10.25,-24.25,2427.98
10.75,-24.25,2475.4
11.25,-24.25,2521.21
11.75,-24.25,2564.54
12.25,-24.25,2604.47
12.75,-24.25,2640.13
13.25,-24.25,2670.69
13.75,-24.25,2695.42
14.25,-24.25,2713.71
14.75,-24.25,2725.09
15.25,-24.25,2729.23
15.75,-24.25,2725.99
16.25,-24.25,2715.38
16.75,-24.25,2697.52
17.25,-24.25,2672.68
17.75,-24.25,2641.22
18.25,-24.25,2603.54
18.75,-24.25,2560.09
19.25,-24.25,2511.3
19.75,-24.25,2457.62
20.25,-24.25,2399.43
20.75,-24.25,2337.1
21.25,-24.25,2270.93
21.75,-24.25,2201.2
22.25,-24.25,2128.17
22.75,-24.25,2052.06
23.25,-24.25,1973.09
23.75,-24.25,1891.49
24.25,-24.25,1807.5
24.75,-24.25,1721.4
25.25,-24.25,1633.47
25.75,-24.25,1544.08
26.25,-24.25,1453.6
26.75,-24.25,1362.46
27.25,-24.25,1271.16
27.75,-24.25,1180.21
28.25,-24.25,1090.19
28.75,-24.25,1001.71
29.25,-24.25,915.391
29.75,-24.25,831.867
30.25,-24.25,751.748
30.75,-24.25,675.6
31.25,-24.25,603.914
31.75,-24.25,537.085
32.25,-24.25,475.393
32.75,-24.25,418.987
33.25,-24.25,367.887
33.75,-24.25,321.984
34.25,-24.25,281.067
34.75,-24.25,244.834
35.25,-24.25,212.926
35.75,-24.25,184.95
36.25,-24.25,160.502
36.75,-24.25,139.188
37.25,-24.25,120.639
37.75,-24.25,104.516
38.25,-24.25,90.5168
38.75,-24.25,78.3741
39.25,-24.25,67.8531
39.75,-24.25,58.7474
40.25,-24.25,50.875
40.75,-24.25,44.074
41.25,-24.25,38.1996
41.75,-24.25,33.1215
42.25,-24.25,28.7227
42.75,-24.25,24.8987
43.25,-24.25,21.5579
43.75,-24.25,18.6205
44.25,-24.25,16.0154
44.75,-24.25,13.6837
-44.75,-23.75,15.1405
-44.25,-23.75,14.5938
-43.75,-23.75,14.0479
-43.25,-23.75,13.6111
-42.75,-23.75,13.3434
-42.25,-23.75,13.2619
-41.75,-23.75,13.3825
-41.25,-23.75,13.7236
-40.75,-23.75,14.3092
-40.25,-23.75,15.1709
-39.75,-23.75,16.3502
-39.25,-23.75,17.9005
-38.75,-23.75,19.8889
-38.25,-23.75,22.397
-37.75,-23.75,25.5215
-37.25,-23.75,29.3735
-36.75,-23.75,34.076
-36.25,-23.75,39.7604
-35.75,-23.75,46.5614
-35.25,-23.75,54.6131
-34.75,-23.75,64.0431
-34.25,-23.75,74.9669
-33.75,-23.75,87.4828
-33.25,-23.75,101.669
-32.75,-23.75,117.578
-32.25,-23.75,135.237
-31.75,-23.75,154.643
-31.25,-23.75,175.766
-30.75,-23.75,198.549
-30.25,-23.75,222.907
-29.75,-23.75,248.733
-29.25,-23.75,275.901
-28.75,-23.75,304.262
-28.25,-23.75,333.654
-27.75,-23.75,363.895
-27.25,-23.75,394.787
-26.75,-23.75,426.118
-26.25,-23.75,457.658
-25.75,-23.75,489.173
-25.25,-23.75,520.424
-24.75,-23.75,551.181
-24.25,-23.75,581.232
-23.75,-23.75,610.398
-23.25,-23.75,638.533
-22.75,-23.75,665.54
-22.25,-23.75,691.364
-21.75,-23.75,715.995
-21.25,-23.75,739.463
-20.75,-23.75,761.828
-20.25,-23.75,783.176
-19.75,-23.75,803.613
-19.25,-23.75,823.26
-18.75,-23.75,842.248
-18.25,-23.75,860.72
-17.75,-23.75,878.827
-17.25,-23.75,896.723
-16.75,-23.75,914.563
-16.25,-23.75,932.493
-15.75,-23.75,950.647
-15.25,-23.75,969.132
-14.75,-23.75,988.028
-14.25,-23.75,1007.38
-13.75,-23.75,1027.18
-13.25,-23.75,1047.42
-12.75,-23.75,1068.04
-12.25,-23.75,1088.96
-11.75,-23.75,1110.11
-11.25,-23.75,1131.42
-10.75,-23.75,1152.82
-10.25,-23.75,1174.3
-9.75,-23.75,1195.85
-9.25,-23.75,1217.5
-8.75,-23.75,1239.32
-8.25,-23.75,1261.4
-7.75,-23.75,1283.86
-7.25,-23.75,1306.82
-6.75,-23.75,1330.43
-6.25,-23.75,1354.81
-5.75,-23.75,1380.1
-5.25,-23.75,1406.42
-4.75,-23.75,1433.84
-4.25,-23.75,1462.44
-3.75,-23.75,1492.26
-3.25,-23.75,1523.3
-2.75,-23.75,1555.53
-2.25,-23.75,1588.9
-1.75,-23.75,1623.3
-1.25,-23.75,1658.63
-0.75,-23.75,1694.73
-0.25,-23.75,1731.44
0.25,-23.75,1768.58
0.75,-23.75,1805.96
1.25,-23.75,1843.42
1.75,-23.75,1880.8
2.25,-23.75,1918
2.75,-23.75,1954.99
3.25,-23.75,1991.8
3.75,-23.75,2028.56
4.25,-23.75,2065.48
4.75,-23.75,2102.83
5.25,-23.75,2140.95
5.75,-23.75,2180.2
6.25,-23.75,2220.92
6.75,-23.75,2263.4
7.25,-23.75,2307.84
7.75,-23.75,2354.31
8.25,-23.75,2402.75
8.75,-23.75,2452.91
9.25,-23.75,2504.4
9.75,-23.75,2556.65
10.25,-23.75,2608.93
10.75,-23.75,2660.42
11.25,-23.75,2710.19
11.75,-23.75,2757.25
12.25,-23.75,2800.62
12.75,-23.75,2839.33
13.25,-23.75,2872.48
13.75,-23.75,2899.27
14.25,-23.75,2919.04
14.75,-23.75,2931.29
15.25,-23.75,2935.67
15.75,-23.75,2932.04
16.25,-23.75,2920.39
16.75,-23.75,2900.88
17.25,-23.75,2873.79
17.75,-23.75,2839.51
18.25,-23.75,2798.49
18.75,-23.75,2751.22
19.25,-23.75,2698.21
19.75,-23.75,2639.96
20.25,-23.75,2576.94
20.75,-23.75,2509.6
21.25,-23.75,2438.33
21.75,-23.75,2363.48
22.25,-23.75,2285.36
22.75,-23.75,2204.24
23.25,-23.75,2120.38
23.75,-23.75,2033.99
24.25,-23.75,1945.32
24.75,-23.75,1854.61
25.25,-23.75,1762.12
25.75,-23.75,1668.14
26.25,-23.75,1573.01
26.75,-23.75,1477.14
27.25,-23.75,1380.97
27.75,-23.75,1284.99
28.25,-23.75,1189.79
28.75,-23.75,1095.95
29.25,-23.75,1004.14
29.75,-23.75,914.988
30.25,-23.75,829.157
30.75,-23.75,747.252
31.25,-23.75,669.815
31.75,-23.75,597.295
32.25,-23.75,530.027
32.75,-23.75,468.213
33.25,-23.75,411.925
33.75,-23.75,361.097
34.25,-23.75,315.556
34.75,-23.75,275.03
35.25,-23.75,239.18
35.75,-23.75,207.623
36.25,-23.75,179.958
36.75,-23.75,155.786
37.25,-23.75,134.725
37.75,-23.75,116.421
38.25,-23.75,100.547
38.75,-23.75,86.8101
39.25,-23.75,74.948
39.75,-23.75,64.7246
40.25,-23.75,55.9284
40.75,-23.75,48.3689
41.25,-23.75,41.874
41.75,-23.75,36.2893
42.25,-23.75,31.4755
42.75,-23.75,27.3094
43.25,-23.75,23.683
43.75,-23.75,20.503
44.25,-23.75,17.6865
44.75,-23.75,15.1649
-44.75,-23.25,15.4934
-44.25,-23.25,14.9962
-43.75,-23.25,14.4884
-43.25,-23.25,14.0867
-42.75,-23.25,13.8592
-42.25,-23.25,13.8303
-41.75,-23.25,14.0227
-41.25,-23.25,14.4616
-40.75,-23.25,15.1776
-40.25,-23.25,16.21
-39.75,-23.25,17.6089
-39.25,-23.25,19.4381
-38.75,-23.25,21.7766
-38.25,-23.25,24.7198
-37.75,-23.25,28.3795
-37.25,-23.25,32.8826
-36.75,-23.25,38.3688
-36.25,-23.25,44.9849
-35.75,-23.25,52.8799
-35.25,-23.25,62.2001
-34.75,-23.25,73.0825
-34.25,-23.25,85.6483
-33.75,-23.25,99.9975
-33.25,-23.25,116.205
-32.75,-23.25,134.316
-32.25,-23.25,154.344
-31.75,-23.25,176.268
-31.25,-23.25,200.035
-30.75,-23.25,225.561
-30.25,-23.25,252.73
-29.75,-23.25,281.405
-29.25,-23.25,311.425
-28.75,-23.25,342.612
-28.25,-23.25,374.774
-27.75,-23.25,407.704
-27.25,-23.25,441.186
-26.75,-23.25,474.992
-26.25,-23.25,508.887
-25.75,-23.25,542.633
-25.25,-23.25,575.995
-24.75,-23.25,608.749
-24.25,-23.25,640.693
-23.75,-23.25,671.651
-23.25,-23.25,701.487
-22.75,-23.25,730.104
-22.25,-23.25,757.449
-21.75,-23.25,783.512
-21.25,-23.25,808.317
-20.75,-23.25,831.924
-20.25,-23.25,854.419
-19.75,-23.25,875.908
-19.25,-23.25,896.516
-18.75,-23.25,916.382
-18.25,-23.25,935.656
-17.75,-23.25,954.499
-17.25,-23.25,973.077
-16.75,-23.25,991.554
-16.25,-23.25,1010.09
-15.75,-23.25,1028.82
-15.25,-23.25,1047.88
-14.75,-23.25,1067.36
-14.25,-23.25,1087.3
-13.75,-23.25,1107.74
-13.25,-23.25,1128.67
-12.75,-23.25,1150.04
-12.25,-23.25,1171.8
-11.75,-23.25,1193.89
-11.25,-23.25,1216.23
-10.75,-23.25,1238.79
-10.25,-23.25,1261.52
-9.75,-23.25,1284.42
-9.25,-23.25,1307.53
-8.75,-23.25,1330.91
-8.25,-23.25,1354.63
-7.75,-23.25,1378.81
-7.25,-23.25,1403.59
-6.75,-23.25,1429.09
-6.25,-23.25,1455.47
-5.75,-23.25,1482.85
-5.25,-23.25,1511.35
-4.75,-23.25,1541.06
-4.25,-23.25,1572.04
-3.75,-23.25,1604.31
-3.25,-23.25,1637.86
-2.75,-23.25,1672.64
-2.25,-23.25,1708.57
-1.75,-23.25,1745.52
-1.25,-23.25,1783.36
-0.75,-23.25,1821.92
-0.25,-23.25,1861.02
0.25,-23.25,1900.46
0.75,-23.25,1940.07
1.25,-23.25,1979.66
1.75,-23.25,2019.12
2.25,-23.25,2058.35
2.75,-23.25,2097.36
3.25,-23.25,2136.2
3.75,-23.25,2175.04
4.25,-23.25,2214.14
4.75,-23.25,2253.8
5.25,-23.25,2294.39
5.75,-23.25,2336.3
6.25,-23.25,2379.88
6.75,-23.25,2425.45
7.25,-23.25,2473.19
7.75,-23.25,2523.17
8.25,-23.25,2575.3
8.75,-23.25,2629.3
9.25,-23.25,2684.73
9.75,-23.25,2740.96
10.25,-23.25,2797.21
10.75,-23.25,2852.58
11.25,-23.25,2906.08
11.75,-23.25,2956.63
12.25,-23.25,3003.18
12.75,-23.25,3044.69
13.25,-23.25,3080.19
13.75,-23.25,3108.82
14.25,-23.25,3129.88
14.75,-23.25,3142.82
15.25,-23.25,3147.28
15.75,-23.25,3143.09
16.25,-23.25,3130.24
16.75,-23.25,3108.92
17.25,-23.25,3079.4
17.75,-23.25,3042.1
18.25,-23.25,2997.51
18.75,-23.25,2946.18
19.25,-23.25,2888.67
19.75,-23.25,2825.56
20.25,-23.25,2757.4
20.75,-23.25,2684.73
21.25,-23.25,2608.03
21.75,-23.25,2527.75
22.25,-23.25,2444.26
22.75,-23.25,2357.89
23.25,-23.25,2268.94
23.75,-23.25,2177.65
24.25,-23.25,2084.24
24.75,-23.25,1988.92
25.25,-23.25,1891.93
25.75,-23.25,1793.5
26.25,-23.25,1693.93
26.75,-23.25,1593.55
27.25,-23.25,1492.78
27.75,-23.25,1392.08
28.25,-23.25,1291.98
28.75,-23.25,1193.08
29.25,-23.25,1096.04
29.75,-23.25,1001.5
30.25,-23.25,910.15
30.75,-23.25,822.629
31.25,-23.25,739.522
31.75,-23.25,661.33
32.25,-23.25,588.441
32.75,-23.25,521.117
33.25,-23.25,459.483
33.75,-23.25,403.529
34.25,-23.25,353.13
34.75,-23.25,308.052
35.25,-23.25,267.989
35.75,-23.25,232.579
36.25,-23.25,201.433
36.75,-23.25,174.153
37.25,-23.25,150.352
37.75,-23.25,129.659
38.25,-23.25,111.726
38.75,-23.25,96.236
39.25,-23.25,82.8948
39.75,-23.25,71.4353
40.25,-23.25,61.6138
40.75,-23.25,53.2087
41.25,-23.25,46.0188
41.75,-23.25,39.8627
42.25,-23.25,34.578
42.75,-23.25,30.0212
43.25,-23.25,26.0673
43.75,-23.25,22.6087
44.25,-23.25,19.5505
44.75,-23.25,16.8138
-44.75,-22.75,16.0853
-44.25,-22.75,15.6178
-43.75,-22.75,15.1266
-43.25,-22.75,14.7396
-42.75,-22.75,14.5349
-42.25,-22.75,14.5448
-41.75,-22.75,14.7995
-41.25,-22.75,15.3313
-40.75,-22.75,16.1787
-40.25,-22.75,17.3892
-39.75,-22.75,19.0233
-39.25,-22.75,21.1566
-38.75,-22.75,23.8821
-38.25,-22.75,27.3107
-37.75,-22.75,31.5712
-37.25,-22.75,36.808
-36.75,-22.75,43.1779
-36.25,-22.75,50.8439
-35.75,-22.75,59.9688
-35.25,-22.75,70.7099
-34.75,-22.75,83.2114
-34.25,-22.75,97.5974
-33.75,-22.75,113.965
-33.25,-22.75,132.383
-32.75,-22.75,152.882
-32.25,-22.75,175.457
-31.75,-22.75,200.063
-31.25,-22.75,226.619
-30.75,-22.75,255.007
-30.25,-22.75,285.079
-29.75,-22.75,316.66
-29.25,-22.75,349.556
-28.75,-22.75,383.557
-28.25,-22.75,418.441
-27.75,-22.75,453.981
-27.25,-22.75,489.945
-26.75,-22.75,526.097
-26.25,-22.75,562.205
-25.75,-22.75,598.038
-25.25,-22.75,633.374
-24.75,-22.75,668.005
-24.25,-22.75,701.748
-23.75,-22.75,734.442
-23.25,-22.75,765.96
-22.75,-22.75,796.214
-22.25,-22.75,825.149
-21.75,-22.75,852.75
-21.25,-22.75,879.035
-20.75,-22.75,904.052
-20.25,-22.75,927.876
-19.75,-22.75,950.607
-19.25,-22.75,972.364
-18.75,-22.75,993.283
-18.25,-22.75,1013.52
-17.75,-22.75,1033.23
-17.25,-22.75,1052.59
-16.75,-22.75,1071.78
-16.25,-22.75,1090.96
-15.75,-22.75,1110.28
-15.25,-22.75,1129.89
-14.75,-22.75,1149.88
-14.25,-22.75,1170.34
-13.75,-22.75,1191.31
-13.25,-22.75,1212.79
-12.75,-22.75,1234.78
-12.25,-22.75,1257.23
-11.75,-22.75,1280.09
-11.25,-22.75,1303.31
-10.75,-22.75,1326.86
-10.25,-22.75,1350.69
-9.75,-22.75,1374.82
-9.25,-22.75,1399.26
-8.75,-22.75,1424.07
-8.25,-22.75,1449.34
-7.75,-22.75,1475.17
-7.25,-22.75,1501.69
-6.75,-22.75,1529.05
-6.25,-22.75,1557.38
-5.75,-22.75,1586.83
-5.25,-22.75,1617.5
-4.75,-22.75,1649.49
-4.25,-22.75,1682.85
-3.75,-22.75,1717.58
-3.25,-22.75,1753.65
-2.75,-22.75,1791
-2.25,-22.75,1829.52
-1.75,-22.75,1869.07
-1.25,-22.75,1909.48
-0.75,-22.75,1950.57
-0.25,-22.75,1992.15
0.25,-22.75,2034.02
0.75,-22.75,2076.02
1.25,-22.75,2117.98
1.75,-22.75,2159.78
2.25,-22.75,2201.38
2.75,-22.75,2242.78
3.25,-22.75,2284.1
3.75,-22.75,2325.51
4.25,-22.75,2367.29
4.75,-22.75,2409.78
5.25,-22.75,2453.37
5.75,-22.75,2498.44
6.25,-22.75,2545.35
6.75,-22.75,2594.4
7.25,-22.75,2645.78
