-0.853327,-0.118022
-0.852319,-0.0922093
-0.85131,-0.0681153
-0.850302,-0.0462451
-0.849294,-0.0264791
-0.848286,-0.0083695
-0.847278,0.00861302
-0.84627,0.0248981
-0.845262,0.040607
-0.844254,0.0557072
-0.843246,0.0698711
-0.842238,0.0826889
-0.84123,0.0935782
-0.840222,0.101943
-0.839214,0.10741
-0.838206,0.109782
-0.837198,0.109191
-0.83619,0.105826
-0.835181,0.100083
-0.834173,0.0924003
-0.833165,0.0831743
-0.832157,0.0726591
-0.831149,0.0607669
-0.830141,0.0471879
-0.829133,0.0313742
-0.828125,0.0127981
-0.827117,-0.00872286
-0.826109,-0.0328241
-0.825101,-0.0583582
-0.824093,-0.0835346
-0.823085,-0.105824
-0.822077,-0.122264
-0.821069,-0.130037
-0.82006,-0.127029
-0.819052,-0.112308
-0.818044,-0.0859733
-0.817036,-0.0493481
-0.816028,-0.00480431
-0.81502,0.0442361
-0.814012,0.0939331
-0.813004,0.140688
-0.811996,0.181464
-0.810988,0.213837
-0.80998,0.235886
-0.808972,0.246813
-0.807964,0.247015
-0.806956,0.23817
-0.805948,0.222575
-0.80494,0.203114
-0.803931,0.183103
-0.802923,0.166002
-0.801915,0.15479
-0.800907,0.151032
-0.799899,0.154937
-0.798891,0.165332
-0.797883,0.180246
-0.796875,0.196773
-0.795867,0.211544
-0.794859,0.221347
-0.793851,0.223797
-0.792843,0.217769
-0.791835,0.20307
-0.790827,0.180451
-0.789819,0.151372
-0.78881,0.118077
-0.787802,0.0833134
-0.786794,0.0498881
-0.785786,0.0204539
-0.784778,-0.00279545
-0.78377,-0.0182562
-0.782762,-0.0253784
-0.781754,-0.0249379
-0.780746,-0.0189041
-0.779738,-0.01023
-0.77873,-0.00219794
-0.777722,0.00201995
-0.776714,0.000198108
-0.775706,-0.00853935
-0.774698,-0.0235051
-0.77369,-0.0426472
-0.772681,-0.0630351
-0.771673,-0.0812895
-0.770665,-0.0942875
-0.769657,-0.0995493
-0.768649,-0.0957727
-0.767641,-0.0827347
-0.766633,-0.0612033
-0.765625,-0.0325794
-0.764617,0.00122461
-0.763609,0.037915
-0.762601,0.0750344
-0.761593,0.110052
-0.760585,0.140641
-0.759577,0.164726
-0.758569,0.180771
-0.75756,0.18788
-0.756552,0.185969
-0.755544,0.175802
-0.754536,0.158916
-0.753528,0.137387
-0.75252,0.113432
-0.751512,0.089094
-0.750504,0.0660842
-0.749496,0.0457917
-0.748488,0.0292404
-0.74748,0.0170555
-0.746472,0.00943685
-0.745464,0.00621165
-0.744456,0.00684587
-0.743448,0.0104215
-0.74244,0.0155362
-0.741431,0.0203557
-0.740423,0.0228699
-0.739415,0.0214193
-0.738407,0.0150381
-0.737399,0.00371133
-0.736391,-0.01152
-0.735383,-0.0286
-0.734375,-0.0446326
-0.733367,-0.0565172
-0.732359,-0.0614497
-0.731351,-0.0575002
-0.730343,-0.0438424
-0.729335,-0.020849
-0.728327,0.00984196
