Time [ms],Trace [mG]
0.263609,0.653458
0.264617,0.881157
0.265625,2.67508
0.266633,2.76197
0.267641,2.41638
0.268649,3.01936
0.269657,2.64951
0.270665,1.63352
0.271673,0.575833
0.272681,0.854662
0.27369,3.69403
0.274698,2.85029
0.275706,3.86713
0.276714,4.48238
0.277722,3.3972
0.27873,2.41491
0.279738,3.20936
0.280746,3.2508
0.281754,3.08483
0.282762,3.05916
0.28377,2.65573
0.284778,5.62962
0.285786,4.80532
0.286794,2.83915
0.287802,1.96982
0.28881,4.84782
0.289819,3.548
0.290827,2.05417
0.291835,2.32112
0.292843,4.3706
0.293851,6.33018
0.294859,2.74477
0.295867,2.6877
0.296875,4.34899
0.297883,7.34612
0.298891,3.07884
0.299899,1.44275
0.300907,2.85346
0.301915,4.14875
0.302923,0.0705908
0.303931,-0.553013
0.30494,1.53736
0.305948,8.06021
0.306956,5.97683
0.307964,0.0909418
0.308972,2.35995
0.30998,4.1924
0.310988,1.99878
0.311996,-3.00524
0.313004,1.25378
0.314012,5.29672
0.31502,2.84819
0.316028,-0.519144
0.317036,0.474695
0.318044,2.40894
0.319052,1.61914
0.32006,-1.03264
0.321069,4.30981
0.322077,3.79982
0.323085,2.13839
0.324093,-1.83723
0.325101,-1.94402
0.326109,-1.65559
0.327117,0.887343
0.328125,0.652384
0.329133,2.08913
0.330141,1.90348
0.331149,5.20129
0.332157,-0.242796
0.333165,0.806242
0.334173,-0.467436
0.335181,1.36016
0.33619,0.362353
0.337198,3.1664
0.338206,0.913065
0.339214,2.18843
0.340222,-1.17304
0.34123,2.82985
0.342238,1.60444
0.343246,2.12767
0.344254,-0.439318
0.345262,4.10034
0.34627,1.11338
0.347278,-0.131262
0.348286,-0.67514
0.349294,4.6144
0.350302,6.71381
0.35131,-2.85594
0.352319,-0.94636
0.353327,6.63443
0.354335,1.23111
0.355343,-1.65127
0.356351,-1.48361
0.357359,4.31541
0.358367,1.06432
0.359375,2.43622
0.360383,1.87004
0.361391,0.833667
0.362399,-1.41447
0.363407,0.137725
0.364415,0.392164
0.365423,-0.537129
0.366431,1.85944
0.36744,1.47835
0.368448,-0.701418
0.369456,-0.715242
0.370464,-0.428254
0.371472,0.947784
0.37248,2.21911
0.373488,2.65585
0.374496,1.61851
0.375504,-3.01579
0.376512,-0.285457
0.37752,-4.51737
0.378528,-2.99246
0.379536,1.79761
0.380544,-1.17828
0.381552,0.424227
0.38256,1.59104
0.383569,-1.98931
0.384577,1.9278
0.385585,-4.9988
0.386593,0.0386188
0.387601,-0.804924
0.388609,-4.89387
0.389617,-4.66455
0.390625,3.68579
0.391633,0.916919
0.392641,-0.17051
0.393649,-0.721015
0.394657,3.61549
0.395665,0.282347
0.396673,-7.38769
0.397681,-4.06281
0.39869,2.83102
0.399698,-3.17463
0.400706,-0.659288
0.401714,2.66504
0.402722,0.138608
0.40373,0.198278
0.404738,2.36424
0.405746,-6.10632
0.406754,-3.97037
0.407762,0.549959
0.40877,-1.79689
0.409778,3.65178
0.410786,4.88837
0.411794,1.6357
0.412802,-1.8002
0.41381,-6.30134
0.414819,-4.12932
0.415827,3.1951
0.416835,3.16459
0.417843,0.981519
0.418851,2.26503
0.419859,4.74551
0.420867,0.959062
0.421875,-3.45066
0.422883,-2.5386
0.423891,0.619184
0.424899,2.86367
0.425907,1.22997
0.426915,1.05233
0.427923,-0.077148
0.428931,8.31058
0.42994,0.37035
0.430948,-10.0805
0.431956,-1.43385
0.432964,2.16722
0.433972,1.53593
0.43498,0.518496
0.435988,0.65903
0.436996,5.18305
0.438004,2.1296
0.439012,-10.3013
0.44002,-3.6134
0.441028,2.65235
0.442036,1.95268
0.443044,5.83773
0.444052,2.54544
0.44506,-2.08457
0.446069,-0.434574
0.447077,-6.69662
0.448085,-5.4574
0.449093,-0.132368
0.450101,1.10405
0.451109,4.56168
0.452117,-2.89336
0.453125,0.375928
0.454133,-2.31784
0.455141,-0.537299
0.456149,-7.13693
0.457157,-3.88517
0.458165,-3.68612
0.459173,1.63216
0.460181,2.91736
0.46119,5.15042
0.462198,2.20117
0.463206,-10.235
0.464214,-4.6711
0.465222,-0.323723
0.46623,1.03717
0.467238,-0.0136759
0.468246,-5.25556
0.469254,5.38128
0.470262,10.3286
0.47127,-2.16526
0.472278,-14.0185
0.473286,-2.01587
0.474294,5.02324
0.475302,-1.27515
0.47631,-7.49557
0.477319,4.65417
0.478327,15.0245
0.479335,3.21074
0.480343,-14.5136
0.481351,-0.80196
0.482359,2.47927
0.483367,3.42585
0.484375,-9.20525
0.485383,1.68174
0.486391,8.00292
0.487399,-0.17863
0.488407,-6.11061
0.489415,-5.42938
0.490423,3.36707
0.491431,13.8339
0.49244,-3.40722
0.493448,-8.0593
0.494456,3.78752
0.495464,3.71602
0.496472,-8.84642
0.49748,-6.5639
0.498488,-0.541313
0.499496,5.85161
0.500504,3.33553
0.501512,-3.16192
0.50252,-0.134965
0.503528,6.34326
0.504536,-1.48617
0.505544,-8.87313
0.506552,-5.5529
0.50756,0.390146
0.508569,-1.69033
0.509577,2.68418
0.510585,4.47102
0.511593,1.1585
0.512601,-3.10341
0.513609,-0.169666
0.514617,-5.515
0.515625,1.50867
0.516633,0.2488
0.517641,0.755952
0.518649,-7.58465
0.519657,3.20974
0.520665,3.90281
0.521673,5.08226
0.522681,-7.68717
0.52369,-8.09101
0.524698,-1.14581
0.525706,6.34229
0.526714,-3.46401
0.527722,-4.4376
0.52873,-1.62672
0.529738,1.9082
0.530746,2.95587
0.531754,-2.24035
0.532762,-5.85638
0.53377,3.23487
0.534778,-0.218674
0.535786,-4.43909
0.536794,-5.79703
0.537802,1.56818
0.53881,11.8029
0.539819,3.75109
0.540827,-10.4544
0.541835,-7.73714
0.542843,11.1804
0.543851,7.39786
0.544859,-3.97744
0.545867,-5.24232
0.546875,0.842115
0.547883,7.76102
0.548891,-9.42114
0.549899,-9.16667
0.550907,15.6372
0.551915,8.9653
0.552923,-11.6708
0.553931,-2.07125
0.55494,2.75668
0.555948,4.09845
0.556956,1.61661
0.557964,-3.86872
0.558972,1.28417
0.55998,4.34025
0.560988,-2.50337
0.561996,0.91515
0.563004,-1.64964
0.564012,6.98068
0.56502,13.9566
0.566028,-1.06275
0.567036,-13.456
0.568044,-1.17112
0.569052,5.76794
0.57006,5.12216
0.571069,-4.056
0.572077,-3.44582
0.573085,9.0152
0.574093,15.201
0.575101,-14.3537
0.576109,-7.36489
0.577117,7.06801
0.578125,4.08119
0.579133,-3.89747
0.580141,-1.34342
0.581149,3.34732
0.582157,12.4377
0.583165,6.51514
0.584173,-19.1456
0.585181,-5.48802
0.58619,10.5317
0.587198,3.74906
0.588206,1.08275
0.589214,-1.80845
0.590222,-1.44147
0.59123,6.36336
0.592238,-2.05189
0.593246,-9.11676
0.594254,-1.94769
0.595262,13.7388
0.59627,3.95549
0.597278,-4.19207
0.598286,-1.48826
0.599294,3.81357
0.600302,3.7283
0.60131,-2.41565
0.602319,-10.9953
0.603327,-2.95508
0.604335,15.978
0.605343,8.62353
0.606351,-2.06345
0.607359,-0.617473
0.608367,-5.35087
0.609375,-2.3166
0.610383,-5.86499
0.611391,-4.69243
0.612399,8.39088
0.613407,16.1219
0.614415,9.41262
0.615423,-5.11922
0.616431,-3.31278
0.61744,-8.97063
0.618448,5.88589
0.619456,0.140009
0.620464,1.10422
0.621472,7.84891
0.62248,5.35041
0.623488,-1.97176
0.624496,3.18045
0.625504,-4.33484
0.626512,4.44256
0.62752,-1.28288
0.628528,-4.94799
0.629536,-0.590022
0.630544,14.3038
0.631552,-1.56583
0.63256,4.28363
0.633569,-5.83292
0.634577,-4.94424
0.635585,1.71745
0.636593,4.47697
0.637601,3.83906
0.638609,-0.985034
0.639617,2.34991
0.640625,4.69327
0.641633,-3.36988
0.642641,-8.43689
0.643649,-5.44719
0.644657,8.0822
0.645665,2.09807
0.646673,-1.54511
0.647681,2.44533
0.64869,13.3016
0.649698,-0.0303723
0.650706,-15.9183
0.651714,-8.38163
0.652722,-9.18928
0.65373,11.8217
0.654738,2.78649
0.655746,-3.64099
0.656754,-1.28745
0.657762,7.74475
0.65877,-3.52811
0.659778,-5.1385
0.660786,-2.18385
0.661794,6.38545
0.662802,-7.56642
0.66381,-5.16469
0.664819,0.246196
0.665827,12.4002
0.666835,9.1857
0.667843,-3.33533
0.668851,-11.1696
0.669859,-7.6962
0.670867,2.11435
0.671875,3.97767
0.672883,6.41074
0.673891,7.15356
0.674899,0.748574
0.675907,-0.951737
0.676915,-16.2898
0.677923,-0.241355
0.678931,2.63373
0.67994,0.937292
0.680948,-5.76384
0.681956,6.13716
0.682964,7.5523
0.683972,13.9012
0.68498,-9.01133
0.685988,-6.28519
0.686996,-7.53219
0.688004,-0.551877
0.689012,-3.60234
0.69002,14.3848
0.691028,1.04386
0.692036,7.75056
0.693044,-7.97091
0.694052,-12.7588
0.69506,-4.35936
0.696069,10.1231
0.697077,3.5986
0.698085,0.0890424
0.699093,4.05126
0.700101,-0.583705
0.701109,1.50086
0.702117,-12.8354
0.703125,-4.60148
0.704133,-2.866
0.705141,1.50688
0.706149,3.61086
0.707157,5.92991
0.708165,3.47587
0.709173,-4.07662
0.710181,-3.76739
0.71119,-0.956909
0.712198,-7.93408
0.713206,1.56047
0.714214,-0.446399
0.715222,-2.2411
0.71623,2.41012
0.717238,7.20356
0.718246,-0.681737
0.719254,6.46584
0.720262,-2.58584
0.72127,-5.84805
0.722278,-6.96838
0.723286,10.5966
0.724294,-0.638431
0.725302,-4.65506
0.72631,4.18605
0.727319,9.87167
0.728327,2.07859
0.729335,-13.5582
0.730343,-17.8001
0.731351,-2.94728
0.732359,14.9891
0.733367,3.06943
0.734375,1.36592
0.735383,4.23567
0.736391,1.39167
0.737399,-7.95437
0.738407,-15.9506
0.739415,-12.3256
0.740423,13.3065
0.741431,13.9213
0.74244,-6.04656
0.743448,-5.57027
0.744456,5.09288
0.745464,-1.0351
0.746472,-3.79875
0.74748,-9.53049
0.748488,-0.861507
0.749496,14.049
0.750504,-1.37203
0.751512,-11.2726
0.75252,2.73989
0.753528,2.66494
0.754536,0.931568
0.755544,-15.6352
0.756552,-13.6128
0.75756,4.06603
0.758569,9.20975
0.759577,-2.16337
0.760585,1.72613
0.761593,-10.5935
0.762601,4.21273
0.763609,2.09541
0.764617,-3.71937
0.765625,-13.3066
0.766633,6.17585
0.767641,0.731879
0.768649,4.75687
0.769657,-9.63598
0.770665,-0.842023
0.771673,1.20359
0.772681,10.0519
0.77369,-7.01833
0.774698,1.13438
0.775706,0.183578
0.776714,6.17196
0.777722,-10.8759
0.77873,-8.21551
0.779738,-8.17283
0.780746,7.37625
0.781754,6.62568
0.782762,-9.25039
0.78377,3.88228
0.784778,4.42374
0.785786,-1.39511
0.786794,-0.569289
0.787802,-15.8102
0.78881,-6.06536
0.789819,11.7277
0.790827,-5.25521
0.791835,-5.2309
0.792843,2.83859
0.793851,4.86644
0.794859,-4.31502
0.795867,-7.02689
0.796875,-8.72544
0.797883,15.0134
0.798891,5.15699
0.799899,-15.5219
0.800907,-2.97928
0.801915,-1.17015
0.802923,1.07099
0.803931,2.31783
0.80494,-10.6408
0.805948,-3.42973
0.806956,12.3264
0.807964,-12.674
0.808972,-6.14576
0.80998,7.89012
0.810988,7.57957
0.811996,0.642768
0.813004,-15.0301
0.814012,-5.90607
0.81502,11.377
0.816028,9.10802
0.817036,-13.6363
0.818044,3.41447
0.819052,-2.24489
0.82006,2.42289
0.821069,5.44942
0.822077,4.33131
0.823085,2.34533
0.824093,1.71593
0.825101,-17.2769
0.826109,-3.12244
0.827117,7.1686
0.828125,1.1745
0.829133,4.06069
0.830141,7.6631
0.831149,-5.89064
0.832157,7.82999
0.833165,-5.05015
0.834173,-15.9715
0.835181,5.33918
0.83619,0.755577
0.837198,0.0310207
0.838206,7.28503
0.839214,3.25485
0.840222,1.01345
0.84123,4.81478
0.842238,-14.2823
0.843246,-8.70135
0.844254,13.1239
0.845262,-1.32215
0.84627,4.82676
0.847278,2.74247
0.848286,-4.6418
0.849294,0.947481
0.850302,-5.007
0.85131,-10.7615
0.852319,-8.89214
0.853327,10.3337
0.854335,2.52247
0.855343,2.10647
0.856351,-6.11977
0.857359,5.03238
0.858367,-1.78395
0.859375,0.784448
0.860383,-7.96669
0.861391,10.4986
0.862399,-17.3027
0.863407,-14.6744
0.864415,9.69523
0.865423,9.13592
0.866431,7.66359
0.86744,1.61574
0.868448,-13.2917
0.869456,-1.76487
0.870464,-9.61543
0.871472,7.27244
0.87248,2.37935
0.873488,2.57441
0.874496,-1.55179
0.875504,5.98562
0.876512,-0.677963
0.87752,-5.93966
0.878528,-12.5283
0.879536,9.49179
0.880544,13.4003
0.881552,2.99696
0.88256,-16.1089
0.883569,8.14216
0.884577,1.03819
0.885585,-6.7953
0.886593,-10.0991
0.887601,1.20312
0.888609,14.9214
0.889617,8.60533
0.890625,-17.6102
0.891633,-1.83857
0.892641,9.03214
0.893649,4.10086
0.894657,-14.5937
0.895665,-1.99279
0.896673,-5.14645
0.897681,11.5184
0.89869,4.46915
0.899698,-2.50792
0.900706,7.85291
0.901714,-5.68249
0.902722,-28.2737
0.90373,-6.1192
0.904738,6.09157
0.905746,11.6831
0.906754,15.5603
0.907762,-3.91233
0.90877,-19.478
0.909778,1.52415
0.910786,-6.72459
0.911794,-10.2055
0.912802,12.1281
0.91381,-1.28024
0.914819,2.9915
0.915827,3.60676
0.916835,-1.6372
0.917843,-12.0101
0.918851,18.6445
0.919859,-7.8608
0.920867,-13.7588
0.921875,8.83887
0.922883,2.05806
0.923891,3.91517
0.924899,6.31738
0.925907,-10.3666
0.926915,-20.4074
0.927923,-0.314129
0.928931,3.81348
0.92994,8.85523
0.930948,7.98458
0.931956,8.15063
0.932964,-1.45115
0.933972,1.87005
0.93498,-24.9856
0.935988,-12.5954
0.936996,23.913
0.938004,1.61786
0.939012,-3.34358
0.94002,-5.243
0.941028,3.17954
0.942036,12.4545
0.943044,2.69679
0.944052,-19.0946
0.94506,-1.45838
0.946069,-1.30415
0.947077,-1.92215
0.948085,2.81695
0.949093,5.99471
0.950101,-0.963117
0.951109,0.350206
0.952117,-12.0475
0.953125,-5.92608
0.954133,2.16581
0.955141,3.00259
0.956149,6.14304
0.957157,6.26269
0.958165,4.0366
0.959173,-1.84233
0.960181,-3.10648
0.96119,-16.8548
0.962198,-4.40013
0.963206,3.70935
0.964214,11.6942
0.965222,4.51796
0.96623,-0.622868
0.967238,-3.87238
0.968246,1.11042
0.969254,13.978
0.970262,-0.689463
0.97127,-17.9327
0.972278,0.656807
0.973286,3.47983
0.974294,-0.476508
0.975302,0.027842
0.97631,0.708488
0.977319,2.37732
0.978327,0.63185
0.979335,-14.0478
0.980343,-5.66586
0.981351,24.3412
0.982359,-2.11699
0.983367,-9.40794
0.984375,-7.41327
0.985383,-0.134825
0.986391,7.92612
0.987399,-1.04545
0.988407,-19.2636
0.989415,4.22054
0.990423,-3.00064
0.991431,7.00715
0.99244,10.9795
0.993448,7.43333
0.994456,-15.6022
0.995464,-4.09865
0.996472,-10.6971
0.99748,-6.70005
0.998488,6.6742
0.999496,7.90443
1.0005,-5.4433
1.00151,-1.70504
1.00252,-6.60067
1.00353,1.69793
1.00454,4.62626
1.00554,-11.6424
1.00655,-3.74451
1.00756,-2.23062
1.00857,17.2724
1.00958,7.84126
1.01058,-11.2369
1.01159,-16.6419
1.0126,-3.56559
1.01361,2.16877
1.01462,4.74425
1.01562,5.47185
1.01663,10.0293
1.01764,13.7272
1.01865,-6.15149
1.01966,-3.8452
1.02067,-5.55264
1.02167,-5.63323
1.02268,4.76602
1.02369,2.14045
1.0247,-8.80918
1.02571,11.0889
1.02671,17.6181
1.02772,0.636862
1.02873,-12.1306
1.02974,-12.3882
1.03075,-14.0808
1.03175,19.5271
1.03276,3.27922
1.03377,1.23337
1.03478,6.75186
1.03579,-3.29943
1.03679,-15.2868
1.0378,1.77471
1.03881,-4.55393
1.03982,3.80226
1.04083,3.15822
1.04183,-12.1971
1.04284,6.77587
1.04385,14.0253
1.04486,2.14375
1.04587,-11.8577
1.04688,-10.1117
1.04788,0.0114534
1.04889,2.62407
1.0499,-6.78572
1.05091,1.81766
1.05192,2.03633
1.05292,15.861
1.05393,-14.1942
1.05494,-22.7995
1.05595,8.69673
1.05696,23.1588
1.05796,-4.5829
1.05897,-10.0459
1.05998,-2.6143
1.06099,11.3345
1.062,0.767423
1.063,-16.528
1.06401,0.459997
1.06502,13.8912
1.06603,-12.2876
1.06704,13.1525
1.06804,0.688827
1.06905,0.972686
1.07006,12.3931
1.07107,-13.9319
1.07208,-2.86748
1.07308,8.03842
1.07409,3.07975
1.0751,-12.391
1.07611,0.243322
1.07712,0.589038
1.07812,14.0853
1.07913,8.48424
1.08014,-9.69918
1.08115,-11.3738
1.08216,15.096
1.08317,-15.2334
1.08417,1.43376
1.08518,12.9538
1.08619,3.40011
1.0872,0.158311
1.08821,-12.9992
1.08921,2.95276
1.09022,10.3709
1.09123,-2.35503
1.09224,-12.6452
1.09325,6.95502
1.09425,3.56126
1.09526,11.0784
1.09627,-15.6799
1.09728,-0.311247
1.09829,-5.72452
1.09929,-16.6722
1.1003,4.88951
1.10131,16.4775
1.10232,-4.76237
1.10333,12.2937
1.10433,-10.8573
1.10534,-17.2034
1.10635,3.81134
1.10736,2.7684
1.10837,5.131
1.10938,-1.4231
1.11038,-14.8034
1.11139,-7.62518
1.1124,24.7167
1.11341,-18.3098
1.11442,18.0281
1.11542,-3.9777
1.11643,-8.98037
1.11744,-6.00013
1.11845,15.3676
1.11946,4.1452
1.12046,16.5551
1.12147,-21.1928
1.12248,-17.1894
1.12349,16.7693
1.1245,-8.2311
1.1255,5.55131
1.12651,27.2597
1.12752,3.01748
1.12853,-6.73181
1.12954,-14.208
1.13054,-13.3616
1.13155,27.9391
1.13256,-5.29833
1.13357,-20.4789
1.13458,3.06043
1.13558,18.3928
1.13659,17.0976
1.1376,-7.19544
1.13861,-15.1489
1.13962,6.79821
1.14062,2.18872
1.14163,-13.745
1.14264,13.8311
1.14365,15.2811
1.14466,5.08545
1.14567,-41.1115
1.14667,-11.981
1.14768,13.233
1.14869,30.4792
1.1497,-9.05713
1.15071,-5.11928
1.15171,-3.33993
1.15272,-3.34731
1.15373,-10.5895
1.15474,2.50671
1.15575,0.99407
1.15675,8.78989
1.15776,-4.66498
1.15877,-5.57598
1.15978,2.88436
1.16079,11.3354
1.16179,6.25355
1.1628,-17.3426
1.16381,-25.2103
1.16482,13.2062
1.16583,23.1943
1.16683,8.17639
1.16784,-10.8951
1.16885,12.7119
1.16986,-9.38292
1.17087,-7.51532
1.17188,-7.49059
1.17288,16.8116
1.17389,9.83229
1.1749,-5.26182
1.17591,-10.1051
1.17692,15.2277
1.17792,5.54433
1.17893,1.20087
1.17994,-13.628
1.18095,-1.59444
1.18196,-8.04409
1.18296,1.20789
1.18397,13.0916
1.18498,18.3764
1.18599,-4.71657
1.187,-14.6852
1.188,-17.375
1.18901,1.42344
1.19002,12.3467
1.19103,5.98929
1.19204,16.3711
1.19304,-10.7419
1.19405,-25.0959
1.19506,10.8403
1.19607,-0.450696
1.19708,-3.92713
1.19808,-3.74582
1.19909,-1.84662
1.2001,0.376238
1.20111,11.6321
1.20212,-0.329818
1.20312,13.3028
1.20413,-7.93035
1.20514,-27.8572
1.20615,-7.9655
1.20716,5.80478
1.20817,4.4559
1.20917,22.1908
1.21018,2.64489
1.21119,-1.44227
1.2122,-15.7095
1.21321,-18.4787
1.21421,4.44838
1.21522,14.516
1.21623,0.848484
1.21724,7.40122
1.21825,-1.39745
1.21925,-9.58757
1.22026,3.60701
1.22127,-13.4034
1.22228,-5.68853
1.22329,-12.8626
1.22429,10.9323
1.2253,13.4406
1.22631,14.689
1.22732,-6.42999
1.22833,2.2033
1.22933,-8.97214
1.23034,-11.833
1.23135,-6.01529
1.23236,7.44886
1.23337,22.9473
1.23438,13.3187
1.23538,-15.5247
1.23639,-11.1936
1.2374,-8.21288
1.23841,-11.7509
1.23942,23.123
1.24042,0.400572
1.24143,9.19359
1.24244,-4.63173
1.24345,5.34615
1.24446,-18.7066
1.24546,-17.1389
1.24647,3.07514
1.24748,7.99308
1.24849,7.18179
1.2495,-5.64571
1.2505,-6.52273
1.25151,25.0695
1.25252,2.22517
1.25353,-26.6984
1.25454,-17.1893
1.25554,12.705
1.25655,-2.44141
1.25756,3.44176
1.25857,-3.47109
1.25958,15.2585
1.26058,4.58094
1.26159,-8.60927
1.2626,-42.7157
1.26361,18.4948
1.26462,18.5304
1.26562,11.6077
1.26663,-9.96663
1.26764,-10.2689
1.26865,-8.31488
1.26966,17.1326
1.27067,-20.5683
1.27167,0.414415
1.27268,16.0138
1.27369,3.86186
1.2747,-8.02469
1.27571,4.64242
1.27671,2.32221
1.27772,14.1912
1.27873,-8.91832
1.27974,-21.2792
1.28075,19.9892
1.28175,4.17731
1.28276,-4.35737
1.28377,-0.67573
1.28478,-9.89699
1.28579,18.5734
1.28679,-0.461444
1.2878,-23.2857
1.28881,-4.12048
1.28982,26.1451
1.29083,5.03574
1.29183,-12.4075
1.29284,-4.5164
1.29385,-9.88019
1.29486,8.32963
1.29587,4.12797
1.29688,-15.1868
1.29788,7.34623
1.29889,3.3595
1.2999,10.1767
1.30091,-8.76844
1.30192,5.13546
1.30292,-16.8235
1.30393,-0.798641
1.30494,-6.39866
1.30595,0.668968
1.30696,-8.0221
1.30796,9.73264
1.30897,9.40696
1.30998,-0.721166
1.31099,-15.8067
1.312,11.0435
1.313,-8.13383
1.31401,-1.41396
1.31502,7.32347
1.31603,-11.6224
1.31704,12.7954
1.31804,-5.76015
1.31905,-10.4075
1.32006,7.7211
1.32107,1.03296
1.32208,-17.5082
1.32308,14.264
1.32409,3.20014
1.3251,1.16047
1.32611,3.03125
1.32712,6.33254
1.32812,-18.4658
1.32913,9.12846
1.33014,-14.8809
1.33115,5.0474
1.33216,8.25805
1.33317,2.03017
1.33417,-8.57052
1.33518,19.1165
1.33619,-15.1272
1.3372,5.14755
1.33821,-9.44712
1.33921,-5.2566
1.34022,10.9546
1.34123,-8.38396
1.34224,-26.4759
1.34325,18.1035
1.34425,7.49021
1.34526,-8.13342
1.34627,-7.9527
1.34728,-4.49869
1.34829,4.59071
1.34929,15.2662
1.3503,-9.64262
1.35131,-6.07626
1.35232,-3.81511
1.35333,0.559324
1.35433,-22.7858
1.35534,16.286
1.35635,14.5302
1.35736,4.57493
1.35837,-8.55422
1.35938,-22.0086
1.36038,0.288371
1.36139,26.5083
1.3624,-10.0306
1.36341,-9.53285
1.36442,2.45188
1.36542,4.66176
1.36643,-10.1895
1.36744,12.836
1.36845,2.27399
1.36946,-1.77264
1.37046,-5.78271
1.37147,-14.1171
1.37248,2.7082
1.37349,11.9901
1.3745,-0.856011
1.3755,14.133
1.37651,-9.00696
1.37752,-26.8572
1.37853,21.894
1.37954,0.300435
1.38054,4.63174
1.38155,-2.84826
1.38256,-1.10361
1.38357,-2.32357
1.38458,7.70369
1.38558,-10.1241
1.38659,9.32616
1.3876,-8.04494
1.38861,-11.8045
1.38962,1.30153
1.39062,12.9407
1.39163,-6.51955
1.39264,-1.96488
1.39365,-9.06302
1.39466,-5.77973
1.39567,4.05739
1.39667,-8.40144
1.39768,11.4351
1.39869,2.03271
1.3997,-0.123521
1.40071,-7.19245
1.40171,-2.88505
1.40272,-12.4596
1.40373,6.54622
1.40474,-15.3471
1.40575,-0.860434
1.40675,10.8728
1.40776,5.24894
1.40877,5.02608
1.40978,-5.07692
1.41079,-10.3563
1.41179,-1.94063
1.4128,5.57511
1.41381,-8.33768
1.41482,0.780214
1.41583,1.9077
1.41683,10.2344
1.41784,-5.09059
1.41885,-0.442272
1.41986,-0.673704
1.42087,23.682
1.42188,-11.4089
1.42288,-16.1204
1.42389,16.506
1.4249,6.24004
1.42591,-3.84947
1.42692,3.47462
1.42792,-5.58098
1.42893,2.35442
1.42994,-10.0825
1.43095,-8.90441
1.43196,13.8091
1.43296,22.2869
1.43397,-13.4062
1.43498,-5.9056
1.43599,-0.765321
1.437,-1.61105
1.438,0.255989
1.43901,-18.5529
1.44002,-10.6096
1.44103,19.0084
1.44204,-0.758275
1.44304,-15.2089
1.44405,15.9439
1.44506,-3.55858
1.44607,-8.79458
1.44708,6.83526
1.44808,-7.43083
1.44909,-6.1614
1.4501,12.912
1.45111,-14.1993
1.45212,-0.239285
1.45312,9.6795
1.45413,-6.37154
1.45514,-13.1184
1.45615,-1.66366
1.45716,-9.05071
1.45817,10.3909
1.45917,9.65883
1.46018,-17.389
1.46119,13.1274
1.4622,6.4441
1.46321,-17.2274
1.46421,5.38122
1.46522,-4.57537
1.46623,-1.41713
1.46724,-3.77004
1.46825,10.2819
1.46925,-12.7347
1.47026,5.08699
1.47127,5.86852
1.47228,11.8286
1.47329,-0.170354
1.47429,-17.2305
1.4753,-1.61043
1.47631,12.616
1.47732,2.67663
1.47833,-3.24751
1.47933,-17.3392
1.48034,6.68126
1.48135,-0.993175
1.48236,-9.414
1.48337,2.84155
1.48438,0.0589101
1.48538,8.84981
1.48639,-7.7321
1.4874,-0.299579
1.48841,-6.27064
1.48942,-0.283239
1.49042,-24.0208
1.49143,-5.33591
1.49244,9.51693
1.49345,7.6993
1.49446,8.59341
1.49546,0.982531
1.49647,-14.2959
1.49748,-0.845534
1.49849,-4.1625
1.4995,-16.7235
1.5005,5.2876
1.50151,23.4108
1.50252,5.29428
1.50353,-8.01349
1.50454,-12.2083
1.50554,2.72906
1.50655,21.6038
1.50756,-28.5672
1.50857,-32.1467
1.50958,16.988
1.51058,25.3808
1.51159,-0.512235
1.5126,9.42268
1.51361,-7.61677
1.51462,-10.9495
1.51562,-18.9148
1.51663,-24.6987
1.51764,17.9792
1.51865,39.3785
1.51966,-10.8071
1.52067,-3.93745
1.52167,11.2792
1.52268,0.902007
1.52369,-14.7741
1.5247,5.53104
1.52571,-16.3566
1.52671,7.26411
1.52772,3.38249
1.52873,1.84549
1.52974,13.9462
1.53075,14.4905
1.53175,-27.8593
1.53276,-7.47097
1.53377,-12.526
1.53478,5.51071
1.53579,15.3461
1.53679,14.6938
1.5378,-14.2463
1.53881,26.5613
1.53982,-26.5947
1.54083,-19.6701
1.54183,1.27687
1.54284,3.15529
1.54385,12.6554
1.54486,13.2563
1.54587,-12.0288
1.54688,14.2198
1.54788,6.83038
1.54889,-4.77321
1.5499,-28.699
1.55091,5.51644
1.55192,-19.2967
1.55292,18.8689
1.55393,27.4995
1.55494,-1.66803
1.55595,-2.31623
1.55696,-13.6037
1.55796,-12.3954
1.55897,-3.49367
1.55998,-3.75824
1.56099,8.2079
1.562,2.28951
1.563,24.344
1.56401,-2.17834
1.56502,-12.6257
1.56603,-16.9023
1.56704,-7.37675
1.56804,7.72857
1.56905,10.1748
1.57006,4.21066
1.57107,9.27097
1.57208,22.1088
1.57308,-16.0829
1.57409,-23.82
1.5751,15.4643
1.57611,-0.7919
1.57712,-17.2292
1.57812,16.0455
1.57913,2.09085
1.58014,20.3149
1.58115,-1.83784
1.58216,-27.6523
1.58317,-0.0284245
1.58417,-4.50488
1.58518,-5.28937
1.58619,13.2378
1.5872,9.267
1.58821,-4.25169
1.58921,12.5602
1.59022,-10.963
1.59123,1.05852
1.59224,5.05057
1.59325,-7.7812
1.59425,-7.18167
1.59526,-3.46583
1.59627,7.47557
1.59728,14.3724
1.59829,-0.153238
1.59929,-4.60135
1.6003,2.06208
1.60131,-10.7637
1.60232,-4.92109
1.60333,-2.31535
1.60433,10.7272
1.60534,15.6762
1.60635,0.852543
1.60736,-18.0506
1.60837,-5.02102
1.60938,7.85561
1.61038,3.53222
1.61139,-5.29308
1.6124,-19.7166
