Time,Trace
-0.285696,123.828800942836
-0.284704,123.729165904899
-0.283712,123.69172515633
-0.28272,123.485273561886
-0.281728,123.491865367174
-0.280736,123.141315527511
-0.279744,122.846498389943
-0.278752,123.058697789376
-0.27776,122.630319913646
-0.276768,122.460165732025
-0.275776,122.328309341884
-0.274784,121.939881406964
-0.273792,121.84620400427
-0.2728,121.438227786513
-0.271808,121.07011562289
-0.270816,120.760555036648
-0.269824,121.414270596446
-0.268832,120.482245301748
-0.26784,120.175376405006
-0.266848,120.394168139862
-0.265856,119.841136022752
-0.264864,119.313823770357
-0.263872,119.278797120015
-0.26288,119.191461212778
-0.261888,118.833372885233
-0.260896,118.624794293954
-0.259904,118.37774862157
-0.258912,118.203086169277
-0.25792,117.818793354507
-0.256928,117.173508030102
-0.255936,117.10519206495
-0.254944,116.754782976187
-0.253952,116.407689512942
-0.25296,115.857992607753
-0.251968,115.821897575756
-0.250976,115.646414569958
-0.249984,115.29568324766
-0.248992,114.728743561985
-0.248,114.414252974666
-0.247008,114.131544547149
-0.246016,113.901626072967
-0.245024,113.15115137734
-0.244032,112.948949002332
-0.24304,112.289637946316
-0.242048,112.604830574296
-0.241056,112.22636080793
-0.240064,111.702484537417
-0.239072,111.356621395871
-0.23808,111.079149337913
-0.237088,110.356574657164
-0.236096,109.880381538902
-0.235104,109.744638040374
-0.234112,109.370286569168
-0.23312,109.302380334187
-0.232128,108.393169080024
-0.231136,108.326398382422
-0.230144,108.13129123581
-0.229152,107.320213448273
-0.22816,107.315977645021
-0.227168,106.524979140654
-0.226176,106.428766501469
-0.225184,106.048693136093
-0.224192,105.494541944488
-0.2232,104.940458608451
-0.222208,104.499767935747
-0.221216,104.07395281516
-0.220224,103.793006754924
-0.219232,103.70791042887
-0.21824,102.845000151994
-0.217248,102.725985637095
-0.216256,102.225598711223
-0.215264,101.549629963481
-0.214272,101.272974159761
-0.21328,100.832656323787
-0.212288,100.398035387645
-0.211296,100.058991574734
-0.210304,99.6286392496996
-0.209312,98.8322981404601
-0.20832,98.3025471543902
-0.207328,97.9028321946179
-0.206336,97.9828642288863
-0.205344,97.1181845450092
-0.204352,96.4462979241185
-0.20336,95.8613856249952
-0.202368,95.429054653159
-0.201376,95.0537016138053
-0.200384,94.6429347759659
-0.199392,94.2773059649814
-0.1984,93.3949717196746
-0.197408,93.1064442841877
-0.196416,92.7902933064555
-0.195424,91.9578489078205
-0.194432,91.3430147601039
-0.19344,90.9410429111384
-0.192448,90.3313504459526
-0.191456,89.8581325129514
-0.190464,89.1631901938075
-0.189472,88.9144828532486
-0.18848,88.410422124679
-0.187488,87.9479860352746
-0.186496,87.3900049002811
-0.185504,86.7031075800897
-0.184512,86.2710519872402
-0.18352,85.9240744841212
-0.182528,84.8305447588037
-0.181536,84.8782385386265
-0.180544,84.1829646853738
-0.179552,83.3883489231005
-0.17856,82.7929488779938
-0.177568,82.3098082346429
-0.176576,81.6402846627935
-0.175584,81.2646023677467
-0.174592,80.6946346227372
-0.1736,79.8521286744083
-0.172608,79.8274820141755
-0.171616,79.0271663488356
-0.170624,78.3657540150976
-0.169632,77.7629218363093
-0.16864,77.3037681583091
-0.167648,76.7485017233791
-0.166656,76.1949571852968
-0.165664,75.7697954446207
-0.164672,75.2480795084676
-0.16368,74.5596239746754
-0.162688,74.2447897637765
-0.161696,73.7079400694082
-0.160704,72.899562315305
-0.159712,72.421839395919
-0.15872,71.990839859142
-0.157728,71.3457523388487
-0.156736,70.5039075882604
-0.155744,70.397701615802
-0.154752,69.5586038571595
-0.15376,69.1477540258695
-0.152768,68.5304071948968
-0.151776,67.7223301741078
-0.150784,67.1794007179335
-0.149792,66.4997622516322
-0.1488,65.9704308338839
-0.147808,65.5192736912434
-0.146816,64.8779071876686
-0.145824,64.360386425273
-0.144832,63.6926993009119
-0.14384,62.9507273056703
-0.142848,62.4206800463001
-0.141856,61.9645462614723
-0.140864,61.3785931953179
-0.139872,60.7825430643069
-0.13888,60.2944784603186
-0.137888,59.505957327417
-0.136896,58.7383464023479
-0.135904,58.5036620469611
-0.134912,57.4809514358672
-0.13392,57.2230362123651
-0.132928,56.2781201205914
-0.131936,56.325098911226
-0.130944,55.4302813660468
-0.129952,55.1164745867975
-0.12896,54.2893329555877
-0.127968,53.604488225464
-0.126976,52.9258284414786
-0.125984,52.5933898336491
-0.124992,52.0331913219812
-0.124,51.4094150617913
-0.123008,50.2934089072443
-0.122016,50.0297184229929
-0.121024,49.5546513931491
-0.120032,48.8994407853382
-0.11904,48.1303583693714
-0.118048,47.6034479447238
-0.117056,47.3097195724325
-0.116064,46.7906334834258
-0.115072,45.9519075126213
-0.11408,45.2676845550169
-0.113088,45.06422922739
-0.112096,44.2574741834654
-0.111104,43.5360778760191
-0.110112,43.2447562981016
-0.10912,42.4715869852084
-0.108128,42.0310956356864
-0.107136,41.2824166376269
-0.106144,40.7364585038271
-0.105152,39.9676889745476
-0.10416,39.6467727340804
-0.103168,39.0528997894927
-0.102176,38.5305353827132
-0.101184,37.9416962646213
-0.100192,37.6021732443096
-0.0992,36.9340246026493
-0.098208,36.7314256850543
-0.097216,35.8337172509723
-0.096224,35.3023402439391
-0.095232,34.8497362051688
-0.09424,34.2287320538573
-0.093248,33.642423039542
-0.092256,33.1469080657144
-0.091264,32.5075904271444
-0.090272,31.9231153627324
-0.08928,31.2062299155232
-0.088288,30.8699461677346
-0.087296,30.1509839230943
-0.086304,29.4809977614657
-0.085312,29.219422034731
-0.08432,28.7791325762602
-0.083328,28.1169368304975
-0.082336,27.2461456893307
-0.081344,26.9609575205129
-0.080352,26.3655784953644
-0.07936,25.7418428561197
-0.078368,25.1204073079386
-0.077376,24.6890255649964
-0.076384,24.5076580132436
-0.075392,23.249155062685
-0.0744,22.8326004689056
-0.073408,22.7666020221132
-0.072416,22.0392125487703
-0.071424,21.2505124113066
-0.070432,21.0184161800329
-0.06944,20.5050629504019
-0.068448,19.8332360659531
-0.067456,19.1988680860251
-0.066464,18.7153812024608
-0.065472,18.5326968267724
-0.06448,17.8190889060793
-0.063488,17.2396004092074
-0.062496,16.7472770770874
-0.061504,16.1594070480484
-0.060512,15.4293204063053
-0.05952,15.040050926867
-0.058528,14.7951098656705
-0.057536,14.2029128361703
-0.056544,13.5548750499311
-0.055552,12.8675544942129
-0.05456,12.6276080782322
-0.053568,12.0803854406568
-0.052576,11.4287604921143
-0.051584,10.8510506770644
-0.050592,10.4166980483087
-0.0496,9.99144711926987
-0.048608,9.55566882574513
-0.047616,8.7646085225128
-0.046624,8.32122298280832
-0.045632,7.7801481310555
-0.04464,7.61792067073321
-0.043648,6.95374009966421
-0.042656,6.40370039059022
-0.041664,6.13875697077804
-0.040672,5.41631311225466
-0.03968,5.08753638620979
-0.038688,4.31951226788419
-0.037696,4.08286053353494
-0.036704,3.89775324136836
-0.035712,3.33227079895418
-0.03472,2.69145240087278
-0.033728,2.43946940204892
-0.032736,1.86189052331851
-0.031744,1.57213577075967
-0.030752,1.09699578799205
-0.02976,0.330237031034734
-0.028768,-0.216943012142883
-0.027776,-0.216130781719505
-0.026784,-0.642059468244351
-0.025792,-1.37751310843746
-0.0248,-1.02075997248056
-0.023808,-1.38421573990459
-0.022816,-1.56667601454185
-0.021824,-1.88718091053467
-0.020832,-1.26665391516525
-0.01984,-1.35755504643205
-0.018848,-1.52368915182829
-0.017856,-1.43515439582799
-0.016864,-1.60974229214576
-0.015872,-1.21665223354863
-0.01488,-0.796690091003933
-0.013888,-0.593919951577743
-0.012896,-0.436114603664692
-0.011904,-0.320708285207397
-0.010912,0.285616319967736
-0.00992,0.071902763938221
-0.008928,0.478696730410385
-0.007936,1.00760333812357
-0.006944,1.11826604686354
-0.005952,1.71707018394554
-0.00496,2.05276840980705
-0.003968,2.0114561643544
-0.002976,2.31465017959876
-0.001984,2.53338493399653
-0.000992,2.80541598256347
-1.11E-16,2.71766307007875
0.000992,2.93343944145868
0.001984,-27751.805321968
0.002976,-7478.27628166827
0.003968,8.39536836779359
0.00496,-78.4879861536167
0.005952,-56.1612069913507
0.006944,-54.4393236229422
0.007936,-40.158937551952
0.008928,-32.9170929113343
0.00992,-28.5081894922747
0.010912,-29.9552165379841
0.011904,-41.5661842039447
0.012896,-44.3351017295004
0.013888,-28.2246015666037
0.01488,-22.9138847508636
0.015872,-22.7481196968408
0.016864,-22.45857267289
0.017856,-22.5329043540687
0.018848,-23.0972143624662
0.01984,-23.1395295227655
0.020832,-21.1974201103187
0.021824,-18.8783898005594
0.022816,-17.7453126203896
0.023808,-17.975098423973
0.0248,-18.5106363256912
0.025792,-18.4941361618954
0.026784,-18.4592664451031
0.027776,-16.8636262780039
0.028768,-15.9079990697914
0.02976,-15.1272902293716
0.030752,-15.2020673142102
0.031744,-15.2104174144014
0.032736,-15.4514233379883
0.033728,-15.4076352663079
0.03472,-15.9123181469328
0.035712,-15.3608161423476
0.036704,-15.574150122071
0.037696,-15.6939685130396
0.038688,-15.6198998681651
0.03968,-15.8764818620701
0.040672,-15.5425790136611
0.041664,-15.3341024097112
0.042656,-15.4902233080568
0.043648,-14.7911159956507
0.04464,-14.965453765798
0.045632,-15.1032738612002
0.046624,-14.9891281381608
0.047616,-14.3305139127083
0.048608,-14.6072733241229
0.0496,-14.2736726220486
0.050592,-14.017081605357
0.051584,-13.6249276947187
0.052576,-13.5119280828312
0.053568,-13.3712270621725
0.05456,-13.662460935399
0.055552,-13.416359278052
0.056544,-13.5924490859251
0.057536,-12.992393096675
0.058528,-13.0499441091038
0.05952,-13.0029612638311
0.060512,-12.9698934180724
0.061504,-12.8365486155387
0.062496,-12.6583122527572
0.063488,-12.4930361151419
0.06448,-12.1878544079977
0.065472,-12.0154279378157
0.066464,-11.8503224332247
0.067456,-11.3088527658239
0.068448,-10.9922735110893
0.06944,-11.1603778131203
0.070432,-10.7457267511036
0.071424,-10.745660538136
0.072416,-10.2337817870936
0.073408,-9.87273465431662
0.0744,-9.34517204702098
0.075392,-9.08450775987739
0.076384,-8.69148477160927
0.077376,-8.86705607386812
0.078368,-8.26440555502692
0.07936,-8.40096193880248
0.080352,-8.77748718484532
0.081344,-8.19629479513817
0.082336,-7.72038168493789
0.083328,-6.94690562994087
0.08432,-6.69382281950749
0.085312,-6.70854582138802
0.086304,-6.42035983420694
0.087296,-6.024129560234
0.088288,-5.61678895141065
0.08928,-5.87736799662356
0.090272,-5.69254207664836
0.091264,-5.58151795186777
0.092256,-4.84128618355858
0.093248,-5.01707565402793
0.09424,-4.78316940571544
0.095232,-5.21004662989697
0.096224,-5.15139674432171
0.097216,-4.84371345318359
0.098208,-5.01212342585158
0.0992,-4.60867189016363
0.100192,-4.80664541142313
0.101184,-4.94478999849165
0.102176,-4.80311671608964
0.103168,-4.72588321106325
0.10416,-4.75443240395973
0.105152,-4.91452496528025
0.106144,-5.13089431985372
0.107136,-4.98673498024739
0.108128,-4.84919943384323
0.10912,-4.96828237376375
0.110112,-5.31311102983221
0.111104,-5.43230396619717
0.112096,-5.67326214773084
0.113088,-5.64304973904781
0.11408,-5.64513299786936
0.115072,-5.80143975626572
0.116064,-5.94395053529087
0.117056,-6.50590206035979
0.118048,-6.2939316019358
0.11904,-6.42935491548135
0.120032,-6.1008488986853
0.121024,-6.42311475653067
0.122016,-6.45676900327931
0.123008,-6.25005193276793
0.124,-6.20983507758508
0.124992,-6.03470614003723
0.125984,-6.06893014591436
0.126976,-5.51386742337919
0.127968,-5.71469543304931
0.12896,-5.44815077634565
0.129952,-5.21610808482778
0.130944,-4.99706756486066
0.131936,-4.87259422592814
0.132928,-4.67867088291373
0.13392,-4.66413892162708
0.134912,-4.34556563222824
0.135904,-4.04425786044496
0.136896,-3.6280346367082
0.137888,-3.00985826579907
0.13888,-2.93138573691885
0.139872,-2.1307588078408
0.140864,-2.1912865515855
0.141856,-2.18190429501595
0.142848,-1.6534191519656
0.14384,-1.41816332414505
0.144832,-1.03481838066853
0.145824,-0.46667628098487
0.146816,-0.379822699187405
0.147808,-0.34603650140928
0.1488,-0.101947514498341
0.149792,0.146034459557174
0.150784,0.23698884366798
0.151776,0.232331341737469
0.152768,0.600566242426979
0.15376,0.546280198527344
0.154752,0.678055666369872
0.155744,1.21321615185766
0.156736,1.08494364293034
0.157728,1.18047937045145
0.15872,1.27201648062527
0.159712,1.44839807301033
0.160704,1.46692791214261
0.161696,1.63618899411307
0.162688,1.60880799284413
0.16368,1.47264725331687
0.164672,1.46053240938889
0.165664,1.53825005768906
0.166656,1.54379948955512
0.167648,1.49202605073374
0.16864,1.2727480938832
0.169632,1.26403153310783
0.170624,1.46193900725375
0.171616,1.06923901746469
0.172608,0.857496449261264
0.1736,1.23888869494678
0.174592,0.776824024717934
0.175584,0.903775969843291
0.176576,1.40491192514672
0.177568,0.656707054721194
0.17856,0.676389256143096
0.179552,0.681697334094538
0.180544,0.382948177360405
0.181536,0.419786996677827
0.182528,0.361446439016191
0.18352,0.400070538801064
0.184512,0.244845293523071
0.185504,0.253307143751053
0.186496,0.138684477632398
0.187488,0.201948192776286
0.18848,0.178005085051841
0.189472,0.229035460231926
0.190464,0.227847760489531
0.191456,0.247991492174823
0.192448,0.328357281578841
0.19344,0.742139407686461
0.194432,0.625359563771896
0.195424,0.72119203948349
0.196416,0.811020597301268
0.197408,0.816927791897248
0.1984,1.23044722050729
0.199392,1.2240597083652
0.200384,1.38049312149704
0.201376,1.51963130684925
0.202368,1.44597310506938
0.20336,1.77772683224481
0.204352,1.61639749296999
0.205344,1.49204452742785
0.206336,1.92044243638019
0.207328,2.0128489808586
0.20832,1.98736612433842
0.209312,1.91849410573483
0.210304,1.69803502284875
0.211296,1.64732222928769
0.212288,2.31856395675871
0.21328,2.40856602822992
0.214272,2.64930161525869
0.215264,2.81065643655864
0.216256,2.51138385512363
0.217248,2.41451191458955
0.21824,2.83257014591707
0.219232,2.70981430690396
0.220224,2.60172423820833
0.221216,2.65263660374581
0.222208,2.8567315700069
0.2232,2.59074922387704
0.224192,2.63487431386636
0.225184,2.83380761523121
0.226176,2.96253680556821
0.227168,2.6247369557179
0.22816,2.55583124209832
0.229152,2.56029395546939
0.230144,2.39475410895252
0.231136,2.04168574828894
0.232128,2.28518815033907
0.23312,2.53607293715166
0.234112,2.06913385624102
0.235104,1.97909945669547
0.236096,1.71806382456254
0.237088,1.76645756115176
0.23808,1.70317071084877
0.239072,1.35201924745794
0.240064,1.21097816936617
0.241056,1.06362441818161
0.242048,0.982416986693514
0.24304,1.08366005169964
0.244032,0.934588635354395
0.245024,0.767315799675131
0.246016,0.298742482543595
0.247008,0.337131532610162
0.248,0.398186664030188
0.248992,0.016190773204037
0.249984,-0.095301699820276
0.250976,-0.16134411864405
0.251968,-0.178802322117196
0.25296,-0.311788944811283
0.253952,0.088669232336241
0.254944,0.01277961994449
0.255936,-0.27915400898762
0.256928,-0.156559735824114
0.25792,-0.097037174445354
0.258912,-0.088017804750832
0.259904,-0.293831802210797
0.260896,-0.2266857808081
0.261888,-0.139644484698002
0.26288,-0.262507687130069
0.263872,-0.5351855499574
0.264864,-0.549432606776509
0.265856,-0.335872994829252
0.266848,-0.372186317088588
0.26784,-0.081060770077794
0.268832,-0.322429597335966
0.269824,0.031150261888685
0.270816,-0.441079700842395
0.271808,-0.134698848587304
0.2728,-0.339099064949406
0.273792,0.01143004917737
0.274784,0.500856286689868
0.275776,0.499715876849145
0.276768,0.240245667230816
0.27776,0.302845885580626
0.278752,0.530856151682781
0.279744,0.744463866778759
0.280736,1.25441167988803
0.281728,1.15415531439824
0.28272,1.09945637298996
0.283712,0.878858820433821
0.284704,1.2910885542154
0.285696,1.3911133733778
0.286688,1.00084560031389
0.28768,0.953995835634502
0.288672,1.50881778844619
0.289664,1.22304233822035
0.290656,1.40147018809376
0.291648,1.62715870855564
0.29264,1.62259851572409
0.293632,1.39589483150581
0.294624,1.3419174311278
0.295616,1.28806839977791
0.296608,1.75762892768417
0.2976,1.63412527365475
0.298592,1.16914488805766
0.299584,1.59058707840957
0.300576,0.883384170368878
0.301568,0.694567146402527
0.30256,0.577700900181156
0.303552,0.374384423154842
0.304544,0.413260406500349
0.305536,0.270068820824775
0.306528,0.468779230501546
0.30752,0.22121646737091
0.308512,0.226324369433011
0.309504,0.192451945870557
0.310496,-0.054419337127505
0.311488,-0.049935054004577
0.31248,0.004654969338239
0.313472,-0.52710988248146
0.314464,-0.477682109536188
0.315456,-0.585016735396906
0.316448,-0.517293362297131
0.31744,-0.456645232830247
0.318432,-0.649248296509622
0.319424,-0.73037463585737
0.320416,-0.928221409454965
0.321408,-0.952817680772359
0.3224,-0.924840927338715
0.323392,-1.44603949652569
0.324384,-1.02495997624059
0.325376,-1.27963052330994
0.326368,-1.2727652900609
0.32736,-1.205596989987
0.328352,-1.30734081227172
0.329344,-1.08758752940153
0.330336,-1.12484075289866
0.331328,-1.42887043071588
0.33232,-1.24787920171167
0.333312,-0.820052260417021
0.334304,-1.06602224691366
0.335296,-0.588600848675014
0.336288,-0.591012301830479
0.33728,-0.490927784764874
0.338272,-0.779969798878555
0.339264,-0.37269672942899
0.340256,-0.725267408926832
0.341248,-0.49105304192623
0.34224,-0.288806700526229
0.343232,-0.021119461860973
0.344224,-0.437249619703896
0.345216,-0.178112603540356
0.346208,-0.113209676571016
0.3472,-0.186577576092508
0.348192,0.307562255625106
0.349184,0.095703820645099
0.350176,0.087300812907026
0.351168,0.200481979376355
0.35216,0.507879764551052
0.353152,0.140401368587891
0.354144,0.099804357730472
0.355136,0.039410760324139
0.356128,0.205305902728915
0.35712,0.17603301786283
0.358112,0.047451629317851
0.359104,-0.058119652618239
0.360096,-0.064297833422813
0.361088,-0.303267595805345
0.36208,-0.600909351842675
0.363072,-0.3182495107257
0.364064,-0.117308715112293
0.365056,-0.379675305677289
0.366048,-0.655794031779072
0.36704,-0.660424698017939
0.368032,-0.849352200927171
0.369024,-0.938565493422282
0.370016,-1.13638241326282
0.371008,-0.761066806727624
0.372,-1.23124928954553
0.372992,-1.17789601885219
0.373984,-1.49775308553487
0.374976,-1.46544420144694
0.375968,-1.58985600681999
0.37696,-1.55549324478452
0.377952,-2.06574378306662
0.378944,-1.83937462871922
0.379936,-2.07654877731018
0.380928,-2.33925559401312
0.38192,-2.32449136810974
0.382912,-2.6280743411275
0.383904,-2.31315866397617
0.384896,-2.68315120030499
0.385888,-2.76578728488142
0.38688,-2.61873167308306
0.387872,-2.46939758745512
0.388864,-2.70885124009829
0.389856,-2.85154739658053
0.390848,-2.88938372583902
0.39184,-2.95968151761108
0.392832,-2.68834907667602
0.393824,-2.69714075617471
0.394816,-2.94492066935461
0.395808,-2.72946684462849
0.3968,-2.8535111951799
0.397792,-2.50118829033044
0.398784,-2.29396530682493
0.399776,-2.62491539981688
0.400768,-2.56395981903758
0.40176,-2.72482191376732
0.402752,-2.30766032619272
0.403744,-2.43856852338413
0.404736,-2.35175168329225
0.405728,-2.03497440442792
0.40672,-2.17708048656283
0.407712,-2.05692525445047
0.408704,-1.49682966444599
0.409696,-1.76964492371451
0.410688,-1.94024883604201
0.41168,-1.50585647168707
0.412672,-1.64871836422671
0.413664,-1.76142560674551
0.414656,-1.46580366830967
0.415648,-1.7554793739708
0.41664,-1.68111624282488
0.417632,-1.69312675840558
0.418624,-1.88356934940472
0.419616,-1.87332834803862
0.420608,-1.55456920449042
0.4216,-2.01556846946578
0.422592,-2.12533148614959
0.423584,-1.90467910680143
0.424576,-1.56940864198606
0.425568,-2.2815344919177
0.42656,-2.13169255670771
0.427552,-2.33433084357383
0.428544,-1.9774308359908
0.429536,-2.005161279956
0.430528,-2.18382176317966
0.43152,-2.51280844933163
0.432512,-2.6074118966213
0.433504,-2.56002728159439
0.434496,-2.68897018057711
0.435488,-2.5690564010232
0.43648,-2.99081982186432
0.437472,-2.71543204411372
0.438464,-2.94069066611419
0.439456,-2.92436042083368
0.440448,-3.0232168041335
0.44144,-3.18446399135614
0.442432,-3.62244110390346
0.443424,-3.16894323439389
0.444416,-3.22710407068875
0.445408,-3.49223666064856
0.4464,-3.4122786821026
0.447392,-3.58457239864608
0.448384,-3.74946025347125
0.449376,-3.26771925787148
0.450368,-3.73746068822269
0.45136,-3.82660379896246
0.452352,-3.87012240429746
0.453344,-3.70578149743679
0.454336,-3.61268193815463
0.455328,-4.06788322917733
0.45632,-3.74861876948531
0.457312,-4.25396417893132
0.458304,-3.70755215055423
0.459296,-4.04828493133731
0.460288,-3.75103272522362
0.46128,-3.74012710417493
0.462272,-3.72655100218254
0.463264,-3.35406124536068
0.464256,-3.57057011971395
0.465248,-3.65497564793649
0.46624,-3.27145776928246
0.467232,-3.46212589932214
0.468224,-3.44481073488674
0.469216,-3.27854742309615
0.470208,-3.35611935905709
0.4712,-3.09043716031978
0.472192,-3.28583576856769
0.473184,-3.31941132706006
0.474176,-3.06563069853492
0.475168,-2.83954221237499
0.47616,-3.29822642769628
0.477152,-3.40424988075613
0.478144,-3.06575272202299
0.479136,-3.38195889208087
0.480128,-3.10862811745998
0.48112,-3.02822190860847
0.482112,-3.03448399811803
0.483104,-3.04297327184898
0.484096,-3.17388173272259
0.485088,-3.04281524732736
0.48608,-2.9713758789043
0.487072,-2.95833837351817
0.488064,-3.1107236804727
0.489056,-2.90524281148515
0.490048,-2.89445609248716
0.49104,-3.01281790932753
0.492032,-2.85930693910508
0.493024,-3.15207142527162
0.494016,-3.01863413081827
0.495008,-2.9645709960432
0.496,-3.24629962169097
0.496992,-3.00797817227424
