Time [us],Trace [arb. u.]
2.6613,-0.00423212
2.6653,-0.00450103
2.6693,-0.00504508
2.6733,-0.00447735
2.6773,-0.00471759
2.6813,-0.00518092
2.6853,-0.00455639
2.6893,-0.00252773
2.6933,-0.0019221
2.6973,-0.00293871
2.7013,-0.0047337
2.7053,-0.00188575
2.7093,-0.00216422
2.7133,-0.00357368
2.7173,-0.00292459
2.7213,-0.00179704
2.7253,-0.00209251
2.7293,-0.0039173
2.7333,-0.00319406
2.7373,-0.00205006
2.7413,-0.000579668
2.7453,-0.00129724
2.7493,-0.00141663
2.7533,-0.000332766
2.7573,-0.00178203
2.7613,-0.000305309
2.7653,-5.12862e-05
2.7693,0.000386253
2.7733,-0.000481284
2.7773,-0.000321867
2.7813,-0.00163174
2.7853,-0.00156192
2.7893,-0.000242717
2.7933,0.000796683
2.7973,0.00137963
2.8013,0.00183553
2.8053,0.00106881
2.8093,0.00243748
2.8133,0.0039022
2.8173,0.00586739
2.8213,0.00587316
2.8253,0.0068849
2.8293,0.00714946
2.8333,0.0070174
2.8373,0.00947961
2.8413,0.0110327
2.8453,0.0101842
2.8493,0.0122108
2.8533,0.0130869
2.8573,0.0126851
2.8613,0.012879
2.8653,0.0141858
2.8693,0.015009
2.8733,0.0155176
2.8773,0.0138755
2.8813,0.0143663
2.8853,0.0132761
2.8893,0.0122181
2.8933,0.0113638
2.8973,0.0110416
2.9013,0.00999353
2.9053,0.00955375
2.9093,0.00699406
2.9133,0.00742315
2.9173,0.00711711
2.9213,0.00535225
2.9253,0.00269361
2.9293,0.000652277
2.9333,-0.000907937
2.9373,-0.00161505
2.9413,-0.00296339
2.9453,-0.00493568
2.9493,-0.0040916
2.9533,-0.00672434
2.9573,-0.00703728
2.9613,-0.00772905
2.9653,-0.00781289
2.9693,-0.00887963
2.9733,-0.00995659
2.9773,-0.00952672
2.9813,-0.00879613
2.9853,-0.00611104
2.9893,-0.00861416
2.9933,-0.00592484
2.9973,-0.00743135
3.0013,-0.00695713
3.0053,-0.00597031
3.0093,-0.00571885
3.0133,-0.00479261
3.0173,-0.00349465
3.0213,-0.0020426
3.0253,-0.00313014
3.0293,-0.00312192
3.0333,-0.00281387
3.0373,-0.00265791
3.0413,-0.00243969
3.0453,-0.000919046
3.0493,-0.00165752
3.0533,-0.00303931
3.0573,-0.00291315
3.0613,-0.00184162
3.0653,-0.00334179
3.0693,-0.00320829
3.0733,-0.00208884
3.0773,-0.0031278
3.0813,-0.00233819
3.0853,-0.0019987
3.0893,-0.00250294
3.0933,-0.000476726
3.0973,-0.00211519
3.1013,-0.00245091
3.1053,0.000343799
3.1093,0.000690187
3.1133,-0.000748075
3.1173,0.000543329
3.1213,0.00114251
3.1253,0.000848265
3.1293,0.00279611
3.1333,0.00213823
3.1373,0.00296575
3.1413,0.00287671
3.1453,0.00267326
3.1493,0.00257512
3.1533,0.0023281
3.1573,0.00417555
3.1613,0.0027851
3.1653,0.00375725
3.1693,0.00242593
3.1733,0.00325766
3.1773,0.0020384
3.1813,0.00200282
3.1853,0.000624597
3.1893,-0.000536532
3.1933,-0.00043681
3.1973,4.65282e-05
3.2013,0.000439062
3.2053,0.000318558
3.2093,-0.000921275
3.2133,0.000642716
3.2173,9.63396e-05
3.2213,-0.000284627
3.2253,-0.00107891
3.2293,-0.0010739
3.2333,-0.00205093
3.2373,-0.00149967
3.2413,0.00115531
3.2453,0.000476414
3.2493,0.0012818
3.2533,0.00195203
3.2573,0.00145489
3.2613,0.000442951
3.2653,0.00328
3.2693,0.00381627
3.2733,0.0037837
3.2773,0.00469293
3.2813,0.00659897
3.2853,0.00710777
3.2893,0.00574199
3.2933,0.00819775
3.2973,0.00881117
3.3013,0.00862029
3.3053,0.00841608
3.3093,0.00866043
3.3133,0.00904728
3.3173,0.00877147
3.3213,0.00755911
3.3253,0.00753009
3.3293,0.00755277
3.3333,0.00618766
3.3373,0.00688178
3.3413,0.00654261
3.3453,0.00473227
3.3493,0.00388297
3.3533,0.00315183
3.3573,0.00222105
3.3613,0.000867053
3.3653,-0.000685829
3.3693,-0.000774653
3.3733,7.46539e-05
3.3773,-0.000580658
3.3813,-0.00390052
3.3853,-0.00231896
3.3893,-0.00377334
3.3933,-0.003755
3.3973,-0.00496081
3.4013,-0.00525451
3.4053,-0.00543771
3.4093,-0.00427047
3.4133,-0.00367218
3.4173,-0.00483242
3.4213,-0.00352677
3.4253,-0.00260932
3.4293,-0.00411474
3.4333,-0.00221413
3.4373,-0.00215066
3.4413,9.38874e-05
3.4453,-0.00188086
3.4493,-0.000732953
3.4533,0.000197275
3.4573,0.000773895
3.4613,0.000658717
3.4653,-0.0011365
3.4693,-0.000579779
3.4733,0.00098233
3.4773,0.000286098
3.4813,0.000286544
3.4853,-0.00181727
3.4893,-0.000883366
3.4933,0.000255421
3.4973,-0.00112393
3.5013,-0.000465939
3.5053,-0.000218703
3.5093,-0.000373673
3.5133,0.000815247
3.5173,0.00119743
3.5213,0.000895946
3.5253,0.000760111
3.5293,0.000737546
3.5333,0.000331562
3.5373,0.00142654
3.5413,0.00216046
3.5453,0.00189266
3.5493,0.00207197
3.5533,0.00216357
3.5573,0.00232821
3.5613,0.00216591
3.5653,0.00186309
3.5693,0.00279399
3.5733,0.00412498
3.5773,0.00497374
3.5813,0.00319852
3.5853,0.00398691
3.5893,0.00393322
3.5933,0.00223272
3.5973,0.00348133
3.6013,0.00263613
3.6053,0.00360717
3.6093,0.00415723
3.6133,0.00375847
3.6173,0.00155406
3.6213,0.00278844
3.6253,0.000960545
3.6293,-0.000972523
3.6333,0.000985327
3.6373,0.000914622
3.6413,0.000101009
3.6453,0.00158274
3.6493,3.07501e-05
3.6533,-0.00247715
3.6573,0.00043095
3.6613,-0.000295302
3.6653,0.000990442
3.6693,0.000292761
3.6733,7.98803e-05
3.6773,-0.000130548
3.6813,-0.000555319
3.6853,0.000355353
3.6893,0.000810801
3.6933,0.000941968
3.6973,0.0012847
3.7013,0.0014202
3.7053,0.000662841
3.7093,0.00206619
3.7133,0.00336639
3.7173,0.00252986
3.7213,0.00265349
3.7253,0.00365619
3.7293,0.00181774
3.7333,0.00182219
3.7373,0.00192011
3.7413,0.00280922
3.7453,0.0022206
3.7493,0.00317663
3.7533,0.00203172
3.7573,0.00191001
3.7613,0.00035757
3.7653,0.000598465
3.7693,0.00237835
3.7733,0.00257011
3.7773,0.00182074
3.7813,0.00312093
3.7853,0.000862384
3.7893,0.00224205
3.7933,0.00060903
3.7973,-0.00197279
3.8013,-0.00112826
3.8053,-0.000962739
3.8093,-0.00280809
3.8133,-0.00228394
3.8173,-0.00281209
3.8213,-0.00362916
3.8253,-0.00336336
3.8293,-0.00378212
3.8333,-0.0041214
3.8373,-0.00314214
3.8413,-0.00248371
3.8453,-0.00279553
3.8493,-0.00127745
3.8533,-0.000343206
3.8573,-0.00147321
3.8613,-0.00234264
3.8653,-0.00279209
3.8693,-0.00110581
3.8733,-0.00190854
3.8773,-0.00286623
3.8813,0.00032345
3.8853,-0.000358997
3.8893,-0.00201648
3.8933,-0.000996872
3.8973,-0.000554316
3.9013,0.000310224
3.9053,-0.0013915
3.9093,0.000249749
3.9133,0.00069119
3.9173,0.000461961
3.9213,0.00128725
3.9253,-0.000182465
3.9293,-0.000110101
3.9333,0.000653615
3.9373,0.000194724
3.9413,-0.000209253
3.9453,-0.000322313
3.9493,-0.00045504
3.9533,-0.00149799
3.9573,-0.00257253
3.9613,-0.000166576
3.9653,0.00186865
3.9693,0.000664724
3.9733,-0.000390788
3.9773,0.00134962
3.9813,0.00122466
3.9853,0.00096187
3.9893,0.00167734
3.9933,0.00234466
3.9973,0.0015565
4.0013,0.00269639
4.0053,0.00281012
4.0093,0.00219348
4.0133,0.00347655
4.0173,0.00482221
4.0213,0.00293684
4.0253,0.00384885
4.0293,0.0043154
4.0333,0.00362717
4.0373,0.00511201
4.0413,0.00465424
4.0453,0.00183763
4.0493,0.00313149
4.0533,0.00438633
4.0573,0.00424304
4.0613,0.0030858
4.0653,0.0012329
4.0693,0.00123056
4.0733,0.000930301
4.0773,0.00171869
4.0813,0.00108883
4.0853,-0.00076664
4.0893,-0.00123398
4.0933,0.000470742
4.0973,-0.00172567
4.1013,-0.00397055
4.1053,-0.00171
4.1093,-0.00163229
4.1133,-0.00266368
4.1173,-0.00179081
4.1213,-0.00240667
4.1253,-0.000706611
4.1293,0.000432498
4.1333,-7.68607e-05
4.1373,0.000106334
4.1413,-2.83869e-05
4.1453,0.0011603
4.1493,0.00161097
4.1533,0.00104813
4.1573,0.00309681
4.1613,0.00152192
4.1653,0.00138241
4.1693,0.00188021
4.1733,0.000233067
4.1773,0.00117531
4.1813,0.0028021
4.1853,0.00112229
4.1893,0.0020514
4.1933,0.00245372
4.1973,0.00149859
4.2013,0.00204485
4.2053,0.00203473
4.2093,0.0015067
4.2133,0.00104902
4.2173,0.000360245
4.2213,0.000398489
4.2253,-0.000130994
4.2293,0.000289653
4.2333,-0.00144475
4.2373,-0.00203216
4.2413,0.000733323
4.2453,-6.94051e-05
4.2493,-2.13895e-05
4.2533,-0.000830012
4.2573,-0.00124666
4.2613,-0.0028869
4.2653,-0.000967854
4.2693,-0.00132347
4.2733,-0.00157182
4.2773,-0.00118241
4.2813,-0.00151101
4.2853,-0.00173133
4.2893,-0.000659252
4.2933,-0.000574206
4.2973,-0.000636798
4.3013,0.000383368
4.3053,-0.000533968
4.3093,-0.000199358
4.3133,0.0016272
4.3173,0.00232054
4.3213,0.000998554
4.3253,0.000873158
4.3293,-2.50554e-05
4.3333,0.000814467
4.3373,-0.000453492
4.3413,-0.000521856
4.3453,0.000495648
4.3493,7.67717e-05
4.3533,0.00110761
4.3573,0.000737657
4.3613,-0.000122771
4.3653,0.000957424
4.3693,0.000756333
4.3733,-6.41911e-05
4.3773,0.000130237
4.3813,0.000183602
4.3853,0.00124056
4.3893,-0.00108513
4.3933,0.000844711
4.3973,0.000965536
4.4013,-0.000823003
4.4053,0.000914957
4.4093,-0.000189685
4.4133,0.000647051
4.4173,-0.00122832
4.4213,-0.00130457
4.4253,-0.000617565
4.4293,0.0019687
4.4333,0.00228986
4.4373,0.00167112
4.4413,0.002126
4.4453,0.0018154
4.4493,0.00242171
4.4533,0.0027691
4.4573,0.00128658
4.4613,0.00174938
4.4653,0.00328156
4.4693,0.000538214
4.4733,0.00111394
4.4773,0.00211788
4.4813,0.00256755
4.4853,0.000312663
4.4893,0.000820251
4.4933,0.00304912
4.4973,-0.000899268
4.5013,0.00115808
4.5053,0.0017994
4.5093,-0.000175133
4.5133,-0.00145165
4.5173,-0.00228283
4.5213,-0.00138283
4.5253,-0.000100429
4.5293,-0.00108358
4.5333,-0.00265657
4.5373,-0.00341761
4.5413,-0.00327388
4.5453,-0.00139084
4.5493,-0.00259087
4.5533,-0.00282987
4.5573,-0.00123987
4.5613,-0.00109758
4.5653,-0.00145921
4.5693,-3.20652e-05
4.5733,-0.000989973
4.5773,-0.00121031
4.5813,0.00180273
4.5853,0.00245895
4.5893,0.0020275
4.5933,0.00057112
4.5973,0.00464023
4.6013,0.00312371
4.6053,0.00114041
4.6093,0.00151103
4.6133,0.00166989
4.6173,0.00198326
4.6213,-0.000268291
4.6253,0.00203662
4.6293,0.00161541
4.6333,0.00168234
4.6373,0.00203195
4.6413,0.00146012
4.6453,0.00149502
4.6493,0.00278744
4.6533,0.00033934
4.6573,0.00217258
4.6613,0.00164298
4.6653,0.0010429
4.6693,0.00377325
4.6733,0.00198293
4.6773,0.00132438
4.6813,0.00213545
4.6853,0.00188655
4.6893,0.00261891
4.6933,0.00153226
4.6973,0.00156794
4.7013,0.00159963
4.7053,0.000521655
4.7093,0.00313694
4.7133,0.00220182
4.7173,0.00193802
4.7213,0.0022057
4.7253,0.00213846
4.7293,0.00152149
4.7333,0.00280455
4.7373,0.003719
4.7413,0.00165399
4.7453,0.000858049
4.7493,0.00219525
4.7533,-0.000291191
4.7573,0.000259409
4.7613,-0.00066537
4.7653,0.00119566
4.7693,0.00108637
4.7733,0.00111495
4.7773,0.000421835
4.7813,0.00179428
4.7853,4.90919e-05
4.7893,-0.000279066
4.7933,-0.00070484
4.7973,0.000267756
4.8013,0.00114975
4.8053,-0.000309755
4.8093,-0.000547542
4.8133,-0.000120108
4.8173,-0.000363443
4.8213,0.000142696
4.8253,6.20958e-05
4.8293,-0.00226805
4.8333,-0.00123176
4.8373,-0.000148333
4.8413,-0.00204104
4.8453,-0.00194311
4.8493,-0.000870696
4.8533,0.000463856
4.8573,-0.00143097
4.8613,-1.09368e-05
4.8653,0.000649057
4.8693,0.000130459
4.8733,-0.000322313
4.8773,3.96197e-06
4.8813,0.000376246
4.8853,-0.000247943
4.8893,-0.000376001
4.8933,0.00133828
4.8973,0.000213511
4.9013,-0.000524296
4.9053,0.00160752
4.9093,-0.000143998
4.9133,4.0757e-05
4.9173,0.00120466
4.9213,0.000688403
4.9253,0.000113567
4.9293,-0.00101298
4.9333,-0.000839127
4.9373,-0.00128913
4.9413,-0.00163018
4.9453,-0.000464713
4.9493,-0.00215666
4.9533,-0.000750193
4.9573,-0.000630024
4.9613,-0.000304529
4.9653,-0.000778529
4.9693,-0.00173545
4.9733,-0.000348111
4.9773,-0.00052063
4.9813,-0.000763866
4.9853,-0.00190331
4.9893,-0.00213309
4.9933,-0.00180871
4.9973,-0.00195989
5.0013,0.000168481
5.0053,0.000931082
5.0093,4.3977e-05
5.0133,-0.000839239
5.0173,0.00111039
5.0213,0.000911068
5.0253,0.00197926
5.0293,-2.80525e-05
5.0333,0.000645602
5.0373,0.00209232
5.0413,-0.00043203
5.0453,0.000265094
5.0493,8.24439e-05
5.0533,0.00105436
5.0573,0.00162075
5.0613,0.00231142
5.0653,0.00172903
5.0693,0.00133917
5.0733,-6.50704e-05
5.0773,-0.000473382
5.0813,0.000228063
5.0853,-0.000266285
5.0893,-0.00170144
5.0933,-0.00110547
5.0973,-0.00208551
5.1013,-0.0020784
5.1053,-0.00119641
5.1093,-0.000114436
5.1133,-0.000985973
5.1173,-0.000695836
5.1213,0.00054022
5.1253,-0.000130883
5.1293,0.000525879
5.1333,-0.000254173
5.1373,0.000883165
5.1413,0.000947083
5.1453,0.000179045
5.1493,-0.000548087
5.1533,-0.000337101
5.1573,0.000284761
5.1613,-0.000678151
5.1653,0.000626381
5.1693,0.00110806
5.1733,0.000335117
5.1773,0.000649045
5.1813,0.000897395
5.1853,0.000440176
5.1893,0.00102601
5.1933,0.000355688
5.1973,-0.000109098
5.2013,0.000731651
5.2053,0.000291213
5.2093,0.000128466
5.2133,-0.000532977
5.2173,6.23187e-05
5.2213,-0.000215929
5.2253,-0.00036945
5.2293,-0.00247403
5.2333,-0.000726067
5.2373,0.000661727
5.2413,0.000592806
5.2453,0.000254975
5.2493,-0.000547864
5.2533,-0.00160082
5.2573,-0.00175412
5.2613,-0.000184694
5.2653,-0.00172222
5.2693,-0.000836229
5.2733,2.69728e-05
5.2773,0.000156814
5.2813,0.000204384
5.2853,0.00184663
5.2893,0.000275423
5.2933,0.000831471
5.2973,-5.99679e-05
5.3013,0.000458853
5.3053,0.00161997
5.3093,0.00106615
5.3133,0.000806244
5.3173,0.00192312
5.3213,0.00163142
5.3253,0.00141087
5.3293,0.00227851
5.3333,0.00206041
5.3373,0.00162053
5.3413,0.00136073
5.3453,0.00148146
5.3493,0.000401598
5.3533,0.00023485
5.3573,-0.000865693
5.3613,-3.31674e-05
5.3653,0.00193914
5.3693,-8.6979e-05
5.3733,0.000103894
5.3773,-0.000407136
5.3813,-0.00115261
5.3853,-0.00203827
5.3893,-0.000237156
5.3933,-0.000945958
5.3973,-0.00128945
5.4013,-0.00049051
5.4053,-0.000369227
5.4093,-0.000878139
5.4133,-0.00179782
5.4173,-0.000441591
5.4213,-0.000232722
5.4253,-0.000311415
5.4293,0.000739094
5.4333,-0.000757636
5.4373,-0.000454495
5.4413,0.000306991
5.4453,-0.000216709
5.4493,-0.00156859
5.4533,0.000629935
5.4573,0.00101111
5.4613,-0.000211371
5.4653,0.000176593
5.4693,8.85496e-05
5.4733,2.88553e-05
5.4773,1.09593e-05
5.4813,0.000632375
5.4853,-0.000614568
5.4893,0.00061459
5.4933,0.000312886
5.4973,0.000464178
5.5013,0.000866941
5.5053,0.000817353
5.5093,0.000294433
5.5133,-0.00129235
5.5173,-0.000517521
5.5213,-0.0011823
5.5253,-0.000953624
5.5293,0.000695302
5.5333,0.000203059
5.5373,-0.000459164
5.5413,0.00088506
5.5453,0.000576904
5.5493,-0.000473939
5.5533,-6.25192e-05
5.5573,0.000883165
5.5613,-0.000116876
5.5653,-0.000512295
5.5693,0.00116764
5.5733,1.08479e-05
5.5773,-0.00115105
5.5813,0.000346238
5.5853,0.00143199
5.5893,0.000910176
5.5933,0.00129393
5.5973,0.000551775
5.6013,-0.000450706
5.6053,0.00194525
5.6093,0.00149502
5.6133,0.00103369
5.6173,0.000449514
5.6213,0.000287089
5.6253,5.34265e-05
5.6293,0.000501208
5.6333,0.00121366
5.6373,-0.000366787
5.6413,0.000100674
5.6453,0.000596249
5.6493,0.00101256
5.6533,0.000496527
5.6573,-0.00175446
5.6613,-0.000542092
5.6653,-0.000401241
5.6693,0.000438059
5.6733,-0.000182019
5.6773,0.000296216
5.6813,0.000739428
5.6853,0.000681393
5.6893,0.0017367
5.6933,0.00169223
5.6973,0.000609587
5.7013,0.00132916
5.7053,0.00278632
5.7093,0.00174237
5.7133,0.00215323
5.7173,0.000581796
5.7213,0.00018172
5.7253,-0.000518301
5.7293,-0.000891924
5.7333,-0.000128109
5.7373,0.000134794
5.7413,-0.000565215
5.7453,-0.000803992
5.7493,0.00105581
5.7533,-0.000408573
5.7573,-0.0027962
5.7613,-0.00122486
5.7653,-0.000196361
5.7693,-0.001276
5.7733,-0.000819671
5.7773,-0.000586888
5.7813,-0.000678039
5.7853,-6.65194e-05
5.7893,0.00138153
5.7933,-0.000521187
5.7973,-0.00107602
5.8013,-0.000559431
5.8053,0.000237179
5.8093,0.000115684
5.8133,0.000972211
5.8173,0.000466519
5.8213,-0.000442148
5.8253,-8.3759e-05
5.8293,-0.000247609
5.8333,0.000154374
5.8373,-0.00147433
5.8413,-0.00162761
5.8453,-0.000369115
5.8493,-5.25123e-05
5.8533,-0.00165174
5.8573,-0.000347776
5.8613,-4.78433e-05
5.8653,-0.00222058
5.8693,-0.00263023
5.8733,-0.000739071
5.8773,-0.00134704
5.8813,0.000639496
5.8853,-9.00875e-05
5.8893,-0.000516852
5.8933,0.000525879
5.8973,0.00202417
5.9013,-0.000812438
5.9053,-0.00187141
5.9093,0.00121067
5.9133,-0.000237713
5.9173,-0.00183005
5.9213,4.3977e-05
5.9253,0.00276821
5.9293,0.000138918
5.9333,0.00135495
5.9373,0.00256399
5.9413,0.000337792
5.9453,0.00168178
5.9493,0.00203717
5.9533,0.000891178
5.9573,0.00250875
5.9613,0.00165276
5.9653,0.000109789
5.9693,0.00061225
5.9733,0.00243493
5.9773,0.00119843
5.9813,0.000301765
5.9853,0.00172235
5.9893,0.00148179
5.9933,0.00167944
5.9973,0.00192156
6.0013,0.000161149
6.0053,-0.000530302
6.0093,-0.00105934
6.0133,-0.000523193
6.0173,0.000732208
6.0213,-0.0012342
6.0253,8.91069e-05
6.0293,0.000743206
6.0333,0.00140298
6.0373,0.000499982
6.0413,-0.000639139
6.0453,0.00192512
6.0493,0.000736877
6.0533,-0.000276069
6.0573,-7.20802e-05
6.0613,-0.000226158
6.0653,0.000563119
6.0693,-0.000147231
6.0733,0.00209631
6.0773,0.000953758
6.0813,-0.000539529
6.0853,1.08479e-05
6.0893,0.00042238
6.0933,0.00100668
6.0973,0.000443396
6.1013,0.000272203
6.1053,0.000631706
6.1093,0.00113074
6.1133,-0.00143331
6.1173,-0.00136527
6.1213,-0.00167832
6.1253,-0.00190842
6.1293,-0.00148032
6.1333,-0.00172856
6.1373,-0.00125388
6.1413,-0.000422803
6.1453,-0.00130213
6.1493,-0.00166541
6.1533,-9.06449e-05
6.1573,-0.0026927
6.1613,-0.00126534
6.1653,-0.000388126
6.1693,-0.00174901
6.1733,-0.00057911
6.1773,-0.000590219
6.1813,0.000122459
6.1853,-0.000145559
6.1893,-0.000896704
6.1933,-0.00048573
6.1973,0.00169646
6.2013,0.00059636
6.2053,0.00148379
6.2093,0.00108827
6.2133,0.000545781
6.2173,0.000806467
6.2213,0.00138497
6.2253,0.000222726
6.2293,0.00177193
6.2333,0.00204396
6.2373,0.00104069
6.2413,-0.00040913
6.2453,0.000351019
6.2493,0.00100968
6.2533,9.8222e-05
6.2573,0.000570786
6.2613,1.77338e-05
6.2653,-0.000417354
6.2693,-0.000949624
6.2733,0.000376581
6.2773,1.79691e-05
6.2813,-1.09368e-05
6.2853,-0.000457715
6.2893,0.000416608
6.2933,0.000417933
6.2973,0.000692069
6.3013,0.000512317
6.3053,-0.000291859
6.3093,0.00100689
6.3133,-0.000752075
6.3173,-0.000114882
6.3213,0.00049265
6.3253,-0.000552533
6.3293,0.000281652
6.3333,-0.00102677
6.3373,-0.00137116
6.3413,0.000532665
6.3453,-0.00132347
6.3493,-0.000879923
6.3533,-1.32775e-05
6.3573,-0.000639473
6.3613,-0.000383903
6.3653,-0.00159349
6.3693,-0.00116961
6.3733,-0.00107802
6.3773,-0.000301965
6.3813,-0.000277183
6.3853,-0.000856355
6.3893,-0.00183228
6.3933,-0.000711726
6.3973,0.00125879
6.4013,0.000126125
6.4053,-1.46027e-05
6.4093,0.00161463
6.4133,0.000374698
6.4173,0.00187788
6.4213,0.00164932
6.4253,0.000338461
6.4293,9.62281e-05
6.4333,0.00142932
6.4373,0.000384804
6.4413,0.000383479
6.4453,0.000204495
6.4493,-0.000528965
6.4533,-0.00108257
6.4573,-0.000113098
6.4613,-0.00138283
6.4653,-0.00265691
6.4693,-0.00195467
6.4733,-0.000727281
6.4773,-0.001958
6.4813,-0.0014084
6.4853,-0.000726625
6.4893,-0.00117006
6.4933,0.000663398
6.4973,0.000879499
6.5013,0.00118865
6.5053,0.00138241
6.5093,0.0019588
6.5133,0.00199238
6.5173,0.000986776
6.5213,0.00070085
6.5253,-6.53057e-05
6.5293,-0.000754639
6.5333,-0.00120075
6.5373,-0.000684046
6.5413,0.00104714
6.5453,-0.000352321
6.5493,0.00071965
6.5533,0.00138508
6.5573,0.000773003
6.5613,0.00216657
6.5653,0.000936308
6.5693,0.00138785
6.5733,0.00155495
6.5773,0.00109906
6.5813,0.00117953
6.5853,0.000965202
6.5893,0.00137241
6.5933,0.00190255
6.5973,0.000865604
6.6013,0.000194947
6.6053,-0.000963742
6.6093,0.000254418
6.6133,-0.0010649
6.6173,0.000380259
6.6213,0.00219659
6.6253,0.000634604
6.6293,0.000177484
6.6333,0.00178195
6.6373,0.00227619
6.6413,0.00136996
6.6453,0.00115553
6.6493,0.000527216
6.6533,-0.000643139
6.6573,-0.000826
6.6613,-0.000276738
6.6653,-2.10551e-05
6.6693,1.05135e-05
6.6733,0.000143141
6.6773,0.000451731
6.6813,0.00038281
6.6853,0.000148801
6.6893,0.00186909
6.6933,0.000466296
6.6973,-0.0012212
6.7013,0.000153582
6.7053,-0.000484838
6.7093,-0.000187134
6.7133,-0.00196723
6.7173,-0.000271957
6.7213,-0.000287735
6.7253,-0.00148
6.7293,-0.00193355
6.7333,-0.00111359
6.7373,0.000769449
6.7413,-0.000513187
6.7453,-0.000236388
6.7493,-0.000958516
6.7533,-0.00103611
6.7573,-0.00100731
6.7613,-0.00118218
6.7653,-0.000943171
6.7693,-0.00125622
6.7733,0.00087327
6.7773,0.000363911
6.7813,0.00194636
6.7853,0.0035875
6.7893,0.00199638
6.7933,0.00163254
6.7973,0.00155972
6.8013,0.0012927
6.8053,0.000388817
6.8093,0.00222717
6.8133,0.000899179
6.8173,0.000589796
6.8213,0.00129436
6.8253,0.00203285
6.8293,0.00111472
6.8333,-0.000614902
6.8373,6.56626e-05
6.8413,-0.000448266
6.8453,-0.000164792
6.8493,0.000179268
6.8533,0.00184042
6.8573,0.00127003
6.8613,-0.000277741
6.8653,-0.000487501
6.8693,0.000140132
6.8733,-0.000580993
6.8773,0.000349025
6.8813,0.000444623
6.8853,0.00127548
6.8893,0.000593251
6.8933,0.000238293
6.8973,0.000764879
6.9013,0.000391034
6.9053,-0.000597006
6.9093,-0.000181908
6.9133,0.00014947
6.9173,-0.0010619
6.9213,-0.00160683
6.9253,-0.000215483
6.9293,0.000562339
6.9333,-6.20733e-05
6.9373,-0.00055309
6.9413,-0.000985862
6.9453,-0.000104763
6.9493,-0.000770529
6.9533,-0.0020426
6.9573,-0.00136482
6.9613,-0.000441813
6.9653,-0.00158038
6.9693,-0.00213788
6.9733,-0.00183706
6.9773,-0.00301163
6.9813,-0.00246514
6.9853,-0.00146309
6.9893,-0.00214865
6.9933,-0.000281072
6.9973,-0.00117307
7.0013,-0.00227227
7.0053,-0.000868021
7.0093,-9.71075e-06
7.0133,-0.000256278
7.0173,-0.000151565
7.0213,-3.95084e-05
7.0253,-0.000332766
7.0293,-0.00117774
7.0333,0.000244077
7.0373,-0.00225259
7.0413,-0.00238655
7.0453,-0.00209429
7.0493,-0.00109469
7.0533,-0.0014761
7.0573,-0.00135971
7.0613,-0.000864132
7.0653,-0.00117839
7.0693,-0.000197475
7.0733,0.000865938
7.0773,0.00130037
7.0813,-0.000118548
7.0853,2.13006e-05
7.0893,0.000369918
7.0933,0.00109471
7.0973,-0.000725956
7.1013,-0.00135716
7.1053,-0.0006487
7.1093,-0.000558762
7.1133,0.000600026
7.1173,-0.000757636
7.1213,0.0010517
7.1253,0.00182985
7.1293,0.000631706
7.1333,-0.000982307
7.1373,-0.000599223
7.1413,0.00142188
7.1453,0.00292262
7.1493,0.0015216
7.1533,0.0013544
7.1573,0.0012947
7.1613,-0.000459709
7.1653,0.000178599
7.1693,0.000910399
7.1733,0.000545446
7.1773,0.00122311
7.1813,0.00215868
7.1853,0.0011901
7.1893,0.000807135
7.1933,0.00110916
7.1973,0.00070786
7.2013,0.000310558
7.2053,0.00264314
7.2093,0.00242171
7.2133,0.000938636
7.2173,0.00215135
7.2213,0.00167589
7.2253,0.000858049
7.2293,-0.000349324
7.2333,-0.000604227
7.2373,0.00240692
7.2413,0.00102035
7.2453,0.000422937
7.2493,0.00195681
7.2533,0.00150536
7.2573,0.00179451
7.2613,0.000717644
7.2653,0.000917966
7.2693,0.000312552
7.2733,0.000562116
7.2773,0.000153805
7.2813,-0.000160012
7.2853,0.000831026
7.2893,0.000847262
7.2933,0.000142361
7.2973,-0.000458273
7.3013,0.00118476
7.3053,0.000910176
7.3093,0.00150925
7.3133,0.000803123
7.3173,-5.5076e-05
7.3213,-0.000154117
7.3253,0.000551453
7.3293,0.000639385
7.3333,-6.81914e-05
7.3373,0.000139129
7.3413,0.000717966
7.3453,-0.000355888
7.3493,0.00110361
7.3533,0.000738314
7.3573,0.000887277
7.3613,-0.000993528
7.3653,0.00042394
7.3693,-0.000445591
7.3733,-0.000888369
7.3773,0.000204718
7.3813,0.000510323
7.3853,0.000100897
7.3893,0.00074432
7.3933,-0.00236854
7.3973,-0.00196456
7.4013,-0.000309086
7.4053,0.00103036
7.4093,-0.000681383
7.4133,-0.000387234
7.4173,0.000882608
7.4213,-0.000623572
7.4253,0.000858371
7.4293,0.0020405
7.4333,0.00125358
7.4373,0.000104117
7.4413,0.00114352
7.4453,0.00285225
7.4493,0.00130738
7.4533,0.000432609
7.4573,0.00258622
7.4613,0.00144689
7.4653,0.000545892
7.4693,0.00176783
7.4733,0.00104292
7.4773,-0.000415025
7.4813,0.00031623
7.4853,0.000977995
7.4893,0.00073632
7.4933,-5.15092e-05
7.4973,0.000974094
7.5013,0.000417166
7.5053,-0.000328989
