x (mm),y (mm),intensity (arb. units)
23.25,-28.25,7.152779186402175e-05
23.75,-28.25,6.721980820937862e-05
24.25,-28.25,6.304071680732256e-05
24.75,-28.25,5.899335483109778e-05
25.25,-28.25,5.508069182328121e-05
25.75,-28.25,5.1305843461972024e-05
26.25,-28.25,4.7672062876099266e-05
26.75,-28.25,4.4182693970795724e-05
27.25,-28.25,4.0841084299147304e-05
27.75,-28.25,3.765047075632926e-05
28.25,-28.25,3.461383708133065e-05
28.75,-28.25,3.173375486372758e-05
29.25,-28.25,2.9012222515155725e-05
29.75,-28.25,2.645051123581562e-05
30.25,-28.25,2.4049030729221373e-05
30.75,-28.25,2.180723119360295e-05
31.25,-28.25,1.972353223755241e-05
31.75,-28.25,1.7795291133277067e-05
32.25,-28.25,1.601880444279779e-05
32.75,-28.25,1.438935729212305e-05
33.25,-28.25,1.2901308157347522e-05
33.75,-28.25,1.1548198557411542e-05
34.25,-28.25,1.032288685254141e-05
34.75,-28.25,9.217703543247201e-06
35.25,-28.25,8.22461641867822e-06
35.75,-28.25,7.335393101906429e-06
36.25,-28.25,6.541757203322814e-06
36.75,-28.25,5.835530121680911e-06
37.25,-28.25,5.208747574556147e-06
37.75,-28.25,4.653752297342869e-06
38.25,-28.25,4.163262239890035e-06
38.75,-28.25,3.730413885757394e-06
39.25,-28.25,3.3487850080855553e-06
39.75,-28.25,3.012404513816608e-06
40.25,-28.25,2.715747487618316e-06
40.75,-28.25,2.453723733794507e-06
41.25,-28.25,2.2216594984178783e-06
41.75,-28.25,2.015279826598924e-06
42.25,-28.25,1.8306908433119258e-06
42.75,-28.25,1.664365593619807e-06
43.25,-28.25,1.5131232544829562e-06
43.75,-28.25,1.3737433908627153e-06
44.25,-28.25,1.2431577641171943e-06
44.75,-28.25,1.1198018904265647e-06
-44.75,-27.75,1.9857187907367163e-06
-44.25,-27.75,1.9920945116520807e-06
-43.75,-27.75,1.996094419252307e-06
-43.25,-27.75,2.0015070949029256e-06
-42.75,-27.75,2.0105695610119274e-06
-42.25,-27.75,2.025100643056496e-06
-41.75,-27.75,2.046606890663905e-06
-41.25,-27.75,2.076373265839714e-06
-40.75,-27.75,2.1155598967813366e-06
-40.25,-27.75,2.1652972585915363e-06
-39.75,-27.75,2.2267755000379116e-06
-39.25,-27.75,2.3013245326193254e-06
-38.75,-27.75,2.3904855584341448e-06
-38.25,-27.75,2.496075569700841e-06
-37.75,-27.75,2.6202452887744302e-06
-37.25,-27.75,2.765532168244997e-06
-36.75,-27.75,2.9349086281859805e-06
-36.25,-27.75,3.131827689525425e-06
-35.75,-27.75,3.360265119538088e-06
-35.25,-27.75,3.624757127411245e-06
-34.75,-27.75,3.9304315962115985e-06
-34.25,-27.75,4.283032093915339e-06
-33.75,-27.75,4.68892937654201e-06
-33.25,-27.75,5.155110262484297e-06
-32.75,-27.75,5.689139816254295e-06
-32.25,-27.75,6.299095291109174e-06
-31.75,-27.75,6.993458886380577e-06
-31.25,-27.75,7.780970387270176e-06
-30.75,-27.75,8.670443417898653e-06
-30.25,-27.75,9.670548183541267e-06
-29.75,-27.75,1.0789576252425241e-05
-29.25,-27.75,1.2035187489320179e-05
-28.75,-27.75,1.3414157147735758e-05
-28.25,-27.75,1.4932137588133754e-05
-27.75,-27.75,1.659344572146737e-05
-27.25,-27.75,1.840088711319161e-05
-26.75,-27.75,2.0355626243548146e-05
-26.25,-27.75,2.245711772903398e-05
-25.75,-27.75,2.47030895017166e-05
-25.25,-27.75,2.7089596023416386e-05
-24.75,-27.75,2.961113261034368e-05
-24.25,-27.75,3.226080832318695e-05
-23.75,-27.75,3.5030561379249634e-05
-23.25,-27.75,3.791142071918197e-05
-22.75,-27.75,4.089379140642919e-05
-22.25,-27.75,4.396775046845134e-05
-21.75,-27.75,4.7123347335457334e-05
-21.25,-27.75,5.035088572374221e-05
-20.75,-27.75,5.3641181518680956e-05
-20.25,-27.75,5.6985781770518225e-05
-19.75,-27.75,6.037714178473939e-05
-19.25,-27.75,6.38087552968374e-05
-18.75,-27.75,6.727523917929278e-05
-18.25,-27.75,7.077237077912357e-05
-17.75,-27.75,7.429709470042821e-05
-17.25,-27.75,7.784749821862654e-05
-16.75,-27.75,8.142276947583565e-05
-16.25,-27.75,8.502314580591013e-05
-15.75,-27.75,8.864985435743366e-05
-15.25,-27.75,9.230504887692322e-05
-14.75,-27.75,9.599173495756395e-05
-14.25,-27.75,9.971368453420998e-05
-13.75,-27.75,0.00010347532902253138
-13.25,-27.75,0.00010728163110566483
-12.75,-27.75,0.00011113792845131247
-12.25,-27.75,0.00011504975664325353
-11.75,-27.75,0.00011902265283226516
-11.25,-27.75,0.00012306194622043072
-10.75,-27.75,0.00012717254524068804
-10.25,-27.75,0.00013135873894469004
-9.75,-27.75,0.00013562400995811638
-9.25,-27.75,0.00013997086602339062
-8.75,-27.75,0.00014440068759525248
-8.25,-27.75,0.0001489135976411202
-7.75,-27.75,0.00015350834153938709
-7.25,-27.75,0.00015818216447265965
-6.75,-27.75,0.0001629306798405655
-6.25,-27.75,0.00016774772690657727
-5.75,-27.75,0.00017262520986763706
-5.25,-27.75,0.00017755293174573938
-4.75,-27.75,0.00018251842331884954
-4.25,-27.75,0.00018750678526887574
-3.75,-27.75,0.00019250056949251295
-3.25,-27.75,0.00019747970804676081
-2.75,-27.75,0.00020242150508969673
-2.25,-27.75,0.00020730070338738314
-1.75,-27.75,0.00021208962527519444
-1.25,-27.75,0.00021675838306568968
-0.75,-27.75,0.0002212751660940786
-0.25,-27.75,0.00022560658387333593
0.25,-27.75,0.00022971806167635723
0.75,-27.75,0.00023357427661640611
1.25,-27.75,0.000237139654446039
1.75,-27.75,0.00024037891813682283
2.25,-27.75,0.00024325769121354867
2.75,-27.75,0.0002457431523514252
3.25,-27.75,0.0002478047153713076
3.75,-27.75,0.0002494147520990852
4.25,-27.75,0.0002505492926115982
4.75,-27.75,0.000251188681698414
5.25,-27.75,0.00025131816457454794
5.75,-27.75,0.0002509283464512698
6.25,-27.75,0.0002500155210194325
6.75,-27.75,0.00024858183023970185
7.25,-27.75,0.0002466352379589148
7.75,-27.75,0.0002441893599226621
8.25,-27.75,0.00024126310778699108
8.75,-27.75,0.0002378802467499828
9.25,-27.75,0.0002340688092679765
9.75,-27.75,0.00022986045257099945
10.25,-27.75,0.00022528973945847993
10.75,-27.75,0.0002203933828381221
11.25,-27.75,0.0002152094866828719
11.75,-27.75,0.00020977678639238115
12.25,-27.75,0.00020413391671767367
12.75,-27.75,0.00019831871030247082
13.25,-27.75,0.0001923675701356112
13.75,-27.75,0.0001863149168801799
14.25,-27.75,0.00018019274332717002
14.75,-27.75,0.00017403028155008298
15.25,-27.75,0.00016785379388747982
15.75,-27.75,0.00016168648707708382
16.25,-27.75,0.0001555485412887215
16.75,-27.75,0.00014945723982799517
17.25,-27.75,0.00014342718163840932
17.75,-27.75,0.0001374705515585112
18.25,-27.75,0.0001315974199557291
18.75,-27.75,0.0001258160618971678
19.25,-27.75,0.00012013325643262849
19.75,-27.75,0.0001145545729811135
20.25,-27.75,0.00010908462446423565
20.75,-27.75,0.00010372727918954338
21.25,-27.75,9.848584397800967e-05
21.75,-27.75,9.336321270923237e-05
22.25,-27.75,8.836199417073776e-05
22.75,-27.75,8.348462245620136e-05
23.25,-27.75,7.873345619792317e-05
23.75,-27.75,7.41108731348365e-05
24.25,-27.75,6.961936013668927e-05
24.75,-27.75,6.526158995131146e-05
25.25,-27.75,6.104048032933367e-05
25.75,-27.75,5.6959221732420275e-05
26.25,-27.75,5.3021277829483404e-05
26.75,-27.75,4.923034557149201e-05
27.25,-27.75,4.559026877043097e-05
27.75,-27.75,4.2104918575842915e-05
28.25,-27.75,3.8778039336020844e-05
28.75,-27.75,3.561307032988117e-05
29.25,-27.75,3.261296049164834e-05
29.75,-27.75,2.9779985869644738e-05
30.25,-27.75,2.711558217394848e-05
30.75,-27.75,2.4620214049454097e-05
31.25,-27.75,2.2293269539498107e-05
31.75,-27.75,2.013299552355095e-05
32.25,-27.75,1.8136468826785506e-05
32.75,-27.75,1.629961975877005e-05
33.25,-27.75,1.4617296551004147e-05
33.75,-27.75,1.3083360915026989e-05
34.25,-27.75,1.1690814513278503e-05
34.75,-27.75,1.0431954175023968e-05
35.25,-27.75,9.298543999487302e-06
35.75,-27.75,8.281990456200802e-06
36.25,-27.75,7.373516042224508e-06
36.75,-27.75,6.564322906622704e-06
37.25,-27.75,5.845732995345516e-06
37.75,-27.75,5.209305812724297e-06
38.25,-27.75,4.64693188598324e-06
38.75,-27.75,4.150899757939234e-06
39.25,-27.75,3.713939861707594e-06
39.75,-27.75,3.3292533320948378e-06
40.25,-27.75,2.990521819607148e-06
40.75,-27.75,2.6919077667832014e-06
41.25,-27.75,2.4280441090439704e-06
41.75,-27.75,2.194022226011157e-06
42.25,-27.75,1.985377378616526e-06
42.75,-27.75,1.798075625396473e-06
43.25,-27.75,1.6284916073401768e-06
43.75,-27.75,1.4729926446635033e-06
44.25,-27.75,1.3281452479737806e-06
44.75,-27.75,1.192158513107004e-06
-44.75,-27.25,2.140793336635939e-06
-44.25,-27.25,2.1466586586912465e-06
-43.75,-27.25,2.150009397557543e-06
-43.25,-27.25,2.154989517532207e-06
-42.75,-27.25,2.1640790919240933e-06
-42.25,-27.25,2.1793128772862248e-06
-41.75,-27.25,2.2023987455393633e-06
-41.25,-27.25,2.2348200815873823e-06
-40.75,-27.25,2.2779446748565365e-06
-40.25,-27.25,2.3331316121852364e-06
-39.75,-27.25,2.4018320282489364e-06
-39.25,-27.25,2.4856799294818297e-06
-38.75,-27.25,2.586573833046608e-06
-38.25,-27.25,2.706750724951105e-06
-37.75,-27.25,2.8488524965937604e-06
-37.25,-27.25,3.0159865173462913e-06
-36.75,-27.25,3.211779792824708e-06
-36.25,-27.25,3.440429144396484e-06
-35.75,-27.25,3.706745446019655e-06
-35.25,-27.25,4.016189794332388e-06
-34.75,-27.25,4.374898513048339e-06
-34.25,-27.25,4.789695229860736e-06
-33.75,-27.25,5.268083529898503e-06
-33.25,-27.25,5.818208819728323e-06
-32.75,-27.25,6.448785780084661e-06
-32.25,-27.25,7.1689919554700025e-06
-31.75,-27.25,7.988313863549407e-06
-31.25,-27.25,8.91635035589925e-06
-30.75,-27.25,9.962579676863346e-06
-30.25,-27.25,1.1136096481696316e-05
-29.75,-27.25,1.2445338756123447e-05
-29.25,-27.25,1.389780645847937e-05
-28.75,-27.25,1.5499793744582884e-05
-28.25,-27.25,1.725615102865829e-05
-27.75,-27.25,1.917008841215289e-05
-27.25,-27.25,2.1243030774102277e-05
-26.75,-27.25,2.3474532381522218e-05
-26.25,-27.25,2.5862262779620113e-05
-25.75,-27.25,2.8402051638482763e-05
-25.25,-27.25,3.108800752416173e-05
-24.75,-27.25,3.391269747524817e-05
-24.25,-27.25,3.686738129897689e-05
-23.75,-27.25,3.99422823261147e-05
-23.25,-27.25,4.312689554988782e-05
-22.75,-27.25,4.641030849389488e-05
-22.25,-27.25,4.9781523058298805e-05
-21.75,-27.25,5.322976961332209e-05
-21.25,-27.25,5.674479179465949e-05
-20.75,-27.25,6.031709853338292e-05
-20.25,-27.25,6.393816915222038e-05
-19.75,-27.25,6.76006091133561e-05
-19.25,-27.25,7.129825678546571e-05
-18.75,-27.25,7.502623864841751e-05
-18.25,-27.25,7.878097818576916e-05
-17.75,-27.25,8.25601705803382e-05
-17.25,-27.25,8.6362730498403e-05
-16.75,-27.25,9.018872160473027e-05
-16.25,-27.25,9.403928049484215e-05
-15.75,-27.25,9.791653686583207e-05
-15.25,-27.25,0.00010182353267387889
-14.75,-27.25,0.00010576413828350312
-14.25,-27.25,0.00010974295581810971
-13.75,-27.25,0.00011376520707832896
-13.25,-27.25,0.00011783659789080502
-12.75,-27.25,0.0001219631552453798
-12.25,-27.25,0.00012615103964597267
-11.75,-27.25,0.00013040633778287357
-11.25,-27.25,0.00013473483423370055
-10.75,-27.25,0.00013914178568146725
-10.25,-27.25,0.00014363170280731586
-9.75,-27.25,0.000148208148622082
-9.25,-27.25,0.00015287355806122127
-8.75,-27.25,0.00015762907528653287
-8.25,-27.25,0.00016247441925056993
-7.75,-27.25,0.00016740775968229882
-7.25,-27.25,0.00017242560032966524
-6.75,-27.25,0.00017752264700408166
-6.25,-27.25,0.00018269167141851266
-5.75,-27.25,0.00018792335501705712
-5.25,-27.25,0.00019320612792003732
-4.75,-27.25,0.00019852599960934646
-4.25,-27.25,0.00020386640377489346
-3.75,-27.25,0.0002092080819611653
-3.25,-27.25,0.00021452901091340557
-2.75,-27.25,0.00021980439889902664
-2.25,-27.25,0.00022500675384569776
-1.75,-27.25,0.00023010603906194755
-1.25,-27.25,0.0002350699046060516
-0.75,-27.25,0.00023986400428663835
-0.25,-27.25,0.0002444523863123723
0.25,-27.25,0.00024879794383216497
0.75,-27.25,0.00025286291493098267
1.25,-27.25,0.0002566094503333909
1.75,-27.25,0.0002600002290506486
2.25,-27.25,0.00026299912666989493
2.75,-27.25,0.0002655719198964355
3.25,-27.25,0.00026768699959194703
3.75,-27.25,0.0002693161159869033
4.25,-27.25,0.0002704350769515561
4.75,-27.25,0.0002710243899272433
5.25,-27.25,0.00027106982467830923
5.75,-27.25,0.00027056282579172565
6.25,-27.25,0.00026950081158976733
6.75,-27.25,0.00026788728031717867
7.25,-27.25,0.0002657317503642701
7.75,-27.25,0.00026304954996697204
8.25,-27.25,0.0002598614280414659
8.75,-27.25,0.00025619308875571224
9.25,-27.25,0.0002520745834984016
9.75,-27.25,0.0002475396445517058
10.25,-27.25,0.00024262495251548073
10.75,-27.25,0.00023736935922903936
11.25,-27.25,0.0002318131117775985
11.75,-27.25,0.00022599707358715349
12.25,-27.25,0.00021996197033723866
12.75,-27.25,0.00021374766923879727
13.25,-27.25,0.00020739252947772448
13.75,-27.25,0.00020093283054667247
14.25,-27.25,0.00019440230363682942
14.75,-27.25,0.00018783178187529916
15.25,-27.25,0.00018124897423494536
15.75,-27.25,0.00017467836521363494
16.25,-27.25,0.00016814123182944474
16.75,-27.25,0.00016165576509999632
17.25,-27.25,0.0001552372786869654
17.75,-27.25,0.0001488984773939082
18.25,-27.25,0.00014264976123433656
18.75,-27.25,0.00013649955125257418
19.25,-27.25,0.00013045460124768002
19.75,-27.25,0.00012452030187971993
20.25,-27.25,0.00011870095519109603
20.75,-27.25,0.00011300001043704935
21.25,-27.25,0.00010742027593068139
21.75,-27.25,0.00010196409860165823
22.25,-27.25,9.663351985124547e-05
22.75,-27.25,9.143041305922746e-05
23.25,-27.25,8.635661001499107e-05
23.75,-27.25,8.141401529263289e-05
24.25,-27.25,7.660471764313674e-05
24.75,-27.25,7.193108360761175e-05
25.25,-27.25,6.739583378762701e-05
25.75,-27.25,6.30020852859086e-05
26.25,-27.25,5.875336665711455e-05
26.75,-27.25,5.46535877126229e-05
27.25,-27.25,5.070696114389575e-05
27.75,-27.25,4.691788273166554e-05
28.25,-27.25,4.329077216464455e-05
28.75,-27.25,3.9829881516438676e-05
29.25,-27.25,3.6539090167433995e-05
29.75,-27.25,3.342169663467664e-05
30.25,-27.25,3.048021914366056e-05
30.75,-27.25,2.771623052507596e-05
31.25,-27.25,2.513021554700518e-05
31.75,-27.25,2.272146885146492e-05
32.25,-27.25,2.0488028961431554e-05
32.75,-27.25,1.8426668134430526e-05
33.25,-27.25,1.653292913849725e-05
33.75,-27.25,1.4801197502874906e-05
34.25,-27.25,1.3224812697440573e-05
34.75,-27.25,1.1796215904949077e-05
35.25,-27.25,1.050712286284789e-05
35.75,-27.25,9.348706876942931e-06
36.25,-27.25,8.311787659905726e-06
36.75,-27.25,7.387015637746113e-06
37.25,-27.25,6.565036805327137e-06
37.75,-27.25,5.836638008026732e-06
38.25,-27.25,5.1928689291799345e-06
38.75,-27.25,4.625136883204162e-06
39.25,-27.25,4.125276070272235e-06
39.75,-27.25,3.6855993258273063e-06
40.25,-27.25,3.2989267749073127e-06
40.75,-27.25,2.9586010170514066e-06
41.25,-27.25,2.658487887893491e-06
41.75,-27.25,2.3929724228284727e-06
42.25,-27.25,2.1569495322743274e-06
42.75,-27.25,1.94581355407981e-06
43.25,-27.25,1.7554356048364062e-06
43.75,-27.25,1.5817153927179195e-06
44.25,-27.25,1.420805191937182e-06
44.75,-27.25,1.2706526325579185e-06
-44.75,-26.75,2.305413940606436e-06
-44.25,-26.75,2.3107617422408202e-06
-43.75,-26.75,2.313502942747742e-06
-43.25,-26.75,2.318169227176345e-06
-42.75,-26.75,2.3275085619516286e-06
-42.25,-26.75,2.3437936444974406e-06
-41.75,-26.75,2.368954151029415e-06
-41.25,-26.75,2.4046924867744855e-06
-40.75,-26.75,2.452606620909243e-06
-40.25,-26.75,2.514310653747318e-06
-39.75,-26.75,2.5915486976164414e-06
-39.25,-26.75,2.686298128758764e-06
-38.75,-26.75,2.800863013720769e-06
-38.25,-26.75,2.9379589704016373e-06
-37.75,-26.75,3.1007897413489936e-06
-37.25,-26.75,3.293116681077203e-06
-36.75,-26.75,3.519320102698742e-06
-36.25,-26.75,3.784454634055912e-06
-35.75,-26.75,4.094295137116962e-06
-35.25,-26.75,4.455369646888729e-06
-34.75,-26.75,4.874974285072841e-06
-34.25,-26.75,5.361167611824621e-06
-33.75,-26.75,5.922736247070084e-06
-33.25,-26.75,6.569119538008922e-06
-32.75,-26.75,7.3102908748829716e-06
-32.25,-26.75,8.15659893258556e-06
-31.75,-26.75,9.118555968030131e-06
-31.25,-26.75,1.020658205088632e-05
-30.75,-26.75,1.1430716437634496e-05
-30.25,-26.75,1.2800306274066895e-05
-29.75,-26.75,1.4323697071517113e-05
-29.25,-26.75,1.6007929703615164e-05
-28.75,-26.75,1.7858468765275502e-05
-28.25,-26.75,1.9878979422622173e-05
-27.75,-26.75,2.2071164892680025e-05
-27.25,-26.75,2.4434671287472963e-05
-26.75,-26.75,2.6967065677194434e-05
-26.25,-26.75,2.9663894636871784e-05
-25.75,-26.75,3.251880626424564e-05
-25.25,-26.75,3.5523745942525426e-05
-24.75,-26.75,3.8669208214468526e-05
-24.25,-26.75,4.194453582739299e-05
-23.75,-26.75,4.533824337224705e-05
-23.25,-26.75,4.8838366104091584e-05
-22.75,-26.75,5.24328073769902e-05
-22.25,-26.75,5.610967427020793e-05
-21.75,-26.75,5.985759256235744e-05
-21.25,-26.75,6.366598107570719e-05
-20.75,-26.75,6.75252853622781e-05
-20.25,-26.75,7.142715765776589e-05
-19.75,-26.75,7.536458350632376e-05
-19.25,-26.75,7.933195749129913e-05
-18.75,-26.75,8.332510475764427e-05
-18.25,-26.75,8.734126001110058e-05
-17.75,-26.75,9.137901067229411e-05
-17.25,-26.75,9.543821541209021e-05
-16.75,-26.75,9.951990896350466e-05
-16.25,-26.75,0.0001036262017010816
-15.75,-26.75,0.00010776018068527016
-15.25,-26.75,0.00011192581502080976
-14.75,-26.75,0.00011612785991258226
-14.25,-26.75,0.00012037175428266609
-13.75,-26.75,0.00012466350262100328
-13.25,-26.75,0.0001290095361528352
-12.75,-26.75,0.00013341654562961465
-12.25,-26.75,0.00013789128691124407
-11.75,-26.75,0.0001424403639334992
-11.25,-26.75,0.00014706998880101128
-10.75,-26.75,0.00015178573969100342
-10.25,-26.75,0.00015659232642562993
-9.75,-26.75,0.0001614933746812806
-9.25,-26.75,0.00016649122914743077
-8.75,-26.75,0.0001715867791429357
-8.25,-26.75,0.00017677931469474843
-7.75,-26.75,0.0001820663982273046
-7.25,-26.75,0.0001874437467249867
-6.75,-26.75,0.0001929050962882475
-6.25,-26.75,0.00019844207444977375
-5.75,-26.75,0.00020404404490223366
-5.25,-26.75,0.00020969795129797308
-4.75,-26.75,0.000215388153701768
-4.25,-26.75,0.00022109627805803658
-3.75,-26.75,0.00022680110022981146
-3.25,-26.75,0.00023247848055313108
-2.75,-26.75,0.00023810135922992638
-2.25,-26.75,0.00024363983522476346
-1.75,-26.75,0.0002490613344630517
-1.25,-26.75,0.000254330866889125
-0.75,-26.75,0.000259411377013477
-0.25,-26.75,0.0002642641910673587
0.25,-26.75,0.0002688495222844613
0.75,-26.75,0.0002731270515354434
1.25,-26.75,0.000277056565598627
1.75,-26.75,0.0002805986541571719
2.25,-26.75,0.0002837154420375718
2.75,-26.75,0.0002863713480101697
3.25,-26.75,0.00028853383076257147
3.75,-26.75,0.0002901741471813252
4.25,-26.75,0.00029126804210375285
4.75,-26.75,0.0002917963665688605
5.25,-26.75,0.00029174559582763944
5.75,-26.75,0.0002911082028600885
6.25,-26.75,0.00028988289615243767
6.75,-26.75,0.00028807468520384644
7.25,-26.75,0.00028569477128220826
7.75,-26.75,0.00028276030454725814
8.25,-26.75,0.00027929395947728626
8.75,-26.75,0.00027532345221547753
9.25,-26.75,0.0002708809077701157
9.75,-26.75,0.000266002185769951
10.25,-26.75,0.00026072612634874394
10.75,-26.75,0.00025509375981725655
11.25,-26.75,0.00024914751589019674
11.75,-26.75,0.00024293042595186547
12.25,-26.75,0.00023648535112699977
12.75,-26.75,0.00022985424296098167
13.25,-26.75,0.00022307747513488802
13.75,-26.75,0.0002161932488846071
14.25,-26.75,0.00020923710850890483
14.75,-26.75,0.00020224156901768156
15.25,-26.75,0.0001952358703248705
15.75,-26.75,0.00018824585971008323
16.25,-26.75,0.00018129399434430146
16.75,-26.75,0.00017439945050266796
17.25,-26.75,0.00016757832248657023
17.75,-26.75,0.00016084389076880833
18.25,-26.75,0.00015420692510431018
18.75,-26.75,0.00014767601871829424
19.25,-26.75,0.000141257911818157
19.75,-26.75,0.00013495781367432928
20.25,-26.75,0.00012877969698721844
20.75,-26.75,0.00012272656074815953
21.25,-26.75,0.00011680067071990996
21.75,-26.75,0.00011100376697853587
22.25,-26.75,0.00010533724992501277
22.75,-26.75,9.980234666406986e-05
23.25,-26.75,9.44002616952716e-05
23.75,-26.75,8.91323145093695e-05
24.25,-26.75,8.400007136768125e-05
24.75,-26.75,7.900545718683012e-05
25.25,-26.75,7.415085092786783e-05
25.75,-26.75,6.943914445312173e-05
26.25,-26.75,6.487377476748109e-05
26.75,-26.75,6.0458709325213606e-05
27.25,-26.75,5.619837925904452e-05
27.75,-26.75,5.2097568222184365e-05
28.25,-26.75,4.816125412634411e-05
28.75,-26.75,4.4394412562776885e-05
29.25,-26.75,4.0801797991876575e-05
29.75,-26.75,3.7387714452455543e-05
30.25,-26.75,3.415578751688451e-05
30.75,-26.75,3.110876470721436e-05
31.25,-26.75,2.8248334665010925e-05
31.75,-26.75,2.5574982685205496e-05
32.25,-26.75,2.3087882236208446e-05
32.75,-26.75,2.0784844170765815e-05
33.25,-26.75,1.8662316290748545e-05
33.75,-26.75,1.6715423743461264e-05
34.25,-26.75,1.4938055691322822e-05
34.75,-26.75,1.3322996810500992e-05
35.25,-26.75,1.1862093723440078e-05
35.75,-26.75,1.0546440036877494e-05
36.25,-26.75,9.366576474786931e-06
36.75,-26.75,8.312694205791541e-06
37.25,-26.75,7.374824208804561e-06
37.75,-26.75,6.543011748883921e-06
38.25,-26.75,5.807469737022606e-06
38.75,-26.75,5.158705022479611e-06
39.25,-26.75,4.587616987039197e-06
39.75,-26.75,4.085576626899973e-06
40.25,-26.75,3.644477972752425e-06
40.75,-26.75,3.2567721362828193e-06
41.25,-26.75,2.9154823949137886e-06
41.75,-26.75,2.6142112549322985e-06
42.25,-26.75,2.347138868805073e-06
42.75,-26.75,2.1090170834342055e-06
43.25,-26.75,1.8951477517255627e-06
43.75,-26.75,1.700900355923898e-06
44.25,-26.75,1.5219566457536573e-06
44.75,-26.75,1.355961506430578e-06
-44.75,-26.25,2.4799925968876645e-06
-44.25,-26.25,2.4848560864213234e-06
-43.75,-26.25,2.48706324368873e-06
-43.25,-26.25,2.4915689909466046e-06
-42.75,-26.25,2.5014175956962385e-06
-42.25,-26.25,2.5191458541828548e-06
-41.75,-26.25,2.5469303131748368e-06
-41.25,-26.25,2.5867179265033055e-06
-40.75,-26.25,2.6403646581150775e-06
-40.25,-26.25,2.7097714840186226e-06
-39.75,-26.25,2.7970132210078237e-06
-39.25,-26.25,2.904455836350309e-06
-38.75,-26.25,3.034863131640512e-06
-38.25,-26.25,3.1914941495007114e-06
-37.75,-26.25,3.378191428148166e-06
-37.25,-26.25,3.599461009584792e-06
-36.75,-26.25,3.860542194126053e-06
-36.25,-26.25,4.167468740155624e-06
-35.75,-26.25,4.527115853028687e-06
-35.25,-26.25,4.9472276086963196e-06
-34.75,-26.25,5.436417231395196e-06
-34.25,-26.25,6.004136647594017e-06
-33.75,-26.25,6.660605709740352e-06
-33.25,-26.25,7.416688150601182e-06
-32.75,-26.25,8.283714027740517e-06
-32.25,-26.25,9.273255845146171e-06
-31.75,-26.25,1.0396847125467908e-05
-31.25,-26.25,1.1665658483334802e-05
-30.75,-26.25,1.3090147448459585e-05
-30.25,-26.25,1.4679697829517918e-05
-29.75,-26.25,1.644227813368367e-05
-29.25,-26.25,1.838412600204899e-05
-28.75,-26.25,2.0509486930666005e-05
-28.25,-26.25,2.2820423559623994e-05
-27.75,-26.25,2.531670726572019e-05
-27.25,-26.25,2.7995794102552563e-05
-26.75,-26.25,3.085288603551921e-05
-26.25,-26.25,3.3881081096931826e-05
-25.75,-26.25,3.707158595727038e-05
-25.25,-26.25,4.0413999474062616e-05
-24.75,-26.25,4.3896641700417176e-05
-24.25,-26.25,4.750691768105307e-05
-23.75,-26.25,5.123168916341284e-05
-23.25,-26.25,5.505765507271307e-05
-22.75,-26.25,5.8971713641249666e-05
-22.25,-26.25,6.296129858564218e-05
-21.75,-26.25,6.701467918532166e-05
-21.25,-26.25,7.112121169365357e-05
-20.75,-26.25,7.527154074380549e-05
-20.25,-26.25,7.945774454087022e-05
-19.75,-26.25,8.36734228963297e-05
-19.25,-26.25,8.791373699557311e-05
-18.75,-26.25,9.217539511483576e-05
-18.25,-26.25,9.645659900999204e-05
-17.75,-26.25,0.00010075695741356466
-17.25,-26.25,0.00010507737815498132
-16.75,-26.25,0.00010941994898492758
-16.25,-26.25,0.00011378781640595929
-15.75,-26.25,0.0001181850696951959
-15.25,-26.25,0.00012261663209328196
-14.75,-26.25,0.0001270881568780599
-14.25,-26.25,0.0001316059174254714
-13.75,-26.25,0.0001361766868386179
-13.25,-26.25,0.00014080759640864386
-12.75,-26.25,0.00014550596717383173
-12.25,-26.25,0.0001502791125640221
-11.75,-26.25,0.00015513411470885477
-11.25,-26.25,0.0001600775758389703
-10.75,-26.25,0.00016511536169137753
-10.25,-26.25,0.00017025235509548456
-9.75,-26.25,0.0001754922211854951
-9.25,-26.25,0.0001808371947078228
-8.75,-26.25,0.0001862878908942787
-8.25,-26.25,0.00019184314975344212
-7.75,-26.25,0.0001974998969013399
-7.25,-26.25,0.00020325301737712142
-6.75,-26.25,0.00020909522353529457
-6.25,-26.25,0.00021501692166415838
-5.75,-26.25,0.00022100606328814227
-5.25,-26.25,0.0002270479922834139
-4.75,-26.25,0.00023312528654696583
-4.25,-26.25,0.0002392176139463376
-3.75,-26.25,0.00024530162368770046
-3.25,-26.25,0.0002513508828971473
-2.75,-26.25,0.0002573358808099338
-2.25,-26.25,0.0002632241204811133
-1.75,-26.25,0.000268980301903824
-1.25,-26.25,0.00027456660874864395
-0.75,-26.25,0.0002799431027246338
-0.25,-26.25,0.0002850682237090659
0.25,-26.25,0.00028989936989860603
0.75,-26.25,0.00029439355023545306
1.25,-26.25,0.00029850811105924986
1.75,-26.25,0.0003022015122097056
2.25,-26.25,0.0003054341315934064
2.75,-26.25,0.000308169073186518
3.25,-26.25,0.00031037294843563944
3.75,-26.25,0.0003120166381626408
4.25,-26.25,0.00031307596834630777
4.75,-26.25,0.0003135322933687084
5.25,-26.25,0.00031337296513206755
5.75,-26.25,0.0003125916462395098
6.25,-26.25,0.00031118849622318586
