x (mm),y (mm),intensity (arb. units)
-14.75,-44.75,9.034027213884265e-07
-14.25,-44.75,9.273307614932984e-07
-13.75,-44.75,9.520894457012374e-07
-13.25,-44.75,9.776301309460475e-07
-12.75,-44.75,1.0038947217579978e-06
-12.25,-44.75,1.0308188595949679e-06
-11.75,-44.75,1.0583354680337126e-06
-11.25,-44.75,1.0863786896628992e-06
-10.75,-44.75,1.1148871619707186e-06
-10.25,-44.75,1.1438064774471305e-06
-9.75,-44.75,1.1730905670263383e-06
-9.25,-44.75,1.2027011045964972e-06
-8.75,-44.75,1.232605455359629e-06
-8.25,-44.75,1.2627730032901522e-06
-7.75,-44.75,1.2931695821129387e-06
-7.25,-44.75,1.3237524762640472e-06
-6.75,-44.75,1.354465847942271e-06
-6.25,-44.75,1.3852381572391307e-06
-5.75,-44.75,1.4159829704058968e-06
-5.25,-44.75,1.446602424602091e-06
-4.75,-44.75,1.4769938509355432e-06
-4.25,-44.75,1.5070570682869613e-06
-3.75,-44.75,1.5367007139732925e-06
-3.25,-44.75,1.5658464869672777e-06
-2.75,-44.75,1.594430039923713e-06
-2.25,-44.75,1.6223976970483263e-06
-1.75,-44.75,1.6497009442799555e-06
-1.25,-44.75,1.6762900989987986e-06
-0.75,-44.75,1.7021086971660952e-06
-0.25,-44.75,1.727090831470908e-06
0.25,-44.75,1.7511623854158003e-06
0.75,-44.75,1.774245551276785e-06
1.25,-44.75,1.7962643167255705e-06
1.75,-44.75,1.8171506839136992e-06
2.25,-44.75,1.8368485992027491e-06
2.75,-44.75,1.8553148836904915e-06
3.25,-44.75,1.8725164048941183e-06
3.75,-44.75,1.8884237194590537e-06
4.25,-44.75,1.903002578765097e-06
4.75,-44.75,1.9162052107675046e-06
5.25,-44.75,1.9279618838768027e-06
5.75,-44.75,1.938174844667637e-06
6.25,-44.75,1.946716248906027e-06
6.75,-44.75,1.953430408166282e-06
7.25,-44.75,1.9581404996297525e-06
7.75,-44.75,1.9606596400659807e-06
8.25,-44.75,1.96080478511011e-06
8.75,-44.75,1.9584116835113833e-06
9.25,-44.75,1.953348927266367e-06
9.75,-44.75,1.9455291253391786e-06
10.25,-44.75,1.9349164969991503e-06
10.75,-44.75,1.921529339116334e-06
11.25,-44.75,1.9054384241247195e-06
11.75,-44.75,1.8867611806224988e-06
12.25,-44.75,1.8656529296478494e-06
12.75,-44.75,1.842296845616147e-06
13.25,-44.75,1.8168933656916974e-06
13.75,-44.75,1.7896511800644845e-06
14.25,-44.75,1.7607801147723234e-06
14.75,-44.75,1.7304875145338182e-06
15.25,-44.75,1.6989769001239915e-06
15.75,-44.75,1.6664492491554785e-06
16.25,-44.75,1.6331046080189654e-06
16.75,-44.75,1.5991421239468152e-06
17.25,-44.75,1.564757874828509e-06
17.75,-44.75,1.5301391289952612e-06
18.25,-44.75,1.495455980472596e-06
18.75,-44.75,1.4608518428679014e-06
19.25,-44.75,1.4264347833946374e-06
19.75,-44.75,1.3922721527946454e-06
20.25,-44.75,1.3583898434133147e-06
20.75,-44.75,1.3247771744908348e-06
21.25,-44.75,1.291396989689749e-06
21.75,-44.75,1.258199531283958e-06
22.25,-44.75,1.2251380625746322e-06
22.75,-44.75,1.1921835580603914e-06
23.25,-44.75,1.1593361288283385e-06
23.75,-44.75,1.1266304956825511e-06
24.25,-44.75,1.0941357492150212e-06
24.75,-44.75,1.0619495844744886e-06
25.25,-44.75,1.030188131527514e-06
25.75,-44.75,9.989739190757866e-07
26.25,-44.75,9.684221833230042e-07
26.75,-44.75,9.386266217327051e-07
27.25,-44.75,9.096448329882599e-07
27.75,-44.75,8.814846893885555e-07
28.25,-44.75,8.540928262448023e-07
28.75,-44.75,8.273480426190359e-07
29.25,-44.75,8.010617397538661e-07
29.75,-44.75,7.749861019436259e-07
30.25,-44.75,7.488303635191682e-07
30.75,-44.75,7.222805095470821e-07
31.25,-44.75,6.950211245850416e-07
31.75,-44.75,6.667555991373965e-07
32.25,-44.75,6.372237651359626e-07
32.75,-44.75,6.062174226891076e-07
33.25,-44.75,5.735951957197984e-07
33.75,-44.75,5.392988706269522e-07
34.25,-44.75,5.033707775182791e-07
34.75,-44.75,4.6597103836108256e-07
35.25,-44.75,4.2739127952618507e-07
35.75,-44.75,3.8805943473009e-07
36.25,-44.75,3.485318694818508e-07
36.75,-44.75,3.0946878480547334e-07
37.25,-44.75,2.715940391776345e-07
37.75,-44.75,2.356422877077438e-07
38.25,-44.75,2.0230088545384132e-07
38.75,-44.75,1.7215491765678772e-07
39.25,-44.75,1.4564426726502988e-07
39.75,-44.75,1.230381367282985e-07
40.25,-44.75,1.0443009358347193e-07
40.75,-44.75,8.975079941285593e-08
41.25,-44.75,7.879290883674794e-08
41.75,-44.75,7.124066494216095e-08
42.25,-44.75,6.66969709833857e-08
42.75,-44.75,6.470160717562361e-08
43.25,-44.75,6.47316213836234e-08
43.75,-44.75,6.621033341793658e-08
44.25,-44.75,6.854657819824534e-08
44.75,-44.75,7.116959685188917e-08
-44.75,-44.25,7.235463180197173e-08
-44.25,-44.25,7.07060252205306e-08
-43.75,-44.25,7.178497549760743e-08
-43.25,-44.25,7.551624795503827e-08
-42.75,-44.25,8.168112867931789e-08
-42.25,-44.25,8.996900539566873e-08
-41.75,-44.25,1.0000468405402705e-07
-41.25,-44.25,1.1137834197132561e-07
-40.75,-44.25,1.2367721866968685e-07
-40.25,-44.25,1.365173602789347e-07
-39.75,-44.25,1.495716710929585e-07
-39.25,-44.25,1.6259041008610594e-07
-38.75,-44.25,1.754113395104495e-07
-38.25,-44.25,1.8795860368457786e-07
-37.75,-44.25,2.002321466853494e-07
-37.25,-44.25,2.1228994582126882e-07
-36.75,-44.25,2.242272623640633e-07
-36.25,-44.25,2.3615594444245597e-07
-35.75,-44.25,2.481865078017961e-07
-35.25,-44.25,2.604144354627897e-07
-34.75,-44.25,2.729111976779439e-07
-34.25,-44.25,2.857204959279879e-07
-33.75,-44.25,2.9885892558250004e-07
-33.25,-44.25,3.123204439835782e-07
-32.75,-44.25,3.260836320712102e-07
-32.25,-44.25,3.401201320648185e-07
-31.75,-44.25,3.544028704043265e-07
-31.25,-44.25,3.689124595969331e-07
-30.75,-44.25,3.8364058090552184e-07
-30.25,-44.25,3.985901663137467e-07
-29.75,-44.25,4.1377291492841827e-07
-29.25,-44.25,4.292049249825082e-07
-28.75,-44.25,4.4490204133678195e-07
-28.25,-44.25,4.608761929387286e-07
-27.75,-44.25,4.771330596834487e-07
-27.25,-44.25,4.936714458803398e-07
-26.75,-44.25,5.104837777575346e-07
-26.25,-44.25,5.275571519685816e-07
-25.75,-44.25,5.448742262679681e-07
-25.25,-44.25,5.624134180038585e-07
-24.75,-44.25,5.801485951520492e-07
-24.25,-44.25,5.980484179403643e-07
-23.75,-44.25,6.160761410331472e-07
-23.25,-44.25,6.341903796788299e-07
-22.75,-44.25,6.523481435961517e-07
-22.25,-44.25,6.705104042833267e-07
-21.75,-44.25,6.886504000703655e-07
-21.25,-44.25,7.067629504563209e-07
-20.75,-44.25,7.248733125577477e-07
-20.25,-44.25,7.430430143220743e-07
-19.75,-44.25,7.613704979982274e-07
-19.25,-44.25,7.799857276845084e-07
-18.75,-44.25,7.990395630187088e-07
-18.25,-44.25,8.186893964748306e-07
-17.75,-44.25,8.390845524635095e-07
-17.25,-44.25,8.603538580193675e-07
-16.75,-44.25,8.825980187225495e-07
-16.25,-44.25,9.058868998405144e-07
-15.75,-44.25,9.302611952080188e-07
-15.25,-44.25,9.55736483773571e-07
-14.75,-44.25,9.823085021729332e-07
-14.25,-44.25,1.0099574309435994e-06
-13.75,-44.25,1.0386508929296918e-06
-13.25,-44.25,1.0683463405815156e-06
-12.75,-44.25,1.0989925491168289e-06
-12.25,-44.25,1.13053142509254e-06
-11.75,-44.25,1.1629001037873954e-06
-11.25,-44.25,1.1960336874209493e-06
-10.75,-44.25,1.229867715140161e-06
-10.25,-44.25,1.2643403738717739e-06
-9.75,-44.25,1.2993943202193622e-06
-9.25,-44.25,1.3349770840752902e-06
-8.75,-44.25,1.371040483038693e-06
-8.25,-44.25,1.4075386596382616e-06
-7.75,-44.25,1.4444240180160451e-06
-7.25,-44.25,1.481643428072667e-06
-6.75,-44.25,1.519134105611016e-06
-6.25,-44.25,1.556820796124343e-06
-5.75,-44.25,1.5946157288439267e-06
-5.25,-44.25,1.6324207228296133e-06
-4.75,-44.25,1.6701322466519763e-06
-4.25,-44.25,1.7076472677188373e-06
-3.75,-44.25,1.744868133256454e-06
-3.25,-44.25,1.7817057000762964e-06
-2.75,-44.25,1.8180792067518798e-06
-2.25,-44.25,1.8539121818230263e-06
-1.75,-44.25,1.8891261984133197e-06
-1.25,-44.25,1.923634133247924e-06
-0.75,-44.25,1.957334227325205e-06
-0.25,-44.25,1.9901076581527224e-06
0.25,-44.25,2.021820533179654e-06
0.75,-44.25,2.052329847432628e-06
1.25,-44.25,2.0814910575267333e-06
1.75,-44.25,2.109166857807974e-06
2.25,-44.25,2.1352338536242266e-06
2.75,-44.25,2.1595859080092316e-06
3.25,-44.25,2.1821328230089637e-06
3.75,-44.25,2.20279436442176e-06
4.25,-44.25,2.2214909154479733e-06
4.75,-44.25,2.2381330639010855e-06
5.25,-44.25,2.2526110920740856e-06
5.75,-44.25,2.2647871965150333e-06
6.25,-44.25,2.2744927417345934e-06
6.75,-44.25,2.281531303750233e-06
7.25,-44.25,2.285687691669309e-06
7.75,-44.25,2.2867426268561855e-06
8.25,-44.25,2.2844909925327255e-06
8.75,-44.25,2.2787608045059525e-06
9.25,-44.25,2.269430307977505e-06
9.75,-44.25,2.2564405443953435e-06
10.25,-44.25,2.239802203438833e-06
10.75,-44.25,2.219595531766004e-06
11.25,-44.25,2.1959648566285415e-06
11.75,-44.25,2.1691083292642063e-06
12.25,-44.25,2.13926501704752e-06
12.75,-44.25,2.1067016817518575e-06
13.25,-44.25,2.0717002542055676e-06
13.75,-44.25,2.034548013933382e-06
14.25,-44.25,1.995530392244232e-06
14.75,-44.25,1.9549276529067793e-06
15.25,-44.25,1.9130137215262563e-06
15.75,-44.25,1.8700573785396325e-06
16.25,-44.25,1.8263233998910057e-06
16.75,-44.25,1.782071974110194e-06
17.25,-44.25,1.7375559468115621e-06
17.75,-44.25,1.6930148560753576e-06
18.25,-44.25,1.648666647260374e-06
18.75,-44.25,1.604698613305469e-06
19.25,-44.25,1.5612593439686887e-06
19.75,-44.25,1.5184541094482236e-06
20.25,-44.25,1.4763445010130626e-06
20.75,-44.25,1.4349533739519606e-06
21.25,-44.25,1.394274359301542e-06
21.75,-44.25,1.354284552328386e-06
22.25,-44.25,1.31495837100425e-06
22.75,-44.25,1.276280208476441e-06
23.25,-44.25,1.238253970201501e-06
23.75,-44.25,1.2009071539789895e-06
24.25,-44.25,1.1642900191688985e-06
24.75,-44.25,1.128470258050819e-06
25.25,-44.25,1.0935242358644297e-06
25.75,-44.25,1.0595270120201468e-06
26.25,-44.25,1.026541041828986e-06
26.75,-44.25,9.946042155643913e-07
27.25,-44.25,9.637173520807771e-07
27.75,-44.25,9.33832173960145e-07
28.25,-44.25,9.048408123964554e-07
28.75,-44.25,8.765697806771416e-07
29.25,-44.25,8.487805327532278e-07
29.75,-44.25,8.211777101101031e-07
30.25,-44.25,7.934256556037915e-07
30.75,-44.25,7.65168901105706e-07
31.25,-44.25,7.360555451148482e-07
31.75,-44.25,7.05759657380259e-07
32.25,-44.25,6.74001685336888e-07
32.75,-44.25,6.405669305265759e-07
33.25,-44.25,6.053231420857988e-07
33.75,-44.25,5.68238828016097e-07
34.25,-44.25,5.294015139266261e-07
34.75,-44.25,4.890342554293652e-07
35.25,-44.25,4.475066955322952e-07
35.75,-44.25,4.0533515016516596e-07
36.25,-44.25,3.6316812988544555e-07
36.75,-44.25,3.2175376692881396e-07
37.25,-44.25,2.818913069579104e-07
37.75,-44.25,2.4437096796270644e-07
38.25,-44.25,2.0991070535418685e-07
38.75,-44.25,1.7909928451601428e-07
39.25,-44.25,1.523547345071377e-07
39.75,-44.25,1.299029584354266e-07
40.25,-44.25,1.1177853051015718e-07
40.75,-44.25,9.784331402359231e-08
41.25,-44.25,8.781630855802622e-08
41.75,-44.25,8.130662136110611e-08
42.25,-44.25,7.784244811745773e-08
42.75,-44.25,7.688981759270978e-08
43.25,-44.25,7.785116415852854e-08
43.75,-44.25,8.007774494991829e-08
44.25,-44.25,8.291870015683043e-08
44.75,-44.25,8.57636168927524e-08
-44.75,-43.75,9.453780465909655e-08
-44.25,-43.75,9.251470754146887e-08
-43.75,-43.75,9.34708915307975e-08
-43.25,-43.75,9.735120597864772e-08
-42.75,-43.75,1.039182560911463e-07
-42.25,-43.75,1.1281777041294708e-07
-41.75,-43.75,1.236153622106134e-07
-41.25,-43.75,1.3583639953356566e-07
-40.75,-43.75,1.4900667553534747e-07
-40.25,-43.75,1.626911083724018e-07
-39.75,-43.75,1.765260870691719e-07
-39.25,-43.75,1.9024151525082337e-07
-38.75,-43.75,2.0366999879931314e-07
-38.25,-43.75,2.1674310658611248e-07
-37.75,-43.75,2.2947725997972378e-07
-37.25,-43.75,2.419523072895791e-07
-36.75,-43.75,2.5428764068596624e-07
-36.25,-43.75,2.6661905730668396e-07
-35.75,-43.75,2.7907915997913944e-07
-35.25,-43.75,2.917825079038433e-07
-34.75,-43.75,3.048157574844749e-07
-34.25,-43.75,3.1823317213708765e-07
-33.75,-43.75,3.320567001932576e-07
-33.25,-43.75,3.4628001852152053e-07
-32.75,-43.75,3.6087579260121697e-07
-32.25,-43.75,3.758046798894671e-07
-31.75,-43.75,3.9102469256290415e-07
-31.25,-43.75,4.064992345859245e-07
-30.75,-43.75,4.2220226969800595e-07
-30.25,-43.75,4.3812011754441593e-07
-29.75,-43.75,4.5425008677071907e-07
-29.25,-43.75,4.7059665142786775e-07
-28.75,-43.75,4.871668120138527e-07
-28.25,-43.75,5.039662324039099e-07
-27.75,-43.75,5.209967190813814e-07
-27.25,-43.75,5.382558439182846e-07
-26.75,-43.75,5.557381059403334e-07
-26.25,-43.75,5.734369189037369e-07
-25.75,-43.75,5.913463437448931e-07
-25.25,-43.75,6.094616538496928e-07
-24.75,-43.75,6.277785899551892e-07
-24.25,-43.75,6.462914954600753e-07
-23.75,-43.75,6.649913237129636e-07
-23.25,-43.75,6.838644380977007e-07
-22.75,-43.75,7.028940422742123e-07
-22.25,-43.75,7.220648071842628e-07
-21.75,-43.75,7.413709593588967e-07
-21.25,-43.75,7.608259923742115e-07
-20.75,-43.75,7.804721601054695e-07
-20.25,-43.75,8.003868764399534e-07
-19.75,-43.75,8.206835499462999e-07
-19.25,-43.75,8.415059574005418e-07
-18.75,-43.75,8.630171088303832e-07
-18.25,-43.75,8.853842763601835e-07
-17.75,-43.75,9.087640355045039e-07
-17.25,-43.75,9.332898667872259e-07
-16.75,-43.75,9.590649432205331e-07
-16.25,-43.75,9.86160186407702e-07
-15.75,-43.75,1.0146168257595397e-06
-15.25,-43.75,1.0444513109166056e-06
-14.75,-43.75,1.0756611869182383e-06
-14.25,-43.75,1.1082296456291872e-06
-13.75,-43.75,1.1421283754667742e-06
-13.25,-43.75,1.1773194239523132e-06
-12.75,-43.75,1.2137558375471315e-06
-12.25,-43.75,1.2513823931302688e-06
-11.75,-43.75,1.290136552491496e-06
-11.25,-43.75,1.3299502004357412e-06
-10.75,-43.75,1.3707514484418894e-06
-10.25,-43.75,1.412466671445317e-06
-9.75,-43.75,1.455022840798861e-06
-9.25,-43.75,1.4983490232123208e-06
-8.75,-43.75,1.542377504391866e-06
-8.25,-43.75,1.5870437799458344e-06
-7.75,-43.75,1.6322843553022048e-06
-7.25,-43.75,1.6780343675299435e-06
-6.75,-43.75,1.7242240398001795e-06
-6.25,-43.75,1.7707755334165413e-06
-5.75,-43.75,1.8176017074266676e-06
-5.25,-43.75,1.8646064649564148e-06
-4.75,-43.75,1.911687684639305e-06
-4.25,-43.75,1.958741041979219e-06
-3.75,-43.75,2.0056630646730464e-06
-3.25,-43.75,2.0523526942812697e-06
-2.75,-43.75,2.0987098981728765e-06
-2.25,-43.75,2.144630472914479e-06
-1.75,-43.75,2.1899989237178323e-06
-1.25,-43.75,2.234681070619673e-06
-0.75,-43.75,2.2785177451368083e-06
-0.25,-43.75,2.321322550843057e-06
0.25,-43.75,2.3628846670649838e-06
0.75,-43.75,2.4029765028266015e-06
1.25,-43.75,2.441363658312009e-06
1.75,-43.75,2.477816666265798e-06
2.25,-43.75,2.512121005478511e-06
2.75,-43.75,2.5440833775559586e-06
3.25,-43.75,2.573532572406859e-06
3.75,-43.75,2.600314489263646e-06
4.25,-43.75,2.6242824906389994e-06
4.75,-43.75,2.64528575713e-06
5.25,-43.75,2.663157148141081e-06
5.75,-43.75,2.67770409517868e-06
6.25,-43.75,2.688705569006513e-06
6.75,-43.75,2.6959162830844638e-06
7.25,-43.75,2.6990784086674503e-06
7.75,-43.75,2.69794003648591e-06
8.25,-43.75,2.6922778595254644e-06
8.75,-43.75,2.6819199332022095e-06
9.25,-43.75,2.666765494858068e-06
9.75,-43.75,2.6467984776740765e-06
10.25,-43.75,2.6220931808723106e-06
10.75,-43.75,2.5928112205911625e-06
11.25,-43.75,2.5591919885496394e-06
11.75,-43.75,2.521537787457786e-06
12.25,-43.75,2.48019662734029e-06
12.75,-43.75,2.4355455076675643e-06
13.25,-43.75,2.3879755211005605e-06
13.75,-43.75,2.337880476678994e-06
14.25,-43.75,2.2856488953192228e-06
14.75,-43.75,2.2316601506912194e-06
15.25,-43.75,2.1762829002738136e-06
15.75,-43.75,2.1198757503719387e-06
16.25,-43.75,2.062787872506936e-06
16.75,-43.75,2.0053578774335007e-06
17.25,-43.75,1.9479106885964093e-06
17.75,-43.75,1.8907515603857316e-06
18.25,-43.75,1.8341579287855979e-06
18.75,-43.75,1.7783707329788975e-06
19.25,-43.75,1.7235867170995119e-06
19.75,-43.75,1.6699542640048145e-06
20.25,-43.75,1.617573095422939e-06
20.75,-43.75,1.5664991544919727e-06
21.25,-43.75,1.5167536562287589e-06
21.75,-43.75,1.4683350451455981e-06
22.25,-43.75,1.421231801894209e-06
22.75,-43.75,1.3754338878059696e-06
23.25,-43.75,1.3309411304051693e-06
23.75,-43.75,1.2877664191333347e-06
24.25,-43.75,1.2459344274769294e-06
24.75,-43.75,1.205476559481173e-06
25.25,-43.75,1.1664232964348167e-06
25.75,-43.75,1.1287959571385658e-06
26.25,-43.75,1.0925976902433113e-06
26.75,-43.75,1.0578039931336369e-06
27.25,-43.75,1.0243527056011646e-06
27.75,-43.75,9.921341371388309e-07
28.25,-43.75,9.60982145133523e-07
28.75,-43.75,9.306690111939286e-07
29.25,-43.75,9.009062033301825e-07
29.75,-43.75,8.713525304266372e-07
30.25,-43.75,8.416305552867786e-07
30.75,-43.75,8.113474657906331e-07
31.25,-43.75,7.801195510962259e-07
31.75,-43.75,7.475963797710102e-07
32.25,-43.75,7.134834371455246e-07
32.75,-43.75,6.775629540074404e-07
33.25,-43.75,6.397134104219374e-07
33.75,-43.75,5.999289104751369e-07
34.25,-43.75,5.583374257335584e-07
34.75,-43.75,5.15215935469699e-07
35.25,-43.75,4.7099866821501016e-07
35.75,-43.75,4.2627295035434366e-07
36.25,-43.75,3.817593455732054e-07
36.75,-43.75,3.3827292375530927e-07
37.25,-43.75,2.9666859110268596e-07
37.75,-43.75,2.57775772777764e-07
38.25,-43.75,2.2233165333563444e-07
38.75,-43.75,1.909230604616045e-07
39.25,-43.75,1.6394604253866565e-07
39.75,-43.75,1.4158738488994454e-07
40.25,-43.75,1.2382930295567236e-07
40.75,-43.75,1.1047197087379737e-07
41.25,-43.75,1.0116670431276405e-07
41.75,-43.75,9.54515127926539e-08
42.25,-43.75,9.278217631411454e-08
42.75,-43.75,9.255244837750169e-08
43.25,-43.75,9.409183356855483e-08
43.75,-43.75,9.668370337936589e-08
44.25,-43.75,9.962625508670648e-08
44.75,-43.75,1.0228288171874451e-07
-44.75,-43.25,1.2145522398307185e-07
-44.25,-43.25,1.1929701926932133e-07
-43.75,-43.25,1.2027340883358376e-07
-43.25,-43.25,1.2436457531735123e-07
-42.75,-43.25,1.3132829694237562e-07
-42.25,-43.25,1.4077936266539873e-07
-41.75,-43.25,1.5223566226480487e-07
-41.25,-43.25,1.6516815506250184e-07
-40.75,-43.25,1.790507035767191e-07
-40.25,-43.25,1.9340573961901672e-07
-39.75,-43.25,2.0784076272262977e-07
-39.25,-43.25,2.2207173143965924e-07
-38.75,-43.25,2.359311830075206e-07
-38.25,-43.25,2.4936193720791164e-07
-37.75,-43.25,2.6239969994855444e-07
-37.25,-43.25,2.751483173529516e-07
-36.75,-43.25,2.877530432254121e-07
-36.25,-43.25,3.0037510862844364e-07
-35.75,-43.25,3.1317042174568284e-07
-35.25,-43.25,3.2627342485351826e-07
-34.75,-43.25,3.3978619636367626e-07
-34.25,-43.25,3.537731026693634e-07
-33.75,-43.25,3.6826030370788087e-07
-33.25,-43.25,3.8323948390725324e-07
-32.75,-43.25,3.9867528727132146e-07
-32.25,-43.25,4.1451505484846564e-07
-31.75,-43.25,4.30699453501276e-07
-31.25,-43.25,4.471722117823639e-07
-30.75,-43.25,4.638871291976541e-07
-30.25,-43.25,4.808115372455705e-07
-29.75,-43.25,4.97926168184231e-07
-29.25,-43.25,5.152220477051553e-07
-28.75,-43.25,5.326960903104019e-07
-28.25,-43.25,5.503472572709868e-07
-27.75,-43.25,5.681740627363078e-07
-27.25,-43.25,5.86174570494882e-07
-26.75,-43.25,6.043482733451575e-07
-26.25,-43.25,6.22698975688529e-07
-25.75,-43.25,6.412372520738422e-07
-25.25,-43.25,6.599812207941569e-07
-24.75,-43.25,6.789551981099671e-07
-24.25,-43.25,6.981864416807488e-07
-23.75,-43.25,7.177011714048755e-07
-23.25,-43.25,7.375211982668759e-07
-22.75,-43.25,7.576634289961463e-07
-22.25,-43.25,7.781431906557837e-07
-21.75,-43.25,7.989816570650742e-07
-21.25,-43.25,8.202155386176284e-07
-20.75,-43.25,8.419069429098757e-07
-20.25,-43.25,8.641503086720647e-07
-19.75,-43.25,8.870737081320486e-07
-19.25,-43.25,9.108335567978535e-07
-18.75,-43.25,9.356036729700845e-07
-18.25,-43.25,9.615604162354076e-07
-17.75,-43.25,9.888678464331335e-07
-17.25,-43.25,1.0176655514407522e-06
-16.75,-43.25,1.048061643644177e-06
-16.25,-43.25,1.0801310935953368e-06
-15.75,-43.25,1.1139186086944027e-06
-15.25,-43.25,1.1494437721836218e-06
-14.75,-43.25,1.1867071247864718e-06
-14.25,-43.25,1.2256947845526419e-06
-13.75,-43.25,1.266381156114989e-06
-13.25,-43.25,1.3087304194629393e-06
-12.75,-43.25,1.3526965627906631e-06
-12.25,-43.25,1.3982232950362927e-06
-11.75,-43.25,1.445244084315491e-06
-11.25,-43.25,1.4936831115466372e-06
-10.75,-43.25,1.543456557270643e-06
-10.25,-43.25,1.5944745806857721e-06
-9.75,-43.25,1.6466442648752253e-06
-9.25,-43.25,1.699872281032194e-06
-8.75,-43.25,1.754067797943459e-06
-8.25,-43.25,1.8091445323794821e-06
-7.75,-43.25,1.8650205994581735e-06
-7.25,-43.25,1.9216177074254815e-06
-6.75,-43.25,1.9788583748766154e-06
-6.25,-43.25,2.03666248943625e-06
-5.75,-43.25,2.0949448582147317e-06
-5.25,-43.25,2.153613516008733e-06
-4.75,-43.25,2.212570135976553e-06
-4.25,-43.25,2.271711326352798e-06
-3.75,-43.25,2.330929204846433e-06
-3.25,-43.25,2.3901108378087873e-06
-2.75,-43.25,2.4491349392274243e-06
-2.25,-43.25,2.5078651252283145e-06
-1.75,-43.25,2.5661413841332214e-06
-1.25,-43.25,2.6237717388677666e-06
-0.75,-43.25,2.6805253712549474e-06
-0.25,-43.25,2.7361304869997125e-06
0.25,-43.25,2.7902780724245357e-06
0.75,-43.25,2.8426315306319644e-06
1.25,-43.25,2.892839424754847e-06
1.75,-43.25,2.9405507489723895e-06
2.25,-43.25,2.9854288084805046e-06
2.75,-43.25,3.027161236602916e-06
3.25,-43.25,3.065463744144918e-06
3.75,-43.25,3.100077062425678e-06
4.25,-43.25,3.1307579399789238e-06
4.75,-43.25,3.157267252843734e-06
5.25,-43.25,3.179357217106733e-06
5.75,-43.25,3.1967618134708884e-06
6.25,-43.25,3.2091942105867076e-06
6.75,-43.25,3.216352614030519e-06
7.25,-43.25,3.2179347511177563e-06
7.75,-43.25,3.2136599796788533e-06
8.25,-43.25,3.203295789607081e-06
8.75,-43.25,3.186683573574293e-06
9.25,-43.25,3.1637602627498153e-06
9.75,-43.25,3.1345719792159825e-06
10.25,-43.25,3.099277971759833e-06
10.75,-43.25,3.0581443252184673e-06
11.25,-43.25,3.011530329317662e-06
11.75,-43.25,2.959869215981693e-06
12.25,-43.25,2.903646717231467e-06
12.75,-43.25,2.843380764531908e-06
13.25,-43.25,2.779603732717827e-06
13.75,-43.25,2.712848761424659e-06
14.25,-43.25,2.6436399802504056e-06
14.75,-43.25,2.5724872212957226e-06
15.25,-43.25,2.4998832863113597e-06
15.75,-43.25,2.4263036936763034e-06
16.25,-43.25,2.352206632291543e-06
16.75,-43.25,2.278031390852487e-06
17.25,-43.25,2.204194993266752e-06
