x [mm],y [mm],Beam dist
-1.75,-34.25,0.0548116
-1.25,-34.25,0.0562163
-0.75,-34.25,0.05778
-0.25,-34.25,0.0593438
0.25,-34.25,0.0609075
0.75,-34.25,0.0624712
1.25,-34.25,0.0640349
1.75,-34.25,0.0656353
2.25,-34.25,0.0672358
2.75,-34.25,0.0688362
3.25,-34.25,0.0704366
3.75,-34.25,0.072037
4.25,-34.25,0.0733472
4.75,-34.25,0.0746574
5.25,-34.25,0.0759676
5.75,-34.25,0.0772778
6.25,-34.25,0.078588
6.75,-34.25,0.0792658
7.25,-34.25,0.0799437
7.75,-34.25,0.0806215
8.25,-34.25,0.0812993
8.75,-34.25,0.0819772
9.25,-34.25,0.0816503
9.75,-34.25,0.0813234
10.25,-34.25,0.0809965
10.75,-34.25,0.0806696
11.25,-34.25,0.0803427
11.75,-34.25,0.0790766
12.25,-34.25,0.0778106
12.75,-34.25,0.0765445
13.25,-34.25,0.0752784
13.75,-34.25,0.0740124
14.25,-34.25,0.0719416
14.75,-34.25,0.0698709
15.25,-34.25,0.0678001
15.75,-34.25,0.0657293
16.25,-34.25,0.0636586
16.75,-34.25,0.0612657
17.25,-34.25,0.0588728
17.75,-34.25,0.0564799
18.25,-34.25,0.054087
18.75,-34.25,0.0516942
19.25,-34.25,0.0492288
19.75,-34.25,0.0467634
20.25,-34.25,0.0442981
20.75,-34.25,0.0418327
21.25,-34.25,0.0393674
21.75,-34.25,0.0371785
22.25,-34.25,0.0349896
22.75,-34.25,0.0328008
23.25,-34.25,0.0306119
23.75,-34.25,0.028423
24.25,-34.25,0.0266329
24.75,-34.25,0.0248427
25.25,-34.25,0.0230526
25.75,-34.25,0.0212624
26.25,-34.25,0.0194723
26.75,-34.25,0.0181325
27.25,-34.25,0.0167927
27.75,-34.25,0.0154529
28.25,-34.25,0.0141131
28.75,-34.25,0.0127733
29.25,-34.25,0.0118088
29.75,-34.25,0.0108442
30.25,-34.25,0.00987974
30.75,-34.25,0.00891524
31.25,-34.25,0.00795074
31.75,-34.25,0.00733238
32.25,-34.25,0.00671402
32.75,-34.25,0.00609566
33.25,-34.25,0.0054773
33.75,-34.25,0.00485894
34.25,-34.25,0.00449687
34.75,-34.25,0.0041348
35.25,-34.25,0.00377274
35.75,-34.25,0.00341067
36.25,-34.25,0.0030486
36.75,-34.25,0.00282006
37.25,-34.25,0.00259152
37.75,-34.25,0.00236299
38.25,-34.25,0.00213445
38.75,-34.25,0.00190591
39.25,-34.25,0.00177346
39.75,-34.25,0.00164101
40.25,-34.25,0.00150856
40.75,-34.25,0.0013761
41.25,-34.25,0.00124365
41.75,-34.25,0.00115705
42.25,-34.25,0.00107044
42.75,-34.25,0.000983829
43.25,-34.25,0.000897222
43.75,-34.25,0.000810614
44.25,-34.25,0.000810614
44.75,-34.25,0.000810614
-44.75,-33.75,0.000877554
-44.25,-33.75,0.000877554
-43.75,-33.75,0.000877554
-43.25,-33.75,0.000894991
-42.75,-33.75,0.000912428
-42.25,-33.75,0.000929864
-41.75,-33.75,0.000947301
-41.25,-33.75,0.000964737
-40.75,-33.75,0.00100431
-40.25,-33.75,0.00104388
-39.75,-33.75,0.00108345
-39.25,-33.75,0.00112302
-38.75,-33.75,0.00116259
-38.25,-33.75,0.00122091
-37.75,-33.75,0.00127923
-37.25,-33.75,0.00133755
-36.75,-33.75,0.00139588
-36.25,-33.75,0.0014542
-35.75,-33.75,0.00154263
-35.25,-33.75,0.00163106
-34.75,-33.75,0.00171949
-34.25,-33.75,0.00180792
-33.75,-33.75,0.00189636
-33.25,-33.75,0.00206182
-32.75,-33.75,0.00222729
-32.25,-33.75,0.00239275
-31.75,-33.75,0.00255821
-31.25,-33.75,0.00272368
-30.75,-33.75,0.0030279
-30.25,-33.75,0.00333211
-29.75,-33.75,0.00363633
-29.25,-33.75,0.00394055
-28.75,-33.75,0.00424477
-28.25,-33.75,0.00473066
-27.75,-33.75,0.00521655
-27.25,-33.75,0.00570245
-26.75,-33.75,0.00618834
-26.25,-33.75,0.00667424
-25.75,-33.75,0.00737847
-25.25,-33.75,0.00808269
-24.75,-33.75,0.00878692
-24.25,-33.75,0.00949115
-23.75,-33.75,0.0101954
-23.25,-33.75,0.0110931
-22.75,-33.75,0.0119908
-22.25,-33.75,0.0128886
-21.75,-33.75,0.0137863
-21.25,-33.75,0.014684
-20.75,-33.75,0.0156839
-20.25,-33.75,0.0166838
-19.75,-33.75,0.0176837
-19.25,-33.75,0.0186836
-18.75,-33.75,0.0196835
-18.25,-33.75,0.0206799
-17.75,-33.75,0.0216762
-17.25,-33.75,0.0226726
-16.75,-33.75,0.0236689
-16.25,-33.75,0.0246653
-15.75,-33.75,0.0257587
-15.25,-33.75,0.0268522
-14.75,-33.75,0.0279456
-14.25,-33.75,0.0290391
-13.75,-33.75,0.0301325
-13.25,-33.75,0.031193
-12.75,-33.75,0.0322535
-12.25,-33.75,0.033314
-11.75,-33.75,0.0343745
-11.25,-33.75,0.0354349
-10.75,-33.75,0.0365752
-10.25,-33.75,0.0377154
-9.75,-33.75,0.0388556
-9.25,-33.75,0.0399958
-8.75,-33.75,0.041136
-8.25,-33.75,0.0423619
-7.75,-33.75,0.0435877
-7.25,-33.75,0.0448135
-6.75,-33.75,0.0460393
-6.25,-33.75,0.0472651
-5.75,-33.75,0.0486097
-5.25,-33.75,0.0499542
-4.75,-33.75,0.0512988
-4.25,-33.75,0.0526434
-3.75,-33.75,0.0539879
-3.25,-33.75,0.0555214
-2.75,-33.75,0.0570549
-2.25,-33.75,0.0585885
-1.75,-33.75,0.060122
-1.25,-33.75,0.0616555
-0.75,-33.75,0.0633578
-0.25,-33.75,0.0650602
0.25,-33.75,0.0667626
0.75,-33.75,0.0684649
1.25,-33.75,0.0701673
1.75,-33.75,0.071909
2.25,-33.75,0.0736507
2.75,-33.75,0.0753924
3.25,-33.75,0.077134
3.75,-33.75,0.0788757
4.25,-33.75,0.0802966
4.75,-33.75,0.0817175
5.25,-33.75,0.0831383
5.75,-33.75,0.0845592
6.25,-33.75,0.0859801
6.75,-33.75,0.0867124
7.25,-33.75,0.0874447
7.75,-33.75,0.088177
8.25,-33.75,0.0889093
8.75,-33.75,0.0896416
9.25,-33.75,0.0892848
9.75,-33.75,0.088928
10.25,-33.75,0.0885713
10.75,-33.75,0.0882145
11.25,-33.75,0.0878578
11.75,-33.75,0.0864973
12.25,-33.75,0.0851369
12.75,-33.75,0.0837764
13.25,-33.75,0.0824159
13.75,-33.75,0.0810555
14.25,-33.75,0.0788127
14.75,-33.75,0.0765699
15.25,-33.75,0.0743271
15.75,-33.75,0.0720843
16.25,-33.75,0.0698414
16.75,-33.75,0.0672586
17.25,-33.75,0.0646757
17.75,-33.75,0.0620928
18.25,-33.75,0.05951
18.75,-33.75,0.0569271
19.25,-33.75,0.0542408
19.75,-33.75,0.0515545
20.25,-33.75,0.0488682
20.75,-33.75,0.0461819
21.25,-33.75,0.0434956
21.75,-33.75,0.0410996
22.25,-33.75,0.0387036
22.75,-33.75,0.0363076
23.25,-33.75,0.0339117
23.75,-33.75,0.0315157
24.25,-33.75,0.0295289
24.75,-33.75,0.0275422
25.25,-33.75,0.0255555
25.75,-33.75,0.0235688
26.25,-33.75,0.0215821
26.75,-33.75,0.0200984
27.25,-33.75,0.0186147
27.75,-33.75,0.0171309
28.25,-33.75,0.0156472
28.75,-33.75,0.0141635
29.25,-33.75,0.0130857
29.75,-33.75,0.0120079
30.25,-33.75,0.0109301
30.75,-33.75,0.00985231
31.25,-33.75,0.0087745
31.75,-33.75,0.00808093
32.25,-33.75,0.00738735
32.75,-33.75,0.00669378
33.25,-33.75,0.0060002
33.75,-33.75,0.00530663
34.25,-33.75,0.00490689
34.75,-33.75,0.00450716
35.25,-33.75,0.00410742
35.75,-33.75,0.00370769
36.25,-33.75,0.00330795
36.75,-33.75,0.00305464
37.25,-33.75,0.00280132
37.75,-33.75,0.002548
38.25,-33.75,0.00229468
38.75,-33.75,0.00204137
39.25,-33.75,0.00189768
39.75,-33.75,0.00175399
40.25,-33.75,0.00161031
40.75,-33.75,0.00146662
41.25,-33.75,0.00132293
41.75,-33.75,0.00122993
42.25,-33.75,0.00113693
42.75,-33.75,0.00104393
43.25,-33.75,0.000950935
43.75,-33.75,0.000857936
44.25,-33.75,0.000857936
44.75,-33.75,0.000857936
-44.75,-33.25,0.000932896
-44.25,-33.25,0.000932896
-43.75,-33.25,0.000932896
-43.25,-33.25,0.000953211
-42.75,-33.25,0.000973525
-42.25,-33.25,0.00099384
-41.75,-33.25,0.00101415
-41.25,-33.25,0.00103447
-40.75,-33.25,0.00107922
-40.25,-33.25,0.00112397
-39.75,-33.25,0.00116872
-39.25,-33.25,0.00121347
-38.75,-33.25,0.00125823
-38.25,-33.25,0.00132567
-37.75,-33.25,0.00139311
-37.25,-33.25,0.00146055
-36.75,-33.25,0.00152799
-36.25,-33.25,0.00159543
-35.75,-33.25,0.00170497
-35.25,-33.25,0.0018145
-34.75,-33.25,0.00192403
-34.25,-33.25,0.00203356
-33.75,-33.25,0.0021431
-33.25,-33.25,0.00235511
-32.75,-33.25,0.00256713
-32.25,-33.25,0.00277915
-31.75,-33.25,0.00299116
-31.25,-33.25,0.00320318
-30.75,-33.25,0.003593
-30.25,-33.25,0.00398283
-29.75,-33.25,0.00437265
-29.25,-33.25,0.00476248
-28.75,-33.25,0.0051523
-28.25,-33.25,0.00575885
-27.75,-33.25,0.00636541
-27.25,-33.25,0.00697196
-26.75,-33.25,0.00757852
-26.25,-33.25,0.00818507
-25.75,-33.25,0.00902498
-25.25,-33.25,0.00986489
-24.75,-33.25,0.0107048
-24.25,-33.25,0.0115447
-23.75,-33.25,0.0123846
-23.25,-33.25,0.0133987
-22.75,-33.25,0.0144127
-22.25,-33.25,0.0154268
-21.75,-33.25,0.0164408
-21.25,-33.25,0.0174549
-20.75,-33.25,0.0185673
-20.25,-33.25,0.0196797
-19.75,-33.25,0.0207921
-19.25,-33.25,0.0219044
-18.75,-33.25,0.0230168
-18.25,-33.25,0.0241195
-17.75,-33.25,0.0252222
-17.25,-33.25,0.0263249
-16.75,-33.25,0.0274276
-16.25,-33.25,0.0285303
-15.75,-33.25,0.0297195
-15.25,-33.25,0.0309087
-14.75,-33.25,0.032098
-14.25,-33.25,0.0332872
-13.75,-33.25,0.0344764
-13.25,-33.25,0.0356409
-12.75,-33.25,0.0368054
-12.25,-33.25,0.0379699
-11.75,-33.25,0.0391343
-11.25,-33.25,0.0402988
-10.75,-33.25,0.0415417
-10.25,-33.25,0.0427845
-9.75,-33.25,0.0440274
-9.25,-33.25,0.0452702
-8.75,-33.25,0.046513
-8.25,-33.25,0.0478526
-7.75,-33.25,0.0491922
-7.25,-33.25,0.0505317
-6.75,-33.25,0.0518713
-6.25,-33.25,0.0532109
-5.75,-33.25,0.0547015
-5.25,-33.25,0.0561921
-4.75,-33.25,0.0576826
-4.25,-33.25,0.0591732
-3.75,-33.25,0.0606638
-3.25,-33.25,0.0623664
-2.75,-33.25,0.0640689
-2.25,-33.25,0.0657714
-1.75,-33.25,0.067474
-1.25,-33.25,0.0691765
-0.75,-33.25,0.0710531
-0.25,-33.25,0.0729298
0.25,-33.25,0.0748064
0.75,-33.25,0.0766831
1.25,-33.25,0.0785597
1.75,-33.25,0.0804527
2.25,-33.25,0.0823457
2.75,-33.25,0.0842387
3.25,-33.25,0.0861317
3.75,-33.25,0.0880246
4.25,-33.25,0.0895905
4.75,-33.25,0.0911563
5.25,-33.25,0.0927222
5.75,-33.25,0.094288
6.25,-33.25,0.0958539
6.75,-33.25,0.0966473
7.25,-33.25,0.0974406
7.75,-33.25,0.098234
8.25,-33.25,0.0990274
8.75,-33.25,0.0998208
9.25,-33.25,0.0994378
9.75,-33.25,0.0990548
10.25,-33.25,0.0986719
10.75,-33.25,0.0982889
11.25,-33.25,0.0979059
11.75,-33.25,0.0964253
12.25,-33.25,0.0949446
12.75,-33.25,0.093464
13.25,-33.25,0.0919833
13.75,-33.25,0.0905027
14.25,-33.25,0.0880559
14.75,-33.25,0.0856091
15.25,-33.25,0.0831623
15.75,-33.25,0.0807155
16.25,-33.25,0.0782687
16.75,-33.25,0.0754323
17.25,-33.25,0.0725958
17.75,-33.25,0.0697594
18.25,-33.25,0.066923
18.75,-33.25,0.0640866
19.25,-33.25,0.0611596
19.75,-33.25,0.0582326
20.25,-33.25,0.0553056
20.75,-33.25,0.0523786
21.25,-33.25,0.0494516
21.75,-33.25,0.0467968
22.25,-33.25,0.044142
22.75,-33.25,0.0414871
23.25,-33.25,0.0388323
23.75,-33.25,0.0361774
24.25,-33.25,0.0339498
24.75,-33.25,0.0317221
25.25,-33.25,0.0294944
25.75,-33.25,0.0272667
26.25,-33.25,0.025039
26.75,-33.25,0.0233275
27.25,-33.25,0.021616
27.75,-33.25,0.0199045
28.25,-33.25,0.018193
28.75,-33.25,0.0164815
29.25,-33.25,0.01523
29.75,-33.25,0.0139784
30.25,-33.25,0.0127269
30.75,-33.25,0.0114754
31.25,-33.25,0.0102239
31.75,-33.25,0.00940703
32.25,-33.25,0.0085902
32.75,-33.25,0.00777336
33.25,-33.25,0.00695653
33.75,-33.25,0.0061397
34.25,-33.25,0.00566129
34.75,-33.25,0.00518288
35.25,-33.25,0.00470448
35.75,-33.25,0.00422607
36.25,-33.25,0.00374766
36.75,-33.25,0.00345498
37.25,-33.25,0.00316229
37.75,-33.25,0.00286961
38.25,-33.25,0.00257692
38.75,-33.25,0.00228423
39.25,-33.25,0.00211859
39.75,-33.25,0.00195296
40.25,-33.25,0.00178732
40.75,-33.25,0.00162168
41.25,-33.25,0.00145604
41.75,-33.25,0.00135076
42.25,-33.25,0.00124548
42.75,-33.25,0.0011402
43.25,-33.25,0.00103491
43.75,-33.25,0.000929634
44.25,-33.25,0.000929634
44.75,-33.25,0.000929634
-44.75,-32.75,0.000988238
-44.25,-32.75,0.000988238
-43.75,-32.75,0.000988238
-43.25,-32.75,0.00101143
-42.75,-32.75,0.00103462
-42.25,-32.75,0.00105781
-41.75,-32.75,0.00108101
-41.25,-32.75,0.0011042
-40.75,-32.75,0.00115413
-40.25,-32.75,0.00120407
-39.75,-32.75,0.001254
-39.25,-32.75,0.00130393
-38.75,-32.75,0.00135387
-38.25,-32.75,0.00143043
-37.75,-32.75,0.00150699
-37.25,-32.75,0.00158355
-36.75,-32.75,0.00166011
-36.25,-32.75,0.00173667
-35.75,-32.75,0.0018673
-35.25,-32.75,0.00199794
-34.75,-32.75,0.00212857
-34.25,-32.75,0.00225921
-33.75,-32.75,0.00238984
-33.25,-32.75,0.00264841
-32.75,-32.75,0.00290697
-32.25,-32.75,0.00316554
-31.75,-32.75,0.00342411
-31.25,-32.75,0.00368268
-30.75,-32.75,0.00415811
-30.25,-32.75,0.00463354
-29.75,-32.75,0.00510897
-29.25,-32.75,0.0055844
-28.75,-32.75,0.00605983
-28.25,-32.75,0.00678705
-27.75,-32.75,0.00751426
-27.25,-32.75,0.00824147
-26.75,-32.75,0.00896869
-26.25,-32.75,0.0096959
-25.75,-32.75,0.0106715
-25.25,-32.75,0.0116471
-24.75,-32.75,0.0126227
-24.25,-32.75,0.0135983
-23.75,-32.75,0.0145738
-23.25,-32.75,0.0157042
-22.75,-32.75,0.0168346
-22.25,-32.75,0.017965
-21.75,-32.75,0.0190954
-21.25,-32.75,0.0202258
-20.75,-32.75,0.0214507
-20.25,-32.75,0.0226755
-19.75,-32.75,0.0239004
-19.25,-32.75,0.0251253
-18.75,-32.75,0.0263502
-18.25,-32.75,0.0275592
-17.75,-32.75,0.0287682
-17.25,-32.75,0.0299773
-16.75,-32.75,0.0311863
-16.25,-32.75,0.0323953
-15.75,-32.75,0.0336803
-15.25,-32.75,0.0349653
-14.75,-32.75,0.0362503
-14.25,-32.75,0.0375353
-13.75,-32.75,0.0388203
-13.25,-32.75,0.0400888
-12.75,-32.75,0.0413573
-12.25,-32.75,0.0426257
-11.75,-32.75,0.0438942
-11.25,-32.75,0.0451627
-10.75,-32.75,0.0465082
-10.25,-32.75,0.0478536
-9.75,-32.75,0.0491991
-9.25,-32.75,0.0505446
-8.75,-32.75,0.05189
-8.25,-32.75,0.0533434
-7.75,-32.75,0.0547967
-7.25,-32.75,0.05625
-6.75,-32.75,0.0577033
-6.25,-32.75,0.0591567
-5.75,-32.75,0.0607933
-5.25,-32.75,0.0624299
-4.75,-32.75,0.0640665
-4.25,-32.75,0.0657031
-3.75,-32.75,0.0673397
-3.25,-32.75,0.0692113
-2.75,-32.75,0.0710828
-2.25,-32.75,0.0729544
-1.75,-32.75,0.0748259
-1.25,-32.75,0.0766975
-0.75,-32.75,0.0787484
-0.25,-32.75,0.0807993
0.25,-32.75,0.0828503
0.75,-32.75,0.0849012
1.25,-32.75,0.0869521
1.75,-32.75,0.0889964
2.25,-32.75,0.0910407
2.75,-32.75,0.093085
3.25,-32.75,0.0951293
3.75,-32.75,0.0971736
4.25,-32.75,0.0988844
4.75,-32.75,0.100595
5.25,-32.75,0.102306
5.75,-32.75,0.104017
6.25,-32.75,0.105728
6.75,-32.75,0.106582
7.25,-32.75,0.107437
7.75,-32.75,0.108291
8.25,-32.75,0.109146
8.75,-32.75,0.11
9.25,-32.75,0.109591
9.75,-32.75,0.109182
10.25,-32.75,0.108772
10.75,-32.75,0.108363
11.25,-32.75,0.107954
11.75,-32.75,0.106353
12.25,-32.75,0.104752
12.75,-32.75,0.103152
13.25,-32.75,0.101551
13.75,-32.75,0.0999499
14.25,-32.75,0.0972991
14.75,-32.75,0.0946483
15.25,-32.75,0.0919975
15.75,-32.75,0.0893467
16.25,-32.75,0.0866959
16.75,-32.75,0.083606
17.25,-32.75,0.080516
17.75,-32.75,0.077426
18.25,-32.75,0.074336
18.75,-32.75,0.071246
19.25,-32.75,0.0680784
19.75,-32.75,0.0649107
20.25,-32.75,0.061743
20.75,-32.75,0.0585754
21.25,-32.75,0.0554077
21.75,-32.75,0.052494
22.25,-32.75,0.0495803
22.75,-32.75,0.0466666
23.25,-32.75,0.0437529
23.75,-32.75,0.0408392
24.25,-32.75,0.0383706
24.75,-32.75,0.0359019
25.25,-32.75,0.0334333
25.75,-32.75,0.0309646
26.25,-32.75,0.028496
26.75,-32.75,0.0265567
27.25,-32.75,0.0246174
27.75,-32.75,0.022678
28.25,-32.75,0.0207387
28.75,-32.75,0.0187994
29.25,-32.75,0.0173742
29.75,-32.75,0.0159489
30.25,-32.75,0.0145237
30.75,-32.75,0.0130985
31.25,-32.75,0.0116732
31.75,-32.75,0.0107331
32.25,-32.75,0.00979304
32.75,-32.75,0.00885295
33.25,-32.75,0.00791286
33.75,-32.75,0.00697277
34.25,-32.75,0.00641569
34.75,-32.75,0.00585861
35.25,-32.75,0.00530153
35.75,-32.75,0.00474445
36.25,-32.75,0.00418737
36.75,-32.75,0.00385532
37.25,-32.75,0.00352326
37.75,-32.75,0.00319121
38.25,-32.75,0.00285915
38.75,-32.75,0.0025271
39.25,-32.75,0.00233951
39.75,-32.75,0.00215192
40.25,-32.75,0.00196433
40.75,-32.75,0.00177674
41.25,-32.75,0.00158915
41.75,-32.75,0.00147158
42.25,-32.75,0.00135402
42.75,-32.75,0.00123646
43.25,-32.75,0.00111889
43.75,-32.75,0.00100133
44.25,-32.75,0.00100133
44.75,-32.75,0.00100133
-44.75,-32.25,0.00104358
-44.25,-32.25,0.00104358
-43.75,-32.25,0.00104358
-43.25,-32.25,0.00106965
-42.75,-32.25,0.00109572
-42.25,-32.25,0.00112179
-41.75,-32.25,0.00114786
-41.25,-32.25,0.00117393
-40.75,-32.25,0.00122905
-40.25,-32.25,0.00128416
-39.75,-32.25,0.00133928
-39.25,-32.25,0.00139439
-38.75,-32.25,0.0014495
-38.25,-32.25,0.00153518
-37.75,-32.25,0.00162086
-37.25,-32.25,0.00170655
-36.75,-32.25,0.00179223
-36.25,-32.25,0.00187791
-35.75,-32.25,0.00202964
-35.25,-32.25,0.00218138
-34.75,-32.25,0.00233311
-34.25,-32.25,0.00248485
-33.75,-32.25,0.00263658
-33.25,-32.25,0.0029417
-32.75,-32.25,0.00324682
-32.25,-32.25,0.00355194
-31.75,-32.25,0.00385706
-31.25,-32.25,0.00416218
-30.75,-32.25,0.00472321
-30.25,-32.25,0.00528425
-29.75,-32.25,0.00584529
-29.25,-32.25,0.00640633
-28.75,-32.25,0.00696737
-28.25,-32.25,0.00781524
-27.75,-32.25,0.00866311
-27.25,-32.25,0.00951099
-26.75,-32.25,0.0103589
-26.25,-32.25,0.0112067
-25.75,-32.25,0.012318
-25.25,-32.25,0.0134293
-24.75,-32.25,0.0145405
-24.25,-32.25,0.0156518
-23.75,-32.25,0.0167631
-23.25,-32.25,0.0180098
-22.75,-32.25,0.0192565
-22.25,-32.25,0.0205032
-21.75,-32.25,0.02175
-21.25,-32.25,0.0229967
-20.75,-32.25,0.0243341
-20.25,-32.25,0.0256714
-19.75,-32.25,0.0270088
-19.25,-32.25,0.0283461
-18.75,-32.25,0.0296835
-18.25,-32.25,0.0309989
-17.75,-32.25,0.0323142
-17.25,-32.25,0.0336296
-16.75,-32.25,0.034945
-16.25,-32.25,0.0362603
-15.75,-32.25,0.0376411
-15.25,-32.25,0.0390219
-14.75,-32.25,0.0404026
-14.25,-32.25,0.0417834
-13.75,-32.25,0.0431642
-13.25,-32.25,0.0445367
-12.75,-32.25,0.0459091
-12.25,-32.25,0.0472816
-11.75,-32.25,0.0486541
-11.25,-32.25,0.0500266
-10.75,-32.25,0.0514747
-10.25,-32.25,0.0529228
-9.75,-32.25,0.0543709
-9.25,-32.25,0.0558189
-8.75,-32.25,0.057267
-8.25,-32.25,0.0588341
-7.75,-32.25,0.0604012
-7.25,-32.25,0.0619683
-6.75,-32.25,0.0635354
-6.25,-32.25,0.0651025
-5.75,-32.25,0.0668851
-5.25,-32.25,0.0686677
-4.75,-32.25,0.0704504
-4.25,-32.25,0.072233
-3.75,-32.25,0.0740156
-3.25,-32.25,0.0760562
-2.75,-32.25,0.0780968
-2.25,-32.25,0.0801374
-1.75,-32.25,0.0821779
-1.25,-32.25,0.0842185
-0.75,-32.25,0.0864437
-0.25,-32.25,0.0886689
0.25,-32.25,0.0908941
0.75,-32.25,0.0931193
1.25,-32.25,0.0953445
1.75,-32.25,0.0975401
2.25,-32.25,0.0997357
2.75,-32.25,0.101931
3.25,-32.25,0.104127
3.75,-32.25,0.106323
4.25,-32.25,0.108178
4.75,-32.25,0.110034
5.25,-32.25,0.11189
5.75,-32.25,0.113746
6.25,-32.25,0.115601
6.75,-32.25,0.116517
7.25,-32.25,0.117433
7.75,-32.25,0.118348
8.25,-32.25,0.119264
8.75,-32.25,0.120179
9.25,-32.25,0.119744
9.75,-32.25,0.119308
10.25,-32.25,0.118873
10.75,-32.25,0.118438
11.25,-32.25,0.118002
11.75,-32.25,0.116281
12.25,-32.25,0.11456
12.75,-32.25,0.112839
13.25,-32.25,0.111118
13.75,-32.25,0.109397
14.25,-32.25,0.106542
14.75,-32.25,0.103688
15.25,-32.25,0.100833
15.75,-32.25,0.097978
16.25,-32.25,0.0951232
16.75,-32.25,0.0917797
17.25,-32.25,0.0884361
17.75,-32.25,0.0850926
18.25,-32.25,0.081749
18.75,-32.25,0.0784055
19.25,-32.25,0.0749971
19.75,-32.25,0.0715888
20.25,-32.25,0.0681805
20.75,-32.25,0.0647721
21.25,-32.25,0.0613638
21.75,-32.25,0.0581912
22.25,-32.25,0.0550186
22.75,-32.25,0.0518461
23.25,-32.25,0.0486735
23.75,-32.25,0.045501
24.25,-32.25,0.0427914
24.75,-32.25,0.0400818
25.25,-32.25,0.0373722
25.75,-32.25,0.0346625
26.25,-32.25,0.0319529
26.75,-32.25,0.0297858
27.25,-32.25,0.0276187
27.75,-32.25,0.0254516
28.25,-32.25,0.0232845
28.75,-32.25,0.0211174
29.25,-32.25,0.0195184
29.75,-32.25,0.0179195
30.25,-32.25,0.0163205
30.75,-32.25,0.0147215
31.25,-32.25,0.0131226
31.75,-32.25,0.0120592
32.25,-32.25,0.0109959
32.75,-32.25,0.00993253
33.25,-32.25,0.00886918
33.75,-32.25,0.00780584
34.25,-32.25,0.00717008
34.75,-32.25,0.00653433
35.25,-32.25,0.00589858
35.75,-32.25,0.00526283
36.25,-32.25,0.00462708
36.75,-32.25,0.00425566
37.25,-32.25,0.00388424
37.75,-32.25,0.00351281
38.25,-32.25,0.00314139
38.75,-32.25,0.00276997
39.25,-32.25,0.00256042
39.75,-32.25,0.00235088
40.25,-32.25,0.00214134
40.75,-32.25,0.0019318
41.25,-32.25,0.00172225
41.75,-32.25,0.00159241
42.25,-32.25,0.00146256
42.75,-32.25,0.00133272
43.25,-32.25,0.00120287
43.75,-32.25,0.00107303
44.25,-32.25,0.00107303
44.75,-32.25,0.00107303
-44.75,-31.75,0.00109892
-44.25,-31.75,0.00109892
-43.75,-31.75,0.00109892
-43.25,-31.75,0.00112787
-42.75,-31.75,0.00115682
-42.25,-31.75,0.00118577
-41.75,-31.75,0.00121471
-41.25,-31.75,0.00124366
-40.75,-31.75,0.00130396
-40.25,-31.75,0.00136425
-39.75,-31.75,0.00142455
-39.25,-31.75,0.00148485
-38.75,-31.75,0.00154514
-38.25,-31.75,0.00163994
-37.75,-31.75,0.00173474
-37.25,-31.75,0.00182954
-36.75,-31.75,0.00192434
-36.25,-31.75,0.00201914
-35.75,-31.75,0.00219198
-35.25,-31.75,0.00236481
-34.75,-31.75,0.00253765
-34.25,-31.75,0.00271049
-33.75,-31.75,0.00288332
-33.25,-31.75,0.00323499
-32.75,-31.75,0.00358666
-32.25,-31.75,0.00393833
-31.75,-31.75,0.00429
-31.25,-31.75,0.00464167
-30.75,-31.75,0.00528832
-30.25,-31.75,0.00593497
-29.75,-31.75,0.00658161
-29.25,-31.75,0.00722826
-28.75,-31.75,0.0078749
-28.25,-31.75,0.00884343
-27.75,-31.75,0.00981197
-27.25,-31.75,0.0107805
-26.75,-31.75,0.011749
-26.25,-31.75,0.0127176
-25.75,-31.75,0.0139645
-25.25,-31.75,0.0152115
-24.75,-31.75,0.0164584
-24.25,-31.75,0.0177054
-23.75,-31.75,0.0189523
-23.25,-31.75,0.0203154
-22.75,-31.75,0.0216784
-22.25,-31.75,0.0230415
-21.75,-31.75,0.0244045
-21.25,-31.75,0.0257676
-20.75,-31.75,0.0272174
-20.25,-31.75,0.0286673
-19.75,-31.75,0.0301171
-19.25,-31.75,0.031567
-18.75,-31.75,0.0330168
-18.25,-31.75,0.0344385
-17.75,-31.75,0.0358602
-17.25,-31.75,0.0372819
-16.75,-31.75,0.0387036
-16.25,-31.75,0.0401253
-15.75,-31.75,0.0416019
-15.25,-31.75,0.0430784
-14.75,-31.75,0.044555
-14.25,-31.75,0.0460315
-13.75,-31.75,0.0475081
-13.25,-31.75,0.0489845
-12.75,-31.75,0.050461
-12.25,-31.75,0.0519375
-11.75,-31.75,0.053414
-11.25,-31.75,0.0548905
-10.75,-31.75,0.0564412
-10.25,-31.75,0.0579919
-9.75,-31.75,0.0595426
-9.25,-31.75,0.0610933
-8.75,-31.75,0.062644
-8.25,-31.75,0.0643249
-7.75,-31.75,0.0660057
-7.25,-31.75,0.0676866
-6.75,-31.75,0.0693674
-6.25,-31.75,0.0710482
-5.75,-31.75,0.0729769
-5.25,-31.75,0.0749056
-4.75,-31.75,0.0768342
-4.25,-31.75,0.0787629
-3.75,-31.75,0.0806915
-3.25,-31.75,0.0829011
-2.75,-31.75,0.0851107
-2.25,-31.75,0.0873203
-1.75,-31.75,0.0895299
-1.25,-31.75,0.0917395
-0.75,-31.75,0.094139
-0.25,-31.75,0.0965385
0.25,-31.75,0.0989379
0.75,-31.75,0.101337
1.25,-31.75,0.103737
1.75,-31.75,0.106084
2.25,-31.75,0.108431
