x [mm],y [mm],Beam dist
-35.25,-30.75,0.00234211
-34.75,-30.75,0.00251227
-34.25,-30.75,0.00268242
-33.75,-30.75,0.00285258
-33.25,-30.75,0.00322227
-32.75,-30.75,0.00359197
-32.25,-30.75,0.00396166
-31.75,-30.75,0.00433136
-31.25,-30.75,0.00470105
-30.75,-30.75,0.00536875
-30.25,-30.75,0.00603644
-29.75,-30.75,0.00670413
-29.25,-30.75,0.00737183
-28.75,-30.75,0.00803952
-28.25,-30.75,0.00904634
-27.75,-30.75,0.0100532
-27.25,-30.75,0.01106
-26.75,-30.75,0.0120668
-26.25,-30.75,0.0130736
-25.75,-30.75,0.0144006
-25.25,-30.75,0.0157276
-24.75,-30.75,0.0170546
-24.25,-30.75,0.0183816
-23.75,-30.75,0.0197086
-23.25,-30.75,0.0212612
-22.75,-30.75,0.0228139
-22.25,-30.75,0.0243666
-21.75,-30.75,0.0259193
-21.25,-30.75,0.0274719
-20.75,-30.75,0.0291261
-20.25,-30.75,0.0307803
-19.75,-30.75,0.0324345
-19.25,-30.75,0.0340887
-18.75,-30.75,0.0357429
-18.25,-30.75,0.0375319
-17.75,-30.75,0.0393209
-17.25,-30.75,0.04111
-16.75,-30.75,0.042899
-16.25,-30.75,0.044688
-15.75,-30.75,0.0465369
-15.25,-30.75,0.0483857
-14.75,-30.75,0.0502346
-14.25,-30.75,0.0520834
-13.75,-30.75,0.0539323
-13.25,-30.75,0.0559058
-12.75,-30.75,0.0578792
-12.25,-30.75,0.0598527
-11.75,-30.75,0.0618261
-11.25,-30.75,0.0637996
-10.75,-30.75,0.0659445
-10.25,-30.75,0.0680894
-9.75,-30.75,0.0702342
-9.25,-30.75,0.0723791
-8.75,-30.75,0.074524
-8.25,-30.75,0.0767946
-7.75,-30.75,0.0790651
-7.25,-30.75,0.0813357
-6.75,-30.75,0.0836063
-6.25,-30.75,0.0858769
-5.75,-30.75,0.0881663
-5.25,-30.75,0.0904557
-4.75,-30.75,0.0927451
-4.25,-30.75,0.0950345
-3.75,-30.75,0.0973239
-3.25,-30.75,0.0995617
-2.75,-30.75,0.1018
-2.25,-30.75,0.104037
-1.75,-30.75,0.106275
-1.25,-30.75,0.108513
-0.75,-30.75,0.110125
-0.25,-30.75,0.111737
0.25,-30.75,0.113349
0.75,-30.75,0.11496
1.25,-30.75,0.116572
1.75,-30.75,0.117169
2.25,-30.75,0.117767
2.75,-30.75,0.118364
3.25,-30.75,0.118961
3.75,-30.75,0.119558
4.25,-30.75,0.119093
4.75,-30.75,0.118627
5.25,-30.75,0.118162
5.75,-30.75,0.117696
6.25,-30.75,0.117231
6.75,-30.75,0.115694
7.25,-30.75,0.114156
7.75,-30.75,0.112619
8.25,-30.75,0.111082
8.75,-30.75,0.109545
9.25,-30.75,0.107175
9.75,-30.75,0.104804
10.25,-30.75,0.102433
10.75,-30.75,0.100063
11.25,-30.75,0.0976924
11.75,-30.75,0.0949269
12.25,-30.75,0.0921614
12.75,-30.75,0.089396
13.25,-30.75,0.0866305
13.75,-30.75,0.083865
14.25,-30.75,0.0810255
14.75,-30.75,0.0781859
15.25,-30.75,0.0753463
15.75,-30.75,0.0725068
16.25,-30.75,0.0696672
16.75,-30.75,0.0670131
17.25,-30.75,0.064359
17.75,-30.75,0.0617048
18.25,-30.75,0.0590507
18.75,-30.75,0.0563966
19.25,-30.75,0.0539217
19.75,-30.75,0.0514468
20.25,-30.75,0.0489719
20.75,-30.75,0.046497
21.25,-30.75,0.0440221
21.75,-30.75,0.0418014
22.25,-30.75,0.0395807
22.75,-30.75,0.03736
23.25,-30.75,0.0351393
23.75,-30.75,0.0329186
24.25,-30.75,0.0310249
24.75,-30.75,0.0291311
25.25,-30.75,0.0272373
25.75,-30.75,0.0253435
26.25,-30.75,0.0234497
26.75,-30.75,0.0219045
27.25,-30.75,0.0203593
27.75,-30.75,0.018814
28.25,-30.75,0.0172688
28.75,-30.75,0.0157235
29.25,-30.75,0.0145534
29.75,-30.75,0.0133832
30.25,-30.75,0.0122131
30.75,-30.75,0.011043
31.25,-30.75,0.00987285
31.75,-30.75,0.00908207
32.25,-30.75,0.00829128
32.75,-30.75,0.00750049
33.25,-30.75,0.0067097
33.75,-30.75,0.00591891
34.25,-30.75,0.00543704
34.75,-30.75,0.00495518
35.25,-30.75,0.00447331
35.75,-30.75,0.00399144
36.25,-30.75,0.00350957
36.75,-30.75,0.00323155
37.25,-30.75,0.00295352
37.75,-30.75,0.0026755
38.25,-30.75,0.00239747
38.75,-30.75,0.00211945
39.25,-30.75,0.00195188
39.75,-30.75,0.0017843
40.25,-30.75,0.00161673
40.75,-30.75,0.00144916
41.25,-30.75,0.00128159
41.75,-30.75,0.00118684
42.25,-30.75,0.00109208
42.75,-30.75,0.000997332
43.25,-30.75,0.000902581
43.75,-30.75,0.000807829
44.25,-30.75,0.000807829
44.75,-30.75,0.000807829
-44.75,-30.25,0.00110428
-44.25,-30.25,0.00110428
-43.75,-30.25,0.00110428
-43.25,-30.25,0.0011472
-42.75,-30.25,0.00119011
-42.25,-30.25,0.00123303
-41.75,-30.25,0.00127595
-41.25,-30.25,0.00131886
-40.75,-30.25,0.00137982
-40.25,-30.25,0.00144079
-39.75,-30.25,0.00150175
-39.25,-30.25,0.00156272
-38.75,-30.25,0.00162368
-38.25,-30.25,0.00173918
-37.75,-30.25,0.00185469
-37.25,-30.25,0.0019702
-36.75,-30.25,0.0020857
-36.25,-30.25,0.00220121
-35.75,-30.25,0.00240467
-35.25,-30.25,0.00260813
-34.75,-30.25,0.00281159
-34.25,-30.25,0.00301505
-33.75,-30.25,0.00321852
-33.25,-30.25,0.00365186
-32.75,-30.25,0.00408521
-32.25,-30.25,0.00451855
-31.75,-30.25,0.0049519
-31.25,-30.25,0.00538524
-30.75,-30.25,0.00617409
-30.25,-30.25,0.00696294
-29.75,-30.25,0.00775178
-29.25,-30.25,0.00854063
-28.75,-30.25,0.00932948
-28.25,-30.25,0.0104924
-27.75,-30.25,0.0116554
-27.25,-30.25,0.0128184
-26.75,-30.25,0.0139814
-26.25,-30.25,0.0151443
-25.75,-30.25,0.0166378
-25.25,-30.25,0.0181312
-24.75,-30.25,0.0196247
-24.25,-30.25,0.0211181
-23.75,-30.25,0.0226116
-23.25,-30.25,0.0243179
-22.75,-30.25,0.0260243
-22.25,-30.25,0.0277307
-21.75,-30.25,0.0294371
-21.25,-30.25,0.0311434
-20.75,-30.25,0.0329382
-20.25,-30.25,0.0347329
-19.75,-30.25,0.0365277
-19.25,-30.25,0.0383224
-18.75,-30.25,0.0401171
-18.25,-30.25,0.0420519
-17.75,-30.25,0.0439866
-17.25,-30.25,0.0459213
-16.75,-30.25,0.0478561
-16.25,-30.25,0.0497908
-15.75,-30.25,0.0517756
-15.25,-30.25,0.0537605
-14.75,-30.25,0.0557453
-14.25,-30.25,0.0577301
-13.75,-30.25,0.0597149
-13.25,-30.25,0.0618308
-12.75,-30.25,0.0639467
-12.25,-30.25,0.0660626
-11.75,-30.25,0.0681785
-11.25,-30.25,0.0702943
-10.75,-30.25,0.0726081
-10.25,-30.25,0.0749219
-9.75,-30.25,0.0772357
-9.25,-30.25,0.0795495
-8.75,-30.25,0.0818633
-8.25,-30.25,0.0843069
-7.75,-30.25,0.0867504
-7.25,-30.25,0.0891939
-6.75,-30.25,0.0916374
-6.25,-30.25,0.0940809
-5.75,-30.25,0.0965496
-5.25,-30.25,0.0990183
-4.75,-30.25,0.101487
-4.25,-30.25,0.103956
-3.75,-30.25,0.106424
-3.25,-30.25,0.108806
-2.75,-30.25,0.111189
-2.25,-30.25,0.113571
-1.75,-30.25,0.115953
-1.25,-30.25,0.118335
-0.75,-30.25,0.120026
-0.25,-30.25,0.121717
0.25,-30.25,0.123408
0.75,-30.25,0.125099
1.25,-30.25,0.12679
1.75,-30.25,0.127408
2.25,-30.25,0.128025
2.75,-30.25,0.128643
3.25,-30.25,0.129261
3.75,-30.25,0.129879
4.25,-30.25,0.129328
4.75,-30.25,0.128778
5.25,-30.25,0.128227
5.75,-30.25,0.127677
6.25,-30.25,0.127126
6.75,-30.25,0.125452
7.25,-30.25,0.123778
7.75,-30.25,0.122104
8.25,-30.25,0.12043
8.75,-30.25,0.118756
9.25,-30.25,0.116221
9.75,-30.25,0.113685
10.25,-30.25,0.11115
10.75,-30.25,0.108614
11.25,-30.25,0.106078
11.75,-30.25,0.103102
12.25,-30.25,0.100125
12.75,-30.25,0.0971483
13.25,-30.25,0.0941716
13.75,-30.25,0.091195
14.25,-30.25,0.0881638
14.75,-30.25,0.0851327
15.25,-30.25,0.0821015
15.75,-30.25,0.0790704
16.25,-30.25,0.0760392
16.75,-30.25,0.0731961
17.25,-30.25,0.0703529
17.75,-30.25,0.0675097
18.25,-30.25,0.0646665
18.75,-30.25,0.0618233
19.25,-30.25,0.0591717
19.75,-30.25,0.0565201
20.25,-30.25,0.0538685
20.75,-30.25,0.0512168
21.25,-30.25,0.0485652
21.75,-30.25,0.0461716
22.25,-30.25,0.043778
22.75,-30.25,0.0413843
23.25,-30.25,0.0389907
23.75,-30.25,0.0365971
24.25,-30.25,0.0345458
24.75,-30.25,0.0324945
25.25,-30.25,0.0304431
25.75,-30.25,0.0283918
26.25,-30.25,0.0263405
26.75,-30.25,0.0246318
27.25,-30.25,0.0229231
27.75,-30.25,0.0212144
28.25,-30.25,0.0195057
28.75,-30.25,0.017797
29.25,-30.25,0.0164867
29.75,-30.25,0.0151765
30.25,-30.25,0.0138662
30.75,-30.25,0.0125559
31.25,-30.25,0.0112457
31.75,-30.25,0.0103378
32.25,-30.25,0.00943
32.75,-30.25,0.00852217
33.25,-30.25,0.00761434
33.75,-30.25,0.00670651
34.25,-30.25,0.00615328
34.75,-30.25,0.00560006
35.25,-30.25,0.00504683
35.75,-30.25,0.0044936
36.25,-30.25,0.00394038
36.75,-30.25,0.00362061
37.25,-30.25,0.00330083
37.75,-30.25,0.00298106
38.25,-30.25,0.00266129
38.75,-30.25,0.00234152
39.25,-30.25,0.00215508
39.75,-30.25,0.00196864
40.25,-30.25,0.0017822
40.75,-30.25,0.00159576
41.25,-30.25,0.00140932
41.75,-30.25,0.0013027
42.25,-30.25,0.00119609
42.75,-30.25,0.00108947
43.25,-30.25,0.000982855
43.75,-30.25,0.000876239
44.25,-30.25,0.000876239
44.75,-30.25,0.000876239
-44.75,-29.75,0.00118174
-44.25,-29.75,0.00118174
-43.75,-29.75,0.00118174
-43.25,-29.75,0.00122806
-42.75,-29.75,0.00127438
-42.25,-29.75,0.0013207
-41.75,-29.75,0.00136701
-41.25,-29.75,0.00141333
-40.75,-29.75,0.00148291
-40.25,-29.75,0.00155249
-39.75,-29.75,0.00162207
-39.25,-29.75,0.00169165
-38.75,-29.75,0.00176124
-38.25,-29.75,0.00188911
-37.75,-29.75,0.00201699
-37.25,-29.75,0.00214486
-36.75,-29.75,0.00227274
-36.25,-29.75,0.00240061
-35.75,-29.75,0.00263738
-35.25,-29.75,0.00287415
-34.75,-29.75,0.00311092
-34.25,-29.75,0.00334768
-33.75,-29.75,0.00358445
-33.25,-29.75,0.00408145
-32.75,-29.75,0.00457844
-32.25,-29.75,0.00507544
-31.75,-29.75,0.00557244
-31.25,-29.75,0.00606944
-30.75,-29.75,0.00697944
-30.25,-29.75,0.00788943
-29.75,-29.75,0.00879943
-29.25,-29.75,0.00970943
-28.75,-29.75,0.0106194
-28.25,-29.75,0.0119386
-27.75,-29.75,0.0132577
-27.25,-29.75,0.0145768
-26.75,-29.75,0.0158959
-26.25,-29.75,0.017215
-25.75,-29.75,0.0188749
-25.25,-29.75,0.0205348
-24.75,-29.75,0.0221947
-24.25,-29.75,0.0238546
-23.75,-29.75,0.0255145
-23.25,-29.75,0.0273746
-22.75,-29.75,0.0292347
-22.25,-29.75,0.0310948
-21.75,-29.75,0.0329549
-21.25,-29.75,0.034815
-20.75,-29.75,0.0367502
-20.25,-29.75,0.0386855
-19.75,-29.75,0.0406208
-19.25,-29.75,0.0425561
-18.75,-29.75,0.0444914
-18.25,-29.75,0.0465718
-17.75,-29.75,0.0486523
-17.25,-29.75,0.0507327
-16.75,-29.75,0.0528132
-16.25,-29.75,0.0548936
-15.75,-29.75,0.0570144
-15.25,-29.75,0.0591352
-14.75,-29.75,0.061256
-14.25,-29.75,0.0633768
-13.75,-29.75,0.0654976
-13.25,-29.75,0.0677559
-12.75,-29.75,0.0700142
-12.25,-29.75,0.0722725
-11.75,-29.75,0.0745308
-11.25,-29.75,0.076789
-10.75,-29.75,0.0792718
-10.25,-29.75,0.0817545
-9.75,-29.75,0.0842372
-9.25,-29.75,0.08672
-8.75,-29.75,0.0892027
-8.25,-29.75,0.0918192
-7.75,-29.75,0.0944356
-7.25,-29.75,0.0970521
-6.75,-29.75,0.0996685
-6.25,-29.75,0.102285
-5.75,-29.75,0.104933
-5.25,-29.75,0.107581
-4.75,-29.75,0.110229
-4.25,-29.75,0.112877
-3.75,-29.75,0.115525
-3.25,-29.75,0.118051
-2.75,-29.75,0.120578
-2.25,-29.75,0.123104
-1.75,-29.75,0.12563
-1.25,-29.75,0.128157
-0.75,-29.75,0.129927
-0.25,-29.75,0.131697
0.25,-29.75,0.133467
0.75,-29.75,0.135237
1.25,-29.75,0.137008
1.75,-29.75,0.137646
2.25,-29.75,0.138284
2.75,-29.75,0.138923
3.25,-29.75,0.139561
3.75,-29.75,0.140199
4.25,-29.75,0.139564
4.75,-29.75,0.138928
5.25,-29.75,0.138293
5.75,-29.75,0.137657
6.25,-29.75,0.137022
6.75,-29.75,0.135211
7.25,-29.75,0.1334
7.75,-29.75,0.131589
8.25,-29.75,0.129778
8.75,-29.75,0.127968
9.25,-29.75,0.125267
9.75,-29.75,0.122566
10.25,-29.75,0.119866
10.75,-29.75,0.117165
11.25,-29.75,0.114464
11.75,-29.75,0.111276
12.25,-29.75,0.108089
12.75,-29.75,0.104901
13.25,-29.75,0.101713
13.75,-29.75,0.0985249
14.25,-29.75,0.0953022
14.75,-29.75,0.0920794
15.25,-29.75,0.0888567
15.75,-29.75,0.085634
16.25,-29.75,0.0824113
16.75,-29.75,0.079379
17.25,-29.75,0.0763468
17.75,-29.75,0.0733145
18.25,-29.75,0.0702823
18.75,-29.75,0.06725
19.25,-29.75,0.0644217
19.75,-29.75,0.0615934
20.25,-29.75,0.058765
20.75,-29.75,0.0559367
21.25,-29.75,0.0531084
21.75,-29.75,0.0505418
22.25,-29.75,0.0479752
22.75,-29.75,0.0454087
23.25,-29.75,0.0428421
23.75,-29.75,0.0402755
24.25,-29.75,0.0380667
24.75,-29.75,0.0358578
25.25,-29.75,0.033649
25.75,-29.75,0.0314401
26.25,-29.75,0.0292312
26.75,-29.75,0.0273591
27.25,-29.75,0.0254869
27.75,-29.75,0.0236148
28.25,-29.75,0.0217426
28.75,-29.75,0.0198705
29.25,-29.75,0.0184201
29.75,-29.75,0.0169697
30.25,-29.75,0.0155193
30.75,-29.75,0.0140689
31.25,-29.75,0.0126185
31.75,-29.75,0.0115936
32.25,-29.75,0.0105687
32.75,-29.75,0.00954385
33.25,-29.75,0.00851898
33.75,-29.75,0.0074941
34.25,-29.75,0.00686952
34.75,-29.75,0.00624493
35.25,-29.75,0.00562035
35.75,-29.75,0.00499577
36.25,-29.75,0.00437118
36.75,-29.75,0.00400966
37.25,-29.75,0.00364814
37.75,-29.75,0.00328662
38.25,-29.75,0.0029251
38.75,-29.75,0.00256359
39.25,-29.75,0.00235828
39.75,-29.75,0.00215297
40.25,-29.75,0.00194766
40.75,-29.75,0.00174236
41.25,-29.75,0.00153705
41.75,-29.75,0.00141857
42.25,-29.75,0.00130009
42.75,-29.75,0.00118161
43.25,-29.75,0.00106313
43.75,-29.75,0.000944648
44.25,-29.75,0.000944648
44.75,-29.75,0.000944648
-44.75,-29.25,0.0012592
-44.25,-29.25,0.0012592
-43.75,-29.25,0.0012592
-43.25,-29.25,0.00130892
-42.75,-29.25,0.00135864
-42.25,-29.25,0.00140836
-41.75,-29.25,0.00145808
-41.25,-29.25,0.0015078
-40.75,-29.25,0.001586
-40.25,-29.25,0.0016642
-39.75,-29.25,0.0017424
-39.25,-29.25,0.00182059
-38.75,-29.25,0.00189879
-38.25,-29.25,0.00203904
-37.75,-29.25,0.00217928
-37.25,-29.25,0.00231953
-36.75,-29.25,0.00245977
-36.25,-29.25,0.00260002
-35.75,-29.25,0.00287009
-35.25,-29.25,0.00314016
-34.75,-29.25,0.00341024
-34.25,-29.25,0.00368031
-33.75,-29.25,0.00395039
-33.25,-29.25,0.00451103
-32.75,-29.25,0.00507168
-32.25,-29.25,0.00563233
-31.75,-29.25,0.00619298
-31.25,-29.25,0.00675363
-30.75,-29.25,0.00778478
-30.25,-29.25,0.00881593
-29.75,-29.25,0.00984709
-29.25,-29.25,0.0108782
-28.75,-29.25,0.0119094
-28.25,-29.25,0.0133847
-27.75,-29.25,0.0148599
-27.25,-29.25,0.0163352
-26.75,-29.25,0.0178104
-26.25,-29.25,0.0192857
-25.75,-29.25,0.0211121
-25.25,-29.25,0.0229384
-24.75,-29.25,0.0247648
-24.25,-29.25,0.0265912
-23.75,-29.25,0.0284175
-23.25,-29.25,0.0304313
-22.75,-29.25,0.0324451
-22.25,-29.25,0.0344589
-21.75,-29.25,0.0364727
-21.25,-29.25,0.0384865
-20.75,-29.25,0.0405623
-20.25,-29.25,0.0426381
-19.75,-29.25,0.044714
-19.25,-29.25,0.0467898
-18.75,-29.25,0.0488656
-18.25,-29.25,0.0510918
-17.75,-29.25,0.0533179
-17.25,-29.25,0.0555441
-16.75,-29.25,0.0577702
-16.25,-29.25,0.0599964
-15.75,-29.25,0.0622532
-15.25,-29.25,0.0645099
-14.75,-29.25,0.0667667
-14.25,-29.25,0.0690235
-13.75,-29.25,0.0712803
-13.25,-29.25,0.073681
-12.75,-29.25,0.0760817
-12.25,-29.25,0.0784824
-11.75,-29.25,0.0808831
-11.25,-29.25,0.0832838
-10.75,-29.25,0.0859354
-10.25,-29.25,0.0885871
-9.75,-29.25,0.0912388
-9.25,-29.25,0.0938904
-8.75,-29.25,0.0965421
-8.25,-29.25,0.0993315
-7.75,-29.25,0.102121
-7.25,-29.25,0.10491
-6.75,-29.25,0.1077
-6.25,-29.25,0.110489
-5.75,-29.25,0.113316
-5.25,-29.25,0.116144
-4.75,-29.25,0.118971
-4.25,-29.25,0.121798
-3.75,-29.25,0.124625
-3.25,-29.25,0.127296
-2.75,-29.25,0.129967
-2.25,-29.25,0.132637
-1.75,-29.25,0.135308
-1.25,-29.25,0.137979
-0.75,-29.25,0.139828
-0.25,-29.25,0.141677
0.25,-29.25,0.143527
0.75,-29.25,0.145376
1.25,-29.25,0.147225
1.75,-29.25,0.147884
2.25,-29.25,0.148543
2.75,-29.25,0.149202
3.25,-29.25,0.149861
3.75,-29.25,0.15052
4.25,-29.25,0.149799
4.75,-29.25,0.149079
5.25,-29.25,0.148358
5.75,-29.25,0.147638
6.25,-29.25,0.146917
6.75,-29.25,0.144969
7.25,-29.25,0.143022
7.75,-29.25,0.141074
8.25,-29.25,0.139127
8.75,-29.25,0.137179
9.25,-29.25,0.134313
9.75,-29.25,0.131447
10.25,-29.25,0.128582
10.75,-29.25,0.125716
11.25,-29.25,0.12285
11.75,-29.25,0.119451
12.25,-29.25,0.116052
12.75,-29.25,0.112653
13.25,-29.25,0.109254
13.75,-29.25,0.105855
14.25,-29.25,0.10244
14.75,-29.25,0.0990262
15.25,-29.25,0.0956119
15.75,-29.25,0.0921976
16.25,-29.25,0.0887833
16.75,-29.25,0.085562
17.25,-29.25,0.0823407
17.75,-29.25,0.0791194
18.25,-29.25,0.075898
18.75,-29.25,0.0726767
19.25,-29.25,0.0696717
19.75,-29.25,0.0666666
20.25,-29.25,0.0636616
20.75,-29.25,0.0606565
21.25,-29.25,0.0576515
21.75,-29.25,0.054912
22.25,-29.25,0.0521725
22.75,-29.25,0.049433
23.25,-29.25,0.0466935
23.75,-29.25,0.043954
24.25,-29.25,0.0415876
24.75,-29.25,0.0392212
25.25,-29.25,0.0368548
25.75,-29.25,0.0344884
26.25,-29.25,0.032122
26.75,-29.25,0.0300864
27.25,-29.25,0.0280508
27.75,-29.25,0.0260152
28.25,-29.25,0.0239796
28.75,-29.25,0.021944
29.25,-29.25,0.0203534
29.75,-29.25,0.0187629
30.25,-29.25,0.0171724
30.75,-29.25,0.0155818
31.25,-29.25,0.0139913
31.75,-29.25,0.0128494
32.25,-29.25,0.0117075
32.75,-29.25,0.0105655
33.25,-29.25,0.00942362
33.75,-29.25,0.0082817
34.25,-29.25,0.00758576
34.75,-29.25,0.00688981
35.25,-29.25,0.00619387
35.75,-29.25,0.00549793
36.25,-29.25,0.00480199
36.75,-29.25,0.00439872
37.25,-29.25,0.00399545
37.75,-29.25,0.00359219
38.25,-29.25,0.00318892
38.75,-29.25,0.00278565
39.25,-29.25,0.00256148
39.75,-29.25,0.0023373
40.25,-29.25,0.00211313
40.75,-29.25,0.00188896
41.25,-29.25,0.00166478
41.75,-29.25,0.00153444
42.25,-29.25,0.00140409
42.75,-29.25,0.00127375
43.25,-29.25,0.0011434
43.75,-29.25,0.00101306
44.25,-29.25,0.00101306
44.75,-29.25,0.00101306
-44.75,-28.75,0.00133666
-44.25,-28.75,0.00133666
-43.75,-28.75,0.00133666
-43.25,-28.75,0.00138979
-42.75,-28.75,0.00144291
-42.25,-28.75,0.00149603
-41.75,-28.75,0.00154915
-41.25,-28.75,0.00160227
-40.75,-28.75,0.00168909
-40.25,-28.75,0.0017759
-39.75,-28.75,0.00186272
-39.25,-28.75,0.00194953
-38.75,-28.75,0.00203635
-38.25,-28.75,0.00218896
-37.75,-28.75,0.00234158
-37.25,-28.75,0.00249419
-36.75,-28.75,0.00264681
-36.25,-28.75,0.00279942
-35.75,-28.75,0.0031028
-35.25,-28.75,0.00340618
-34.75,-28.75,0.00370956
-34.25,-28.75,0.00401294
-33.75,-28.75,0.00431632
-33.25,-28.75,0.00494062
-32.75,-28.75,0.00556492
-32.25,-28.75,0.00618922
-31.75,-28.75,0.00681352
-31.25,-28.75,0.00743782
-30.75,-28.75,0.00859012
-30.25,-28.75,0.00974243
-29.75,-28.75,0.0108947
-29.25,-28.75,0.012047
-28.75,-28.75,0.0131993
-28.25,-28.75,0.0148308
-27.75,-28.75,0.0164622
-27.25,-28.75,0.0180936
-26.75,-28.75,0.019725
-26.25,-28.75,0.0213564
-25.75,-28.75,0.0233492
-25.25,-28.75,0.025342
-24.75,-28.75,0.0273349
-24.25,-28.75,0.0293277
-23.75,-28.75,0.0313205
-23.25,-28.75,0.033488
-22.75,-28.75,0.0356555
-22.25,-28.75,0.037823
-21.75,-28.75,0.0399905
-21.25,-28.75,0.042158
-20.75,-28.75,0.0443744
-20.25,-28.75,0.0465907
-19.75,-28.75,0.0488071
-19.25,-28.75,0.0510235
-18.75,-28.75,0.0532398
-18.25,-28.75,0.0556117
-17.75,-28.75,0.0579836
-17.25,-28.75,0.0603555
-16.75,-28.75,0.0627273
-16.25,-28.75,0.0650992
-15.75,-28.75,0.0674919
-15.25,-28.75,0.0698847
-14.75,-28.75,0.0722774
-14.25,-28.75,0.0746702
-13.75,-28.75,0.0770629
-13.25,-28.75,0.079606
-12.75,-28.75,0.0821491
-12.25,-28.75,0.0846923
-11.75,-28.75,0.0872354
-11.25,-28.75,0.0897785
-10.75,-28.75,0.0925991
-10.25,-28.75,0.0954197
-9.75,-28.75,0.0982403
-9.25,-28.75,0.101061
-8.75,-28.75,0.103881
-8.25,-28.75,0.106844
-7.75,-28.75,0.109806
-7.25,-28.75,0.112768
-6.75,-28.75,0.115731
-6.25,-28.75,0.118693
-5.75,-28.75,0.1217
-5.25,-28.75,0.124706
-4.75,-28.75,0.127713
-4.25,-28.75,0.130719
-3.75,-28.75,0.133726
-3.25,-28.75,0.136541
-2.75,-28.75,0.139356
-2.25,-28.75,0.142171
-1.75,-28.75,0.144986
-1.25,-28.75,0.147801
-0.75,-28.75,0.149729
-0.25,-28.75,0.151658
0.25,-28.75,0.153586
0.75,-28.75,0.155515
1.25,-28.75,0.157443
1.75,-28.75,0.158122
2.25,-28.75,0.158802
2.75,-28.75,0.159481
3.25,-28.75,0.160161
3.75,-28.75,0.16084
4.25,-28.75,0.160035
4.75,-28.75,0.159229
5.25,-28.75,0.158424
5.75,-28.75,0.157618
6.25,-28.75,0.156812
6.75,-28.75,0.154728
7.25,-28.75,0.152644
7.75,-28.75,0.150559
8.25,-28.75,0.148475
8.75,-28.75,0.14639
9.25,-28.75,0.143359
9.75,-28.75,0.140329
10.25,-28.75,0.137298
10.75,-28.75,0.134267
11.25,-28.75,0.131236
11.75,-28.75,0.127626
12.25,-28.75,0.124016
12.75,-28.75,0.120405
13.25,-28.75,0.116795
13.75,-28.75,0.113185
14.25,-28.75,0.109579
14.75,-28.75,0.105973
15.25,-28.75,0.102367
15.75,-28.75,0.0987613
16.25,-28.75,0.0951554
16.75,-28.75,0.091745
17.25,-28.75,0.0883346
17.75,-28.75,0.0849242
18.25,-28.75,0.0815138
18.75,-28.75,0.0781034
19.25,-28.75,0.0749217
19.75,-28.75,0.0717399
20.25,-28.75,0.0685581
20.75,-28.75,0.0653764
21.25,-28.75,0.0621946
21.75,-28.75,0.0592822
22.25,-28.75,0.0563697
22.75,-28.75,0.0534573
23.25,-28.75,0.0505449
23.75,-28.75,0.0476325
24.25,-28.75,0.0451085
24.75,-28.75,0.0425846
25.25,-28.75,0.0400606
25.75,-28.75,0.0375366
26.25,-28.75,0.0350127
26.75,-28.75,0.0328136
27.25,-28.75,0.0306146
27.75,-28.75,0.0284155
28.25,-28.75,0.0262165
28.75,-28.75,0.0240174
29.25,-28.75,0.0222868
29.75,-28.75,0.0205561
30.25,-28.75,0.0188254
30.75,-28.75,0.0170948
31.25,-28.75,0.0153641
31.75,-28.75,0.0141051
32.25,-28.75,0.0128462
32.75,-28.75,0.0115872
33.25,-28.75,0.0103283
33.75,-28.75,0.00906929
34.25,-28.75,0.00830199
34.75,-28.75,0.00753469
35.25,-28.75,0.00676739
35.75,-28.75,0.00600009
36.25,-28.75,0.00523279
36.75,-28.75,0.00478778
37.25,-28.75,0.00434276
37.75,-28.75,0.00389775
38.25,-28.75,0.00345274
38.75,-28.75,0.00300772
39.25,-28.75,0.00276468
39.75,-28.75,0.00252164
40.25,-28.75,0.0022786
40.75,-28.75,0.00203555
41.25,-28.75,0.00179251
41.75,-28.75,0.0016503
42.25,-28.75,0.00150809
42.75,-28.75,0.00136589
43.25,-28.75,0.00122368
43.75,-28.75,0.00108147
44.25,-28.75,0.00108147
44.75,-28.75,0.00108147
-44.75,-28.25,0.00146114
-44.25,-28.25,0.00146114
-43.75,-28.25,0.00146114
-43.25,-28.25,0.00151851
-42.75,-28.25,0.00157587
-42.25,-28.25,0.00163324
-41.75,-28.25,0.00169061
-41.25,-28.25,0.00174798
-40.75,-28.25,0.00184471
-40.25,-28.25,0.00194144
-39.75,-28.25,0.00203817
-39.25,-28.25,0.00213489
-38.75,-28.25,0.00223162
-38.25,-28.25,0.00240946
-37.75,-28.25,0.00258729
-37.25,-28.25,0.00276512
-36.75,-28.25,0.00294296
-36.25,-28.25,0.00312079
-35.75,-28.25,0.00348836
-35.25,-28.25,0.00385592
-34.75,-28.25,0.00422348
-34.25,-28.25,0.00459104
-33.75,-28.25,0.00495861
-33.25,-28.25,0.00571425
-32.75,-28.25,0.0064699
-32.25,-28.25,0.00722554
-31.75,-28.25,0.00798119
-31.25,-28.25,0.00873683
-30.75,-28.25,0.0100748
-30.25,-28.25,0.0114127
-29.75,-28.25,0.0127506
-29.25,-28.25,0.0140886
-28.75,-28.25,0.0154265
-28.25,-28.25,0.0172645
-27.75,-28.25,0.0191025
-27.25,-28.25,0.0209404
